date,geography,geography code,Provision of unpaid care: Provides 10 to 19 hours unpaid care a week,Provision of unpaid care: Provides 19 hours or less unpaid care a week,Provision of unpaid care: Provides 20 to 34 hours unpaid care a week,Provision of unpaid care: Provides 20 to 49 hours unpaid care a week,Provision of unpaid care: Provides 35 to 49 hours unpaid care a week,Provision of unpaid care: Provides 50 or more hours unpaid care a week,Provision of unpaid care: Provides 9 hours or less unpaid care a week,Provision of unpaid care: Provides no unpaid care,Provision of unpaid care: Total: All usual residents aged 5 and over
2021,Hammersmith and Fulham 015C,E01001909,13,61,11,26,15,22,48,1593,1702
2021,Hammersmith and Fulham 014B,E01001910,6,32,5,9,4,12,26,1219,1272
2021,Hammersmith and Fulham 015D,E01001911,12,49,14,29,15,48,37,1493,1619
2021,Hammersmith and Fulham 015E,E01001912,15,45,18,37,19,31,30,1270,1383
2021,Hammersmith and Fulham 014C,E01001913,10,47,3,5,2,9,37,1288,1349
2021,Hammersmith and Fulham 014D,E01001914,11,43,8,18,10,10,32,1392,1463
2021,Hammersmith and Fulham 024A,E01001915,9,38,9,15,6,16,29,1311,1380
2021,Hammersmith and Fulham 024B,E01001916,11,55,2,10,8,26,44,1086,1177
2021,Hammersmith and Fulham 018C,E01001917,11,42,10,24,14,26,31,1329,1421
2021,Hammersmith and Fulham 018D,E01001918,13,47,13,23,10,20,34,1337,1427
2021,Hammersmith and Fulham 018E,E01001919,20,68,7,18,11,21,48,1363,1470
2021,Hammersmith and Fulham 020A,E01001920,7,38,12,18,6,31,31,1312,1399
2021,Hammersmith and Fulham 020B,E01001921,5,44,7,20,13,15,39,1296,1375
2021,Hammersmith and Fulham 020C,E01001922,11,29,7,13,6,27,18,1441,1510
2021,Hammersmith and Fulham 020D,E01001923,8,46,8,22,14,21,38,1355,1444
2021,Hammersmith and Fulham 020E,E01001924,10,37,5,10,5,5,27,1399,1451
2021,Hammersmith and Fulham 025A,E01001925,14,50,8,22,14,17,36,1385,1474
2021,Hammersmith and Fulham 024C,E01001926,8,32,6,12,6,12,24,1208,1264
2021,Hammersmith and Fulham 008C,E01001927,17,78,6,15,9,13,61,1194,1300
2021,Hammersmith and Fulham 011A,E01001928,17,62,6,16,10,28,45,1616,1722
2021,Hammersmith and Fulham 009D,E01001929,15,59,5,15,10,13,44,1152,1239
2021,Hammersmith and Fulham 008D,E01001930,8,56,6,16,10,25,48,1565,1662
2021,Hammersmith and Fulham 011B,E01001931,8,41,7,11,4,10,33,1186,1248
2021,Hammersmith and Fulham 011C,E01001932,14,52,9,19,10,18,38,1413,1502
2021,Hammersmith and Fulham 011D,E01001933,16,57,14,26,12,30,41,1319,1432
2021,Hammersmith and Fulham 025B,E01001934,18,58,18,29,11,45,40,1718,1850
2021,Hammersmith and Fulham 023A,E01001935,13,44,11,23,12,29,31,1819,1915
2021,Hammersmith and Fulham 025C,E01001937,18,54,8,16,8,20,36,1584,1674
2021,Hammersmith and Fulham 025D,E01001938,11,52,19,31,12,35,41,1387,1505
2021,Hammersmith and Fulham 005B,E01001940,17,59,16,30,14,25,42,1345,1459
2021,Hammersmith and Fulham 005C,E01001941,3,24,6,19,13,17,21,1465,1525
2021,Hammersmith and Fulham 005D,E01001942,22,61,8,21,13,32,39,1647,1761
2021,Hammersmith and Fulham 004A,E01001943,23,65,16,36,20,41,42,1994,2136
2021,Hammersmith and Fulham 004B,E01001944,17,45,22,39,17,31,28,1459,1574
2021,Hammersmith and Fulham 004C,E01001945,11,57,7,18,11,34,46,1470,1579
2021,Hammersmith and Fulham 004D,E01001946,18,60,6,28,22,26,42,1676,1790
2021,Hammersmith and Fulham 021A,E01001947,20,53,15,31,16,36,33,1223,1343
2021,Hammersmith and Fulham 021B,E01001948,13,46,6,18,12,19,33,1678,1761
2021,Hammersmith and Fulham 021C,E01001949,9,40,5,8,3,9,31,1333,1390
2021,Hammersmith and Fulham 021D,E01001950,3,40,7,12,5,11,37,1344,1407
2021,Hammersmith and Fulham 021E,E01001951,5,35,8,14,6,20,30,1374,1443
2021,Hammersmith and Fulham 024D,E01001952,9,45,8,16,8,13,36,1521,1595
2021,Hammersmith and Fulham 021F,E01001953,11,38,12,24,12,18,27,1328,1408
2021,Hammersmith and Fulham 003A,E01001954,14,41,5,15,10,24,27,1349,1429
2021,Hammersmith and Fulham 002A,E01001955,28,71,19,43,24,54,43,1821,1989
2021,Hammersmith and Fulham 003B,E01001956,17,65,21,37,16,46,48,1356,1504
2021,Hammersmith and Fulham 002B,E01001957,24,62,16,34,18,38,38,1403,1537
2021,Hammersmith and Fulham 002C,E01001958,22,52,23,34,11,37,30,1524,1647
2021,Hammersmith and Fulham 003C,E01001959,31,82,17,31,14,69,51,1746,1928
2021,Hammersmith and Fulham 003D,E01001960,13,44,12,31,19,23,31,1587,1685
2021,Hammersmith and Fulham 002D,E01001961,17,31,17,33,16,22,14,1398,1484
2021,Haringey 004A,E01001962,14,63,10,22,12,28,49,1596,1709
2021,Haringey 009A,E01001963,13,72,9,13,4,22,59,1606,1713
2021,Haringey 009B,E01001964,12,64,10,19,9,31,52,1398,1512
2021,Haringey 009C,E01001965,24,86,17,29,12,16,62,1408,1539
2021,Haringey 009D,E01001966,14,59,7,13,6,22,45,1264,1358
2021,Haringey 014A,E01001967,14,70,11,17,6,11,56,1326,1424
2021,Haringey 014B,E01001968,11,69,8,14,6,21,58,1451,1555
2021,Haringey 001A,E01001969,14,64,13,29,16,34,50,1733,1860
2021,Haringey 004B,E01001970,23,65,11,35,24,44,42,1673,1817
2021,Haringey 001B,E01001971,16,46,26,43,17,35,30,1700,1824
2021,Haringey 004C,E01001972,15,49,14,33,19,38,34,1506,1626
2021,Haringey 004D,E01001973,17,75,20,36,16,33,58,2252,2396
2021,Haringey 001C,E01001974,23,66,19,32,13,30,43,1957,2085
2021,Haringey 001D,E01001975,22,52,17,29,12,27,30,1599,1707
2021,Haringey 011A,E01001976,22,56,7,24,17,22,34,1645,1747
2021,Haringey 011B,E01001977,18,53,14,32,18,20,35,1317,1422
2021,Haringey 011C,E01001978,16,45,16,36,20,50,29,1694,1825
2021,Haringey 011D,E01001979,19,69,8,32,24,59,50,2001,2161
2021,Haringey 018A,E01001980,17,59,12,24,12,37,42,1606,1726
2021,Haringey 018B,E01001981,8,41,7,19,12,25,33,1638,1723
2021,Haringey 018C,E01001982,8,32,15,32,17,30,24,1567,1661
2021,Haringey 018D,E01001983,16,59,12,26,14,23,43,1433,1541
2021,Haringey 033A,E01001984,23,68,3,19,16,23,45,1541,1651
2021,Haringey 033B,E01001985,9,73,7,13,6,21,64,1414,1521
2021,Haringey 034A,E01001986,15,71,6,15,9,16,56,1379,1481
2021,Haringey 033C,E01001987,19,78,4,13,9,19,59,1508,1618
2021,Haringey 034B,E01001988,12,70,6,14,8,21,58,1457,1562
2021,Haringey 033D,E01001989,16,76,12,18,6,21,60,1522,1637
2021,Haringey 034C,E01001990,8,61,4,12,8,20,53,1744,1837
2021,Haringey 017A,E01001991,14,61,7,10,3,16,47,1472,1559
2021,Haringey 017B,E01001992,12,74,12,22,10,22,62,1546,1664
2021,Haringey 017C,E01001993,17,87,6,14,8,25,70,1456,1582
2021,Haringey 030A,E01001994,12,93,11,12,1,20,81,1603,1728
2021,Haringey 017D,E01001995,33,109,15,56,41,85,76,2272,2522
2021,Haringey 014C,E01001996,14,58,14,27,13,17,44,1317,1419
2021,Haringey 014D,E01001997,10,37,4,7,3,16,27,1621,1681
2021,Haringey 023A,E01001998,21,75,12,27,15,21,54,1693,1816
2021,Haringey 023B,E01001999,13,49,18,35,17,32,36,2163,2279
2021,Haringey 031A,E01002000,11,51,14,21,7,27,40,1570,1669
2021,Haringey 031B,E01002001,17,71,6,10,4,27,54,1414,1522
2021,Haringey 031C,E01002002,14,59,6,28,22,10,45,1513,1610
2021,Haringey 023C,E01002003,17,51,14,37,23,35,34,2318,2441
2021,Haringey 023D,E01002004,11,68,9,16,7,26,57,1606,1716
2021,Haringey 035A,E01002005,4,46,8,18,10,8,42,1317,1389
2021,Haringey 035B,E01002006,7,64,5,11,6,14,57,1371,1460
2021,Haringey 035C,E01002007,6,42,8,14,6,20,36,1300,1376
2021,Haringey 030B,E01002008,12,57,5,7,2,13,45,1207,1284
2021,Haringey 035D,E01002009,11,54,4,11,7,22,43,1273,1360
2021,Haringey 030C,E01002010,12,61,14,22,8,30,49,1404,1517
2021,Haringey 030D,E01002011,10,48,8,18,10,15,38,1567,1648
2021,Haringey 022A,E01002013,15,61,2,10,8,20,46,1173,1264
2021,Haringey 020B,E01002014,11,57,10,27,17,21,46,1550,1655
2021,Haringey 020C,E01002015,17,64,13,36,23,32,47,1210,1342
2021,Haringey 028A,E01002016,17,70,10,28,18,23,53,1693,1814
2021,Haringey 028B,E01002017,20,77,7,14,7,17,57,1387,1495
2021,Haringey 020D,E01002018,23,71,11,21,10,34,48,1164,1290
2021,Haringey 022B,E01002019,7,56,12,22,10,27,49,1191,1296
2021,Haringey 021A,E01002020,12,58,6,12,6,23,46,1384,1477
2021,Haringey 022C,E01002021,22,73,5,8,3,15,51,1281,1377
2021,Haringey 021B,E01002022,25,87,9,21,12,32,62,1932,2072
2021,Haringey 021C,E01002023,18,65,9,12,3,22,47,1220,1319
2021,Haringey 022D,E01002024,13,51,7,11,4,24,38,1135,1221
2021,Haringey 021D,E01002025,14,69,6,12,6,13,55,1304,1398
2021,Haringey 016A,E01002026,20,55,15,43,28,41,35,1565,1704
2021,Haringey 010A,E01002027,19,57,12,27,15,42,38,1243,1369
2021,Haringey 010B,E01002028,9,61,14,23,9,33,52,1460,1577
2021,Haringey 016B,E01002029,15,41,20,38,18,40,26,1913,2032
2021,Haringey 016C,E01002030,20,51,16,27,11,28,31,1386,1492
2021,Haringey 016D,E01002031,19,56,14,35,21,39,37,1660,1790
2021,Haringey 010C,E01002032,12,50,21,41,20,32,38,1645,1768
2021,Haringey 010D,E01002033,31,68,19,51,32,46,37,1538,1703
2021,Haringey 037A,E01002034,14,49,23,54,31,36,35,2086,2225
2021,Haringey 002A,E01002036,9,48,14,40,26,41,39,1615,1744
2021,Haringey 002B,E01002037,17,44,16,37,21,35,27,1504,1620
2021,Haringey 037B,E01002038,18,41,14,27,13,27,23,1593,1688
2021,Haringey 002C,E01002039,14,46,13,33,20,32,32,1452,1563
2021,Haringey 002D,E01002040,21,78,17,50,33,32,57,1965,2125
2021,Haringey 037C,E01002041,12,53,14,33,19,51,41,1628,1765
2021,Haringey 027A,E01002042,12,50,12,21,9,15,38,1374,1460
2021,Haringey 026A,E01002043,14,52,7,16,9,44,38,1572,1684
2021,Haringey 027B,E01002044,11,47,8,32,24,20,36,1608,1707
2021,Haringey 026B,E01002045,13,51,15,31,16,37,38,1805,1924
2021,Haringey 026C,E01002046,16,53,16,30,14,31,37,1423,1537
2021,Haringey 027C,E01002047,12,41,10,14,4,22,29,1499,1576
2021,Haringey 027D,E01002048,16,48,13,45,32,44,32,1692,1829
2021,Haringey 026D,E01002049,19,52,27,47,20,57,33,1649,1805
2021,Haringey 029A,E01002050,22,46,15,24,9,24,24,1667,1761
2021,Haringey 029B,E01002051,13,49,12,22,10,25,36,1622,1718
2021,Haringey 029C,E01002052,18,36,17,36,19,40,18,1878,1990
2021,Haringey 032A,E01002053,21,55,19,39,20,40,34,1761,1895
2021,Haringey 032B,E01002054,18,41,13,31,18,32,23,1492,1596
2021,Haringey 029D,E01002055,13,59,8,23,15,22,46,1717,1821
2021,Haringey 032C,E01002056,22,58,17,32,15,25,36,2626,2741
2021,Haringey 032D,E01002057,14,46,5,14,9,25,32,1620,1705
2021,Haringey 031D,E01002058,8,47,7,12,5,27,39,1408,1494
2021,Haringey 028C,E01002059,17,60,11,27,16,20,43,1374,1481
2021,Haringey 028D,E01002060,20,87,9,20,11,19,67,1484,1610
2021,Haringey 036A,E01002061,18,55,7,11,4,22,37,1401,1489
2021,Haringey 034D,E01002062,8,53,8,27,19,20,45,1547,1647
2021,Haringey 036B,E01002063,12,52,10,19,9,17,40,1343,1431
2021,Haringey 036C,E01002064,14,71,17,26,9,35,57,1294,1426
2021,Haringey 036D,E01002065,17,53,5,14,9,12,36,1398,1477
2021,Haringey 025A,E01002066,34,74,8,35,27,39,40,2318,2466
2021,Haringey 024A,E01002067,22,47,15,38,23,29,25,1541,1655
2021,Haringey 025B,E01002068,18,63,9,30,21,20,45,2024,2137
2021,Haringey 024B,E01002069,19,61,28,42,14,29,42,1819,1951
2021,Haringey 024C,E01002070,18,63,19,32,13,34,45,2263,2392
2021,Haringey 025C,E01002071,12,51,13,53,40,30,39,1509,1643
2021,Haringey 025D,E01002072,17,54,12,28,16,24,37,1688,1794
2021,Haringey 024D,E01002073,20,60,12,35,23,36,40,1420,1551
2021,Haringey 012A,E01002074,35,78,9,34,25,40,43,1921,2073
2021,Haringey 015A,E01002075,8,38,17,25,8,32,30,1736,1831
2021,Haringey 015B,E01002076,14,46,11,30,19,43,32,1631,1750
2021,Haringey 012B,E01002077,59,124,26,55,29,48,65,1915,2142
2021,Haringey 015C,E01002078,22,63,21,42,21,38,41,2271,2414
2021,Haringey 012C,E01002079,21,50,26,48,22,18,29,1558,1674
2021,Haringey 012D,E01002081,36,85,26,37,11,46,49,1678,1846
2021,Haringey 013A,E01002082,18,47,10,42,32,34,29,1236,1359
2021,Haringey 019A,E01002083,19,52,10,17,7,25,33,1232,1326
2021,Haringey 019B,E01002084,13,41,9,29,20,35,28,1533,1638
2021,Haringey 019C,E01002085,18,63,13,38,25,27,45,1929,2057
2021,Haringey 013B,E01002086,14,55,16,22,6,29,41,1329,1435
2021,Haringey 019D,E01002087,12,69,8,23,15,38,57,1698,1828
2021,Haringey 013C,E01002088,12,54,13,25,12,30,42,1568,1677
2021,Haringey 013D,E01002089,13,29,14,30,16,34,16,1172,1265
2021,Haringey 005A,E01002090,19,48,23,40,17,42,29,1530,1660
2021,Haringey 006A,E01002091,23,55,17,35,18,57,32,1614,1761
2021,Haringey 006B,E01002092,13,28,14,25,11,29,15,1380,1462
2021,Haringey 005B,E01002093,30,63,21,57,36,61,33,1564,1745
2021,Haringey 006C,E01002094,16,46,21,36,15,40,30,1261,1383
2021,Haringey 006D,E01002095,14,52,12,29,17,36,38,1384,1501
2021,Haringey 005C,E01002096,23,58,18,44,26,57,35,1473,1632
2021,Haringey 005D,E01002097,14,40,16,32,16,46,26,1402,1520
2021,Haringey 007A,E01002098,11,41,15,25,10,12,30,1381,1459
2021,Haringey 008A,E01002099,19,54,22,57,35,39,35,1782,1932
2021,Haringey 008B,E01002100,21,59,21,35,14,40,38,1560,1694
2021,Haringey 007B,E01002101,18,51,12,23,11,35,33,1698,1807
2021,Haringey 007C,E01002102,14,53,16,34,18,29,39,1653,1769
2021,Haringey 008C,E01002103,13,34,18,36,18,31,21,1657,1758
2021,Haringey 008D,E01002104,14,40,7,22,15,38,26,1289,1389
2021,Haringey 007D,E01002105,17,45,13,31,18,26,28,1884,1986
2021,Harrow 008A,E01002106,37,92,12,27,15,44,55,1749,1912
2021,Harrow 012A,E01002107,33,117,17,29,12,32,84,1554,1732
2021,Harrow 008B,E01002108,22,107,11,27,16,23,85,1593,1750
2021,Harrow 008C,E01002109,23,88,15,30,15,20,65,1607,1745
2021,Harrow 008D,E01002110,20,78,17,27,10,30,58,1448,1583
2021,Harrow 008E,E01002111,42,114,14,40,26,34,72,1901,2089
2021,Harrow 001A,E01002112,33,107,14,34,20,37,74,1698,1876
2021,Harrow 002A,E01002113,27,99,11,28,17,23,72,1355,1505
2021,Harrow 001B,E01002114,30,75,22,45,23,42,45,1949,2111
2021,Harrow 002B,E01002115,22,78,15,28,13,35,56,1264,1405
2021,Harrow 002C,E01002116,24,73,14,31,17,43,49,1350,1497
2021,Harrow 002E,E01002118,17,43,5,21,16,38,26,1635,1737
2021,Harrow 007A,E01002119,20,68,19,36,17,43,48,2181,2328
2021,Harrow 007B,E01002120,10,48,8,25,17,32,38,1158,1263
2021,Harrow 007C,E01002121,23,71,16,26,10,24,48,1578,1699
2021,Harrow 007D,E01002122,20,50,13,37,24,42,30,1625,1754
2021,Harrow 007E,E01002123,18,51,13,27,14,29,33,1485,1592
2021,Harrow 010A,E01002124,17,45,15,29,14,50,28,1559,1683
2021,Harrow 010B,E01002125,15,37,16,32,16,40,22,1738,1847
2021,Harrow 023B,E01002127,18,60,15,40,25,34,42,1591,1725
2021,Harrow 020A,E01002128,16,59,10,33,23,23,43,1859,1974
2021,Harrow 023C,E01002129,12,60,20,48,28,37,48,2391,2536
2021,Harrow 020B,E01002130,15,67,12,36,24,45,52,2527,2675
2021,Harrow 023D,E01002131,28,69,21,33,12,38,41,1443,1583
2021,Harrow 029A,E01002132,18,81,12,26,14,26,63,1766,1899
2021,Harrow 027A,E01002133,25,83,24,39,15,50,58,1754,1926
2021,Harrow 029B,E01002134,21,65,13,26,13,34,44,1280,1405
2021,Harrow 029C,E01002135,32,83,12,33,21,47,51,1727,1890
2021,Harrow 027B,E01002136,24,80,12,17,5,29,56,1790,1916
2021,Harrow 029D,E01002137,14,43,4,7,3,10,29,1627,1687
2021,Harrow 027C,E01002138,17,56,12,23,11,27,39,1420,1526
2021,Harrow 006A,E01002139,26,60,20,36,16,59,34,1270,1425
2021,Harrow 005A,E01002140,16,61,25,45,20,49,45,1542,1697
2021,Harrow 005B,E01002141,22,79,14,30,16,46,57,1545,1700
2021,Harrow 005C,E01002142,30,78,14,35,21,28,48,1600,1741
2021,Harrow 005D,E01002143,15,50,20,39,19,36,35,1412,1537
2021,Harrow 004A,E01002144,21,87,19,33,14,36,66,1395,1551
2021,Harrow 005E,E01002145,21,70,14,25,11,50,49,1467,1612
2021,Harrow 004B,E01002146,24,79,14,28,14,23,55,1265,1395
2021,Harrow 004C,E01002147,17,88,10,22,12,30,71,1163,1303
2021,Harrow 006B,E01002148,10,72,21,27,6,31,62,1273,1403
2021,Harrow 004D,E01002149,23,88,15,24,9,23,65,1126,1261
2021,Harrow 006C,E01002150,12,75,20,36,16,37,63,1983,2131
2021,Harrow 006D,E01002151,21,61,12,36,24,56,40,1338,1491
2021,Harrow 006E,E01002152,24,95,13,26,13,35,71,1395,1551
2021,Harrow 019A,E01002153,19,74,20,31,11,26,55,1640,1771
2021,Harrow 019B,E01002155,17,78,16,29,13,26,61,1509,1642
2021,Harrow 015B,E01002156,34,108,20,33,13,51,74,1316,1508
2021,Harrow 019C,E01002157,21,83,18,30,12,33,62,1453,1599
2021,Harrow 019D,E01002158,18,89,9,23,14,21,71,1216,1349
2021,Harrow 021A,E01002159,22,90,13,30,17,58,68,1639,1817
2021,Harrow 021B,E01002160,25,85,15,34,19,42,60,2125,2286
2021,Harrow 021C,E01002161,28,87,24,43,19,42,59,1754,1926
2021,Harrow 015C,E01002162,21,76,15,29,14,37,55,1663,1805
2021,Harrow 015D,E01002163,27,89,16,26,10,33,62,1421,1569
2021,Harrow 021D,E01002164,24,71,19,42,23,30,47,1635,1778
2021,Harrow 017A,E01002165,25,55,11,27,16,49,30,1513,1644
2021,Harrow 017B,E01002166,16,51,14,25,11,30,35,1487,1593
2021,Harrow 017C,E01002167,19,62,17,36,19,38,43,1395,1531
2021,Harrow 017D,E01002168,23,50,18,33,15,28,27,1360,1471
2021,Harrow 017E,E01002169,22,56,17,26,9,39,34,1433,1554
2021,Harrow 033A,E01002170,15,57,12,28,16,20,42,1184,1289
2021,Harrow 033B,E01002171,14,51,18,36,18,44,37,1479,1610
2021,Harrow 033C,E01002172,18,62,17,31,14,39,44,1364,1496
2021,Harrow 033D,E01002173,18,71,29,47,18,50,53,1637,1805
2021,Harrow 033E,E01002174,27,94,18,36,18,56,67,1309,1495
2021,Harrow 033F,E01002175,19,65,4,23,19,33,46,1209,1330
2021,Harrow 033G,E01002176,28,83,15,36,21,38,55,1449,1606
2021,Harrow 033H,E01002177,19,65,11,27,16,31,46,1275,1398
2021,Harrow 033I,E01002178,23,94,30,48,18,40,71,1381,1563
2021,Harrow 013A,E01002179,22,77,21,52,31,55,55,2229,2413
2021,Harrow 020C,E01002181,29,88,21,33,12,26,59,2011,2158
2021,Harrow 020D,E01002182,26,73,16,39,23,46,47,1833,1991
2021,Harrow 013C,E01002183,22,79,25,37,12,40,57,1815,1971
2021,Harrow 013D,E01002184,15,59,20,45,25,48,44,1636,1788
2021,Harrow 009A,E01002185,24,62,13,36,23,39,38,1599,1736
2021,Harrow 009B,E01002186,24,89,11,24,13,19,65,1670,1802
2021,Harrow 009C,E01002187,30,83,15,29,14,48,53,1701,1861
2021,Harrow 016A,E01002188,17,93,12,20,8,32,76,1389,1534
2021,Harrow 016B,E01002189,22,84,15,18,3,26,62,1509,1637
2021,Harrow 009D,E01002190,20,89,19,31,12,30,69,1478,1628
2021,Harrow 022A,E01002191,21,88,18,32,14,30,67,1783,1933
2021,Harrow 016C,E01002192,29,88,11,18,7,47,59,1446,1599
2021,Harrow 016D,E01002193,22,103,15,35,20,29,81,1726,1893
2021,Harrow 022B,E01002194,22,87,10,21,11,34,65,1582,1724
2021,Harrow 022C,E01002195,28,96,9,22,13,38,68,1438,1594
2021,Harrow 022D,E01002196,25,109,17,31,14,26,84,1565,1731
2021,Harrow 012B,E01002197,21,73,15,29,14,34,52,1213,1349
2021,Harrow 010C,E01002198,14,56,17,40,23,35,42,1568,1699
2021,Harrow 012C,E01002199,23,60,17,30,13,33,37,1362,1485
2021,Harrow 010D,E01002200,21,55,20,35,15,22,34,1915,2027
2021,Harrow 012D,E01002201,31,94,20,37,17,31,63,1468,1630
2021,Harrow 012E,E01002202,16,40,18,34,16,47,24,1888,2009
2021,Harrow 010E,E01002203,26,65,16,31,15,34,39,1573,1703
2021,Harrow 032A,E01002204,24,77,17,34,17,31,53,1609,1751
2021,Harrow 032B,E01002206,15,50,19,36,17,32,35,1203,1321
2021,Harrow 032C,E01002207,13,66,13,19,6,37,53,1579,1701
2021,Harrow 025A,E01002208,20,64,14,19,5,27,44,1208,1318
2021,Harrow 025B,E01002209,18,70,15,34,19,31,52,1641,1776
2021,Harrow 032D,E01002210,30,66,15,37,22,35,36,1341,1479
2021,Harrow 028A,E01002211,8,39,13,31,18,49,31,1298,1417
2021,Harrow 028B,E01002212,23,55,15,27,12,25,32,1638,1745
2021,Harrow 031A,E01002214,24,61,19,34,15,31,37,1685,1811
2021,Harrow 031B,E01002215,19,52,11,23,12,53,33,1505,1633
2021,Harrow 028C,E01002216,22,74,16,30,14,47,52,1474,1625
2021,Harrow 028D,E01002217,25,66,22,45,23,56,41,1865,2032
2021,Harrow 030A,E01002218,28,69,18,31,13,43,41,1550,1693
2021,Harrow 030B,E01002219,17,55,21,38,17,45,38,1690,1828
2021,Harrow 031C,E01002220,13,62,17,34,17,37,49,1429,1562
2021,Harrow 030C,E01002221,15,46,17,35,18,42,31,1430,1553
2021,Harrow 030D,E01002222,11,53,14,30,16,28,42,1405,1516
2021,Harrow 031D,E01002223,28,62,5,27,22,46,34,1584,1719
2021,Harrow 031E,E01002224,25,63,14,24,10,33,38,1437,1557
2021,Harrow 001C,E01002225,24,82,22,34,12,47,58,1527,1690
2021,Harrow 001D,E01002226,35,112,26,54,28,58,77,2282,2506
2021,Harrow 003A,E01002227,39,82,36,71,35,65,43,1927,2145
2021,Harrow 003B,E01002228,40,103,14,43,29,48,63,1927,2121
2021,Harrow 003C,E01002229,22,75,23,36,13,36,53,1570,1717
2021,Harrow 003D,E01002230,31,97,17,38,21,49,66,1554,1738
2021,Harrow 013E,E01002231,20,83,16,30,14,36,63,1772,1921
2021,Harrow 011A,E01002232,28,78,15,33,18,48,50,1893,2052
2021,Harrow 011B,E01002233,31,81,22,37,15,43,50,2090,2251
2021,Harrow 011C,E01002234,25,50,19,36,17,30,25,1639,1755
2021,Harrow 011D,E01002235,22,69,31,52,21,64,47,1623,1808
2021,Harrow 011E,E01002236,22,68,24,44,20,41,46,2002,2155
2021,Harrow 024A,E01002237,17,73,10,27,17,32,56,1865,1997
2021,Harrow 024B,E01002238,13,75,9,18,9,37,62,1640,1770
2021,Harrow 025C,E01002239,29,85,19,32,13,52,56,1681,1850
2021,Harrow 024C,E01002240,16,60,18,53,35,41,44,1678,1832
2021,Harrow 025D,E01002241,27,60,20,41,21,31,33,1669,1801
2021,Harrow 024D,E01002242,27,98,20,33,13,52,71,1601,1784
2021,Havering 013A,E01002243,14,58,15,33,18,31,44,1693,1815
2021,Havering 011A,E01002244,14,61,12,25,13,29,47,1557,1672
2021,Havering 011B,E01002245,19,57,4,16,12,47,38,1420,1540
2021,Havering 017A,E01002246,17,60,14,25,11,43,43,1625,1753
2021,Havering 017B,E01002247,18,63,20,46,26,50,45,2087,2246
2021,Havering 017C,E01002248,12,45,17,33,16,48,33,1462,1588
2021,Havering 017E,E01002250,24,74,8,24,16,35,50,1568,1701
2021,Havering 017F,E01002251,16,56,19,32,13,40,40,1349,1477
2021,Havering 018A,E01002252,24,83,9,22,13,50,59,1347,1502
2021,Havering 019A,E01002253,11,77,5,14,9,39,66,1359,1489
2021,Havering 019B,E01002254,23,77,4,13,9,31,54,1453,1574
2021,Havering 022A,E01002255,26,70,15,21,6,36,44,1327,1454
2021,Havering 018B,E01002256,12,80,11,23,12,48,68,1281,1432
2021,Havering 019C,E01002257,32,108,9,14,5,31,76,1519,1672
2021,Havering 018C,E01002258,23,66,20,36,16,34,43,1583,1719
2021,Havering 018D,E01002259,12,70,11,29,18,35,58,1321,1455
2021,Havering 026A,E01002260,16,69,13,29,16,52,53,1542,1692
2021,Havering 026B,E01002261,15,57,17,33,16,39,42,1540,1669
2021,Havering 026C,E01002262,21,98,16,28,12,55,77,1488,1669
2021,Havering 026D,E01002263,19,59,10,15,5,42,40,1389,1505
2021,Havering 026E,E01002264,12,36,20,46,26,46,24,1426,1554
2021,Havering 025A,E01002265,16,63,14,24,10,36,47,1284,1407
2021,Havering 027A,E01002266,16,59,15,23,8,45,43,1326,1453
2021,Havering 027B,E01002267,24,68,17,35,18,42,44,1523,1668
2021,Havering 010A,E01002268,14,49,12,22,10,27,35,1315,1413
2021,Havering 010B,E01002269,19,70,13,34,21,39,51,1609,1752
2021,Havering 015A,E01002270,21,71,14,27,13,52,50,1522,1672
2021,Havering 015B,E01002271,18,71,10,27,17,31,53,1392,1521
2021,Havering 014A,E01002272,17,55,11,24,13,27,38,1165,1271
2021,Havering 015C,E01002273,17,70,10,25,15,35,53,1160,1290
2021,Havering 014B,E01002274,23,74,12,25,13,36,51,1449,1584
2021,Havering 015D,E01002275,17,55,15,26,11,35,38,1146,1262
2021,Havering 001A,E01002276,24,68,19,42,23,61,44,1807,1978
2021,Havering 002A,E01002277,20,58,14,36,22,39,38,1389,1522
2021,Havering 001B,E01002278,18,58,14,26,12,58,40,1466,1608
2021,Havering 002B,E01002279,25,62,14,32,18,45,37,1506,1645
2021,Havering 004A,E01002280,11,41,26,54,28,46,30,1576,1717
2021,Havering 002C,E01002281,15,65,5,21,16,41,50,2061,2188
2021,Havering 004B,E01002282,15,50,17,34,17,56,35,1628,1768
2021,Havering 002D,E01002283,20,51,16,29,13,41,31,1478,1599
2021,Havering 004C,E01002284,19,68,14,30,16,47,49,1780,1925
2021,Havering 025B,E01002285,22,68,10,17,7,22,46,1187,1294
2021,Havering 025C,E01002286,29,84,12,26,14,36,55,1396,1542
2021,Havering 023A,E01002287,13,59,17,27,10,34,46,1388,1508
2021,Havering 025D,E01002288,28,98,9,18,9,38,70,1368,1522
2021,Havering 022B,E01002289,18,60,11,20,9,51,42,1438,1569
2021,Havering 025E,E01002290,18,71,8,20,12,32,53,1303,1426
