date,geography,geography code,Marital and civil partnership status: Divorced or civil partnership dissolved,Marital and civil partnership status: Divorced or civil partnership dissolved: Divorced,Marital and civil partnership status: Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,Marital and civil partnership status: Married or in a registered civil partnership,Marital and civil partnership status: Married or in a registered civil partnership: In a registered civil partnership,Marital and civil partnership status: Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,Marital and civil partnership status: Married or in a registered civil partnership: In a registered civil partnership: Same sex,Marital and civil partnership status: Married or in a registered civil partnership: Married,Marital and civil partnership status: Married or in a registered civil partnership: Married: Opposite sex,Marital and civil partnership status: Married or in a registered civil partnership: Married: Same sex,Marital and civil partnership status: Never married and never registered a civil partnership,"Marital and civil partnership status: Separated, but still legally married or still legally in a civil partnership","Marital and civil partnership status: Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership","Marital and civil partnership status: Separated, but still legally married or still legally in a civil partnership: Separated, but still married",Marital and civil partnership status: Total: All usual residents aged 16 and over,Marital and civil partnership status: Widowed or surviving civil partnership partner,Marital and civil partnership status: Widowed or surviving civil partnership partner: Surviving partner from civil partnership,Marital and civil partnership status: Widowed or surviving civil partnership partner: Widowed
2021,Tower Hamlets 030A,E01004214,100,98,2,411,0,0,0,411,403,8,639,38,0,38,1242,54,0,54
2021,Tower Hamlets 030B,E01004216,132,130,2,534,5,0,5,529,523,6,727,18,0,18,1447,36,1,35
2021,Tower Hamlets 030C,E01004217,92,92,0,624,4,0,4,620,611,9,871,32,0,32,1679,60,0,60
2021,Tower Hamlets 030D,E01004218,137,135,2,613,5,0,5,608,595,13,794,27,0,27,1617,46,0,46
2021,Tower Hamlets 035B,E01004219,78,78,0,775,11,4,7,764,750,14,1139,48,0,48,2089,49,0,49
2021,Tower Hamlets 036A,E01004221,97,96,1,527,12,2,10,515,510,5,931,27,0,27,1618,36,0,36
2021,Tower Hamlets 001A,E01004222,152,152,0,592,15,5,10,577,568,9,1314,66,0,66,2240,116,0,116
2021,Tower Hamlets 001B,E01004223,143,143,0,516,4,2,2,512,504,8,940,53,2,51,1758,106,0,106
2021,Tower Hamlets 001D,E01004226,96,95,1,547,10,1,9,537,532,5,1145,41,0,41,1866,37,0,37
2021,Tower Hamlets 003A,E01004228,96,95,1,456,7,2,5,449,431,18,1032,35,4,31,1669,50,0,50
2021,Tower Hamlets 004C,E01004229,52,50,2,403,10,4,6,393,386,7,685,20,1,19,1192,32,1,31
2021,Tower Hamlets 003B,E01004230,91,89,2,481,8,4,4,473,467,6,1085,42,0,42,1765,66,0,66
2021,Tower Hamlets 004D,E01004231,76,76,0,408,2,2,0,406,398,8,772,26,0,26,1335,53,0,53
2021,Tower Hamlets 003C,E01004232,74,74,0,478,12,0,12,466,451,15,839,16,0,16,1440,33,0,33
2021,Tower Hamlets 003D,E01004233,211,211,0,464,8,2,6,456,450,6,1019,70,1,69,1834,70,0,70
2021,Tower Hamlets 003E,E01004234,109,105,4,771,19,2,17,752,741,11,1120,25,0,25,2083,58,0,58
2021,Tower Hamlets 008A,E01004235,68,67,1,412,0,0,0,412,406,6,454,27,0,27,995,34,0,34
2021,Tower Hamlets 008B,E01004236,61,61,0,480,1,0,1,479,477,2,585,29,1,28,1205,50,0,50
2021,Tower Hamlets 008C,E01004237,59,56,3,396,4,4,0,392,389,3,643,22,0,22,1141,21,0,21
2021,Tower Hamlets 008E,E01004239,71,71,0,532,2,0,2,530,526,4,642,36,0,36,1339,58,0,58
2021,Tower Hamlets 012A,E01004240,62,61,1,484,4,2,2,480,477,3,681,41,0,41,1309,41,0,41
2021,Tower Hamlets 012B,E01004241,69,69,0,492,0,0,0,492,487,5,614,26,1,25,1248,47,0,47
2021,Tower Hamlets 020A,E01004243,33,33,0,479,0,0,0,479,477,2,601,17,0,17,1159,29,0,29
2021,Tower Hamlets 020B,E01004244,116,116,0,490,4,0,4,486,486,0,956,48,2,46,1677,67,0,67
2021,Tower Hamlets 018A,E01004245,88,88,0,729,3,2,1,726,716,10,1405,52,0,52,2316,42,0,42
2021,Tower Hamlets 020C,E01004247,117,116,1,766,11,4,7,755,753,2,1008,48,0,48,1999,60,1,59
2021,Tower Hamlets 018C,E01004248,79,79,0,446,0,0,0,446,445,1,750,44,3,41,1360,41,0,41
2021,Tower Hamlets 018D,E01004249,136,135,1,681,1,0,1,680,667,13,875,81,0,81,1836,63,1,62
2021,Tower Hamlets 023A,E01004251,115,114,1,729,7,0,7,722,714,8,999,42,0,42,1931,46,0,46
2021,Tower Hamlets 023C,E01004255,70,70,0,418,1,0,1,417,414,3,732,37,1,36,1294,37,0,37
2021,Tower Hamlets 024C,E01004256,86,86,0,491,2,0,2,489,482,7,624,35,0,35,1295,59,0,59
2021,Tower Hamlets 024D,E01004257,91,91,0,632,9,3,6,623,620,3,878,34,0,34,1669,34,0,34
2021,Tower Hamlets 023D,E01004258,77,76,1,482,8,0,8,474,428,46,630,32,0,32,1265,44,1,43
2021,Tower Hamlets 007A,E01004259,82,81,1,351,9,2,7,342,330,12,980,19,2,17,1466,34,0,34
2021,Tower Hamlets 007B,E01004260,66,65,1,474,9,0,9,465,460,5,755,27,0,27,1372,50,0,50
2021,Tower Hamlets 007C,E01004263,69,69,0,368,2,2,0,366,359,7,595,27,0,27,1109,50,0,50
2021,Tower Hamlets 010C,E01004264,50,49,1,413,0,0,0,413,413,0,568,26,0,26,1103,46,0,46
2021,Tower Hamlets 007D,E01004266,79,79,0,344,5,0,5,339,326,13,706,23,0,23,1211,59,0,59
2021,Tower Hamlets 012D,E01004267,98,95,3,546,7,0,7,539,530,9,1118,27,0,27,1825,36,0,36
2021,Tower Hamlets 012E,E01004268,101,101,0,463,4,4,0,459,456,3,810,35,0,35,1449,40,0,40
2021,Tower Hamlets 014B,E01004270,70,70,0,521,4,2,2,517,500,17,1382,27,0,27,2038,38,0,38
2021,Tower Hamlets 014C,E01004271,84,83,1,642,6,2,4,636,633,3,1062,35,0,35,1870,47,0,47
2021,Tower Hamlets 014D,E01004272,83,82,1,786,5,4,1,781,776,5,1047,45,2,43,2037,76,0,76
2021,Tower Hamlets 031A,E01004274,60,59,1,645,45,0,45,600,595,5,794,27,0,27,1580,54,1,53
2021,Tower Hamlets 031B,E01004275,95,95,0,756,11,2,9,745,742,3,928,27,2,25,1854,48,1,47
2021,Tower Hamlets 031C,E01004276,85,83,2,708,6,0,6,702,693,9,909,30,2,28,1759,27,0,27
2021,Tower Hamlets 033A,E01004277,89,86,3,566,14,5,9,552,540,12,758,23,0,23,1446,10,0,10
2021,Tower Hamlets 032A,E01004280,81,81,0,643,16,4,12,627,623,4,755,40,3,37,1556,37,1,36
2021,Tower Hamlets 031D,E01004281,90,90,0,659,6,2,4,653,637,16,907,25,1,24,1694,13,0,13
2021,Tower Hamlets 016A,E01004283,83,80,3,606,4,4,0,602,599,3,968,34,0,34,1759,68,0,68
2021,Tower Hamlets 019C,E01004286,111,110,1,667,14,4,10,653,644,9,1040,52,5,47,1972,102,0,102
2021,Tower Hamlets 016B,E01004287,148,148,0,648,2,2,0,646,636,10,794,53,0,53,1732,89,0,89
2021,Tower Hamlets 019D,E01004288,66,66,0,486,6,4,2,480,476,4,730,48,0,48,1398,68,0,68
2021,Tower Hamlets 016C,E01004289,72,72,0,514,9,2,7,505,502,3,895,32,0,32,1585,72,0,72
2021,Tower Hamlets 016D,E01004290,90,89,1,522,7,6,1,515,509,6,895,27,0,27,1589,55,0,55
2021,Tower Hamlets 027A,E01004291,126,125,1,568,13,2,11,555,527,28,934,32,1,31,1704,44,1,43
2021,Tower Hamlets 026A,E01004292,83,83,0,467,12,3,9,455,444,11,852,13,0,13,1463,48,1,47
2021,Tower Hamlets 027B,E01004293,121,119,2,602,10,4,6,592,572,20,988,42,0,42,1796,43,0,43
2021,Tower Hamlets 026C,E01004295,69,69,0,598,6,4,2,592,587,5,713,21,0,21,1449,48,0,48
2021,Tower Hamlets 026D,E01004296,106,104,2,643,2,0,2,641,626,15,1214,47,0,47,2050,40,0,40
2021,Tower Hamlets 027C,E01004297,97,96,1,638,8,2,6,630,617,13,872,26,0,26,1671,38,0,38
2021,Tower Hamlets 022A,E01004298,60,60,0,442,7,2,5,435,430,5,644,47,0,47,1267,74,0,74
2021,Tower Hamlets 022B,E01004300,92,90,2,422,6,2,4,416,413,3,539,30,0,30,1133,50,0,50
2021,Tower Hamlets 025B,E01004301,27,26,1,432,2,0,2,430,427,3,601,27,1,26,1139,52,0,52
2021,Tower Hamlets 025C,E01004302,53,52,1,508,6,2,4,502,495,7,609,28,0,28,1227,29,0,29
2021,Tower Hamlets 025D,E01004303,119,119,0,811,11,4,7,800,787,13,1208,39,1,38,2239,62,1,61
2021,Tower Hamlets 022C,E01004304,72,71,1,641,5,0,5,636,625,11,830,37,0,37,1657,77,0,77
2021,Tower Hamlets 022D,E01004305,91,86,5,523,8,3,5,515,509,6,737,29,0,29,1448,68,0,68
2021,Tower Hamlets 015A,E01004306,62,60,2,434,13,0,13,421,411,10,937,31,1,30,1549,85,0,85
2021,Tower Hamlets 015B,E01004307,125,122,3,392,3,1,2,389,376,13,1636,23,1,22,2200,24,2,22
2021,Tower Hamlets 015C,E01004308,51,51,0,442,2,0,2,440,435,5,638,17,0,17,1200,52,0,52
2021,Tower Hamlets 015D,E01004309,105,104,1,668,11,6,5,657,648,9,1420,38,0,38,2319,88,0,88
2021,Tower Hamlets 015E,E01004310,73,72,1,466,6,0,6,460,453,7,1107,32,0,32,1736,58,1,57
2021,Tower Hamlets 006A,E01004311,107,105,2,423,10,2,8,413,401,12,872,30,1,29,1477,45,2,43
2021,Tower Hamlets 009A,E01004312,83,82,1,412,2,0,2,410,405,5,610,32,0,32,1200,63,0,63
2021,Tower Hamlets 009B,E01004313,94,93,1,520,10,2,8,510,501,9,1034,25,0,25,1717,44,0,44
2021,Tower Hamlets 006C,E01004315,79,78,1,409,6,0,6,403,398,5,775,18,0,18,1335,54,0,54
2021,Tower Hamlets 009C,E01004316,44,44,0,246,4,0,4,242,231,11,546,16,0,16,876,24,0,24
2021,Tower Hamlets 021A,E01004319,78,77,1,728,7,2,5,721,716,5,1034,28,1,27,1978,110,1,109
2021,Tower Hamlets 021C,E01004321,78,75,3,577,5,2,3,572,560,12,975,42,1,41,1743,71,0,71
2021,Tower Hamlets 017A,E01004322,68,67,1,325,2,0,2,323,319,4,709,26,0,26,1161,33,1,32
2021,Tower Hamlets 017B,E01004323,43,43,0,461,2,0,2,459,451,8,660,28,0,28,1252,60,0,60
2021,Tower Hamlets 017C,E01004324,58,58,0,442,1,0,1,441,440,1,683,28,0,28,1265,54,0,54
2021,Tower Hamlets 017D,E01004326,60,60,0,529,4,0,4,525,519,6,866,30,1,29,1524,39,0,39
2021,Waltham Forest 028A,E01004327,89,89,0,567,3,1,2,564,561,3,428,20,0,20,1147,43,0,43
2021,Waltham Forest 028B,E01004328,119,118,1,552,8,4,4,544,537,7,728,36,1,35,1473,38,0,38
2021,Waltham Forest 028C,E01004329,123,120,3,512,9,4,5,503,495,8,727,35,0,35,1444,47,0,47
2021,Waltham Forest 028D,E01004330,92,92,0,583,12,4,8,571,563,8,634,17,0,17,1375,49,0,49
2021,Waltham Forest 028E,E01004331,99,99,0,472,2,2,0,470,463,7,646,43,0,43,1299,39,0,39
2021,Waltham Forest 028F,E01004332,111,109,2,573,5,3,2,568,565,3,830,34,0,34,1588,40,0,40
2021,Waltham Forest 024A,E01004333,91,91,0,505,0,0,0,505,502,3,614,33,0,33,1281,38,0,38
2021,Waltham Forest 024B,E01004334,171,171,0,591,5,0,5,586,586,0,626,47,1,46,1481,46,0,46
2021,Waltham Forest 027A,E01004335,125,125,0,448,0,0,0,448,448,0,691,30,2,28,1357,63,0,63
2021,Waltham Forest 026A,E01004336,97,95,2,445,5,0,5,440,437,3,710,23,0,23,1341,66,0,66
2021,Waltham Forest 027B,E01004337,136,136,0,456,6,0,6,450,447,3,727,44,1,43,1419,56,0,56
2021,Waltham Forest 027C,E01004338,127,127,0,625,5,0,5,620,587,33,883,43,0,43,1727,49,0,49
2021,Waltham Forest 027D,E01004339,102,101,1,524,9,1,8,515,509,6,792,24,1,23,1473,31,1,30
2021,Waltham Forest 027E,E01004340,162,162,0,454,2,2,0,452,446,6,818,54,0,54,1538,50,0,50
2021,Waltham Forest 027F,E01004341,127,126,1,438,3,0,3,435,424,11,955,47,0,47,1605,38,0,38
2021,Waltham Forest 011A,E01004342,118,118,0,629,6,4,2,623,617,6,750,43,0,43,1594,54,0,54
2021,Waltham Forest 008A,E01004343,86,86,0,741,4,0,4,737,730,7,563,32,0,32,1473,51,0,51
2021,Waltham Forest 008B,E01004344,110,110,0,580,2,0,2,578,569,9,675,33,0,33,1432,34,0,34
2021,Waltham Forest 010A,E01004345,103,103,0,608,3,0,3,605,600,5,608,46,1,45,1412,47,0,47
2021,Waltham Forest 011B,E01004346,79,79,0,640,4,4,0,636,632,4,569,32,0,32,1375,55,0,55
2021,Waltham Forest 011C,E01004347,112,111,1,695,6,0,6,689,686,3,753,29,0,29,1648,59,1,58
2021,Waltham Forest 010B,E01004348,186,180,6,801,6,4,2,795,785,10,1227,52,0,52,2326,60,0,60
2021,Waltham Forest 001A,E01004349,102,102,0,542,2,0,2,540,538,2,469,32,0,32,1209,64,0,64
2021,Waltham Forest 001B,E01004350,206,206,0,596,0,0,0,596,595,1,591,48,2,46,1604,163,1,162
2021,Waltham Forest 001C,E01004351,83,83,0,664,0,0,0,664,662,2,467,15,0,15,1337,108,0,108
2021,Waltham Forest 002A,E01004352,126,125,1,751,8,0,8,743,739,4,557,37,0,37,1623,152,0,152
2021,Waltham Forest 002B,E01004353,137,137,0,712,6,0,6,706,704,2,552,24,0,24,1525,100,0,100
2021,Waltham Forest 002C,E01004354,117,117,0,707,9,2,7,698,694,4,602,35,0,35,1532,71,1,70
2021,Waltham Forest 004A,E01004355,112,112,0,529,3,0,3,526,524,2,565,39,1,38,1307,62,0,62
2021,Waltham Forest 001D,E01004356,95,95,0,658,0,0,0,658,658,0,515,29,0,29,1369,72,0,72
2021,Waltham Forest 001E,E01004357,103,103,0,566,0,0,0,566,566,0,536,31,0,31,1318,82,0,82
2021,Waltham Forest 002D,E01004358,147,147,0,667,5,4,1,662,656,6,644,45,0,45,1593,90,1,89
2021,Waltham Forest 002E,E01004359,77,76,1,675,0,0,0,675,672,3,519,35,0,35,1375,69,0,69
2021,Waltham Forest 004B,E01004360,79,79,0,582,0,0,0,582,581,1,340,23,0,23,1096,72,0,72
2021,Waltham Forest 005A,E01004361,62,62,0,590,0,0,0,590,590,0,381,26,1,25,1122,63,0,63
2021,Waltham Forest 021A,E01004362,88,88,0,506,8,6,2,498,488,10,646,27,1,26,1303,36,0,36
2021,Waltham Forest 019A,E01004363,72,72,0,616,4,2,2,612,602,10,511,24,1,23,1282,59,0,59
2021,Waltham Forest 019B,E01004364,95,95,0,656,4,4,0,652,649,3,690,38,0,38,1530,51,0,51
2021,Waltham Forest 020A,E01004365,102,102,0,936,10,3,7,926,924,2,841,52,2,50,1987,56,0,56
2021,Waltham Forest 019C,E01004366,77,74,3,707,8,6,2,699,690,9,709,32,0,32,1603,78,0,78
2021,Waltham Forest 019D,E01004367,65,65,0,592,0,0,0,592,586,6,537,20,0,20,1268,54,0,54
2021,Waltham Forest 019E,E01004368,76,76,0,814,7,5,2,807,798,9,865,41,0,41,1855,59,0,59
2021,Waltham Forest 023A,E01004369,85,85,0,566,7,2,5,559,545,14,710,32,0,32,1424,31,0,31
2021,Waltham Forest 023B,E01004370,108,108,0,682,6,4,2,676,673,3,828,32,1,31,1695,45,0,45
2021,Waltham Forest 025A,E01004371,96,95,1,483,11,2,9,472,467,5,657,39,1,38,1331,56,0,56
2021,Waltham Forest 023C,E01004372,103,101,2,473,7,4,3,466,452,14,742,25,0,25,1369,26,0,26
2021,Waltham Forest 025B,E01004373,96,93,3,532,2,0,2,530,519,11,729,32,0,32,1447,58,0,58
2021,Waltham Forest 025C,E01004374,103,102,1,644,10,2,8,634,624,10,798,30,0,30,1614,39,0,39
2021,Waltham Forest 025D,E01004375,111,111,0,680,9,5,4,671,654,17,746,30,2,28,1614,47,1,46
2021,Waltham Forest 025E,E01004376,110,110,0,599,1,0,1,598,589,9,825,26,0,26,1612,52,0,52
2021,Waltham Forest 010C,E01004377,116,115,1,714,4,2,2,710,700,10,515,40,1,39,1442,57,0,57
2021,Waltham Forest 010D,E01004378,105,105,0,603,3,0,3,600,591,9,672,28,0,28,1469,61,1,60
2021,Waltham Forest 007A,E01004379,113,113,0,682,2,0,2,680,677,3,694,23,0,23,1556,44,0,44
2021,Waltham Forest 007B,E01004380,88,88,0,647,2,2,0,645,641,4,591,32,0,32,1413,55,1,54
2021,Waltham Forest 007C,E01004381,101,101,0,719,1,0,1,718,671,47,672,43,0,43,1587,52,0,52
2021,Waltham Forest 008C,E01004382,99,99,0,475,2,2,0,473,473,0,641,36,1,35,1294,43,0,43
2021,Waltham Forest 007D,E01004383,83,82,1,674,2,2,0,672,672,0,497,17,0,17,1328,57,0,57
2021,Waltham Forest 003A,E01004384,144,144,0,524,0,0,0,524,520,4,750,51,1,50,1586,117,0,117
2021,Waltham Forest 003B,E01004385,115,115,0,440,2,0,2,438,437,1,559,32,0,32,1227,81,0,81
2021,Waltham Forest 003C,E01004386,88,88,0,753,1,0,1,752,752,0,454,15,0,15,1389,79,0,79
2021,Waltham Forest 007E,E01004387,56,56,0,692,2,0,2,690,683,7,381,12,0,12,1192,51,0,51
2021,Waltham Forest 007F,E01004388,116,113,3,543,0,0,0,543,538,5,572,33,0,33,1318,54,0,54
2021,Waltham Forest 003D,E01004389,130,130,0,539,4,4,0,535,533,2,593,42,0,42,1383,79,0,79
2021,Waltham Forest 003E,E01004390,130,130,0,520,0,0,0,520,518,2,525,34,0,34,1282,73,0,73
2021,Waltham Forest 014A,E01004391,184,183,1,512,8,4,4,504,491,13,1120,53,1,52,1902,33,1,32
2021,Waltham Forest 017A,E01004392,116,114,2,804,4,2,2,800,783,17,1008,66,3,63,2042,48,0,48
2021,Waltham Forest 014B,E01004393,124,124,0,370,2,0,2,368,359,9,788,37,1,36,1383,64,0,64
2021,Waltham Forest 017B,E01004394,110,109,1,549,8,4,4,541,535,6,872,46,0,46,1646,69,0,69
2021,Waltham Forest 018A,E01004395,78,76,2,592,3,0,3,589,579,10,605,19,1,18,1337,43,0,43
2021,Waltham Forest 012A,E01004396,94,91,3,645,7,0,7,638,634,4,735,31,0,31,1574,69,0,69
2021,Waltham Forest 017C,E01004397,141,140,1,906,10,0,10,896,883,13,1230,55,4,51,2412,80,0,80
2021,Waltham Forest 009A,E01004398,137,137,0,578,2,0,2,576,566,10,799,44,0,44,1636,78,0,78
2021,Waltham Forest 009B,E01004399,111,110,1,504,4,2,2,500,500,0,735,47,0,47,1450,53,0,53
2021,Waltham Forest 009C,E01004400,114,114,0,612,1,0,1,611,605,6,672,28,0,28,1474,48,0,48
2021,Waltham Forest 014C,E01004401,127,127,0,769,5,0,5,764,750,14,860,38,0,38,1846,52,0,52
2021,Waltham Forest 009D,E01004402,103,103,0,549,0,0,0,549,533,16,702,40,0,40,1452,58,0,58
2021,Waltham Forest 009E,E01004403,130,128,2,779,9,0,9,770,766,4,965,35,0,35,1962,53,0,53
2021,Waltham Forest 014D,E01004404,165,162,3,729,4,0,4,725,716,9,1098,78,0,78,2119,49,0,49
2021,Waltham Forest 020B,E01004405,85,84,1,573,4,0,4,569,562,7,643,26,0,26,1364,37,0,37
2021,Waltham Forest 016A,E01004406,141,141,0,558,6,0,6,552,539,13,718,34,0,34,1503,52,0,52
2021,Waltham Forest 013A,E01004407,107,107,0,390,2,2,0,388,384,4,691,51,2,49,1271,32,0,32
2021,Waltham Forest 016B,E01004408,106,104,2,523,14,1,13,509,500,9,702,44,0,44,1434,59,0,59
2021,Waltham Forest 016C,E01004409,152,150,2,488,7,6,1,481,473,8,648,33,0,33,1396,75,2,73
2021,Waltham Forest 013B,E01004410,141,141,0,463,7,0,7,456,452,4,762,53,0,53,1498,79,3,76
2021,Waltham Forest 016D,E01004411,80,79,1,619,7,2,5,612,604,8,844,37,1,36,1627,47,1,46
2021,Waltham Forest 015A,E01004412,100,99,1,480,14,0,14,466,452,14,816,22,0,22,1455,37,0,37
2021,Waltham Forest 004C,E01004413,173,173,0,412,2,0,2,410,409,1,561,51,1,50,1289,92,1,91
2021,Waltham Forest 005B,E01004414,124,124,0,647,3,0,3,644,642,2,553,35,0,35,1439,80,0,80
2021,Waltham Forest 004D,E01004415,115,115,0,595,2,0,2,593,590,3,488,37,0,37,1314,79,0,79
2021,Waltham Forest 004E,E01004416,105,105,0,665,2,2,0,663,661,2,612,36,0,36,1477,59,0,59
2021,Waltham Forest 005C,E01004417,126,125,1,747,3,3,0,744,742,2,521,32,0,32,1532,106,0,106
2021,Waltham Forest 008D,E01004418,126,126,0,624,8,4,4,616,616,0,561,26,0,26,1402,65,1,64
2021,Waltham Forest 008E,E01004419,126,126,0,904,4,1,3,900,893,7,844,52,0,52,1984,58,1,57
2021,Waltham Forest 020C,E01004420,137,136,1,739,6,2,4,733,727,6,879,71,0,71,1872,46,0,46
2021,Waltham Forest 018B,E01004421,107,107,0,782,4,4,0,778,769,9,729,27,0,27,1739,94,0,94
2021,Waltham Forest 022A,E01004422,113,112,1,796,6,0,6,790,773,17,1088,40,1,39,2091,54,0,54
2021,Waltham Forest 020D,E01004423,142,140,2,595,2,0,2,593,589,4,795,43,0,43,1646,71,0,71
2021,Waltham Forest 022B,E01004424,134,131,3,688,0,0,0,688,679,9,839,40,0,40,1748,47,0,47
2021,Waltham Forest 022C,E01004425,104,104,0,501,2,2,0,499,489,10,885,36,0,36,1567,41,0,41
2021,Waltham Forest 022D,E01004426,114,114,0,632,1,0,1,631,624,7,648,43,0,43,1499,62,0,62
2021,Waltham Forest 022E,E01004427,125,125,0,573,6,0,6,567,558,9,811,34,0,34,1575,32,1,31
2021,Waltham Forest 026B,E01004428,112,111,1,573,2,0,2,571,566,5,819,57,2,55,1625,64,0,64
2021,Waltham Forest 026C,E01004429,113,111,2,500,7,5,2,493,488,5,758,36,3,33,1457,50,0,50
2021,Waltham Forest 026D,E01004430,180,179,1,731,13,8,5,718,698,20,1255,39,3,36,2272,67,0,67
2021,Waltham Forest 023D,E01004432,102,102,0,659,9,3,6,650,645,5,684,28,0,28,1519,46,0,46
2021,Waltham Forest 026E,E01004434,119,119,0,617,2,0,2,615,613,2,827,71,0,71,1678,44,0,44
2021,Waltham Forest 023E,E01004435,129,127,2,613,12,12,0,601,593,8,864,55,1,54,1710,49,0,49
2021,Waltham Forest 021B,E01004436,86,86,0,483,4,0,4,479,477,2,646,27,1,26,1280,38,1,37
2021,Waltham Forest 021C,E01004437,123,123,0,471,2,2,0,469,467,2,764,53,1,52,1464,53,1,52
2021,Waltham Forest 024C,E01004438,137,137,0,695,8,2,6,687,681,6,889,46,2,44,1807,40,0,40
2021,Waltham Forest 021D,E01004439,111,111,0,463,6,0,6,457,448,9,708,25,0,25,1359,52,1,51
2021,Waltham Forest 024D,E01004440,150,149,1,592,15,2,13,577,571,6,896,36,1,35,1720,46,0,46
2021,Waltham Forest 024E,E01004441,95,94,1,526,5,0,5,521,514,7,587,18,0,18,1267,41,0,41
2021,Waltham Forest 021E,E01004442,83,82,1,498,12,6,6,486,484,2,644,25,2,23,1283,33,0,33
2021,Waltham Forest 016E,E01004443,117,117,0,700,2,1,1,698,681,17,908,41,0,41,1817,51,0,51
2021,Waltham Forest 017D,E01004444,173,173,0,678,4,2,2,674,666,8,1354,59,0,59,2331,67,0,67
2021,Waltham Forest 018C,E01004445,101,101,0,686,7,3,4,679,672,7,790,21,0,21,1655,57,0,57
2021,Waltham Forest 017E,E01004446,107,107,0,970,7,5,2,963,949,14,774,43,0,43,1943,49,0,49
2021,Waltham Forest 016F,E01004447,102,102,0,656,6,0,6,650,637,13,679,20,0,20,1498,41,2,39
2021,Waltham Forest 018D,E01004448,129,129,0,554,6,2,4,548,539,9,789,36,3,33,1532,24,0,24
2021,Waltham Forest 018E,E01004449,121,120,1,523,2,2,0,521,520,1,733,45,0,45,1496,74,0,74
2021,Waltham Forest 006A,E01004450,100,100,0,698,0,0,0,698,698,0,476,25,0,25,1387,88,0,88
2021,Waltham Forest 005D,E01004451,114,114,0,751,0,0,0,751,750,1,541,28,1,27,1497,63,0,63
2021,Waltham Forest 005E,E01004452,128,128,0,625,2,0,2,623,617,6,625,45,2,43,1515,92,0,92
2021,Waltham Forest 006B,E01004453,114,114,0,671,3,0,3,668,666,2,518,42,0,42,1406,61,0,61
2021,Waltham Forest 006C,E01004454,130,130,0,648,7,2,5,641,639,2,598,31,0,31,1489,82,0,82
2021,Waltham Forest 006D,E01004455,119,119,0,594,0,0,0,594,592,2,613,29,0,29,1405,50,0,50
2021,Waltham Forest 006E,E01004456,132,132,0,426,0,0,0,426,423,3,706,33,0,33,1353,56,0,56
2021,Waltham Forest 012B,E01004457,102,99,3,525,10,4,6,515,480,35,866,25,0,25,1550,32,1,31
2021,Waltham Forest 012C,E01004458,109,109,0,630,5,3,2,625,607,18,783,34,0,34,1631,75,0,75
2021,Waltham Forest 012D,E01004459,120,120,0,413,2,1,1,411,411,0,599,42,0,42,1240,66,0,66
2021,Waltham Forest 011D,E01004460,114,114,0,696,9,0,9,687,668,19,703,33,0,33,1610,64,0,64
2021,Waltham Forest 011E,E01004462,103,100,3,855,4,2,2,851,837,14,710,64,0,64,1787,55,1,54
2021,Waltham Forest 012E,E01004463,99,95,4,459,9,0,9,450,440,10,977,37,0,37,1601,29,1,28
2021,Waltham Forest 013C,E01004464,90,89,1,437,4,2,2,433,422,11,646,65,0,65,1272,34,0,34
2021,Waltham Forest 015B,E01004465,77,77,0,584,4,0,4,580,572,8,521,22,2,20,1246,42,0,42
2021,Waltham Forest 015C,E01004466,71,71,0,595,7,2,5,588,568,20,625,24,0,24,1365,50,0,50
2021,Waltham Forest 015D,E01004467,147,147,0,643,10,2,8,633,629,4,874,61,3,58,1780,55,0,55
2021,Waltham Forest 015E,E01004468,114,114,0,649,4,2,2,645,637,8,570,26,1,25,1409,50,0,50
2021,Waltham Forest 013D,E01004469,142,140,2,508,0,0,0,508,507,1,712,39,0,39,1450,49,0,49
2021,Waltham Forest 013E,E01004470,77,76,1,483,0,0,0,483,473,10,649,29,0,29,1287,49,0,49
2021,Waltham Forest 013F,E01004471,95,95,0,482,3,2,1,479,472,7,694,34,0,34,1360,55,0,55
2021,Wandsworth 021A,E01004472,67,67,0,519,2,0,2,517,503,14,866,31,1,30,1524,41,0,41
2021,Wandsworth 026A,E01004473,69,69,0,460,7,0,7,453,441,12,935,18,0,18,1536,54,0,54
2021,Wandsworth 021B,E01004474,85,85,0,394,9,4,5,385,371,14,1278,28,1,27,1807,22,0,22
2021,Wandsworth 026B,E01004475,55,54,1,388,8,4,4,380,366,14,780,22,0,22,1279,34,0,34
2021,Wandsworth 021C,E01004476,89,89,0,361,9,0,9,352,334,18,1122,27,1,26,1633,34,0,34
2021,Wandsworth 017A,E01004477,80,80,0,650,6,2,4,644,631,13,472,17,0,17,1273,54,0,54
2021,Wandsworth 017B,E01004478,57,57,0,628,3,2,1,625,621,4,407,8,0,8,1133,33,0,33
2021,Wandsworth 017C,E01004479,59,59,0,557,8,2,6,549,541,8,570,20,0,20,1234,28,0,28
2021,Wandsworth 026C,E01004480,45,44,1,383,8,2,6,375,354,21,1032,9,2,7,1500,31,0,31
2021,Wandsworth 029A,E01004481,63,63,0,322,12,2,10,310,303,7,1028,19,1,18,1467,35,1,34
2021,Wandsworth 030A,E01004482,72,72,0,380,6,4,2,374,369,5,825,14,0,14,1342,51,0,51
