date,geography,geography code,Employment history: Not in employment: Never worked,Employment history: Not in employment: Not worked in the last 12 months,Employment history: Not in employment: Worked in the last 12 months,Employment history: Total: All usual residents aged 16 years and over not in employment the week before the census
2021,Hillingdon 013C,E01002512,141,415,72,628
2021,Hillingdon 013D,E01002513,139,352,59,550
2021,Hillingdon 015C,E01002514,163,328,86,577
2021,Hillingdon 013E,E01002516,147,280,73,500
2021,Hillingdon 022C,E01002518,156,274,74,504
2021,Hillingdon 022D,E01002519,199,338,88,625
2021,Hillingdon 016B,E01002520,210,268,102,580
2021,Hillingdon 016C,E01002521,268,339,126,733
2021,Hillingdon 016D,E01002523,181,219,74,474
2021,Hillingdon 029B,E01002525,183,291,86,560
2021,Hillingdon 028C,E01002526,335,363,141,839
2021,Hillingdon 031D,E01002527,165,297,60,522
2021,Hillingdon 028D,E01002528,249,294,111,654
2021,Hillingdon 029C,E01002529,259,278,153,690
2021,Hillingdon 029D,E01002530,242,243,76,561
2021,Hillingdon 029E,E01002531,200,303,86,589
2021,Hillingdon 005A,E01002533,103,265,58,426
2021,Hillingdon 005B,E01002534,113,335,61,509
2021,Hillingdon 007E,E01002535,147,431,93,671
2021,Hillingdon 009D,E01002536,70,192,48,310
2021,Hillingdon 009E,E01002537,149,435,78,662
2021,Hillingdon 005C,E01002538,121,423,77,621
2021,Hillingdon 005D,E01002539,136,430,70,636
2021,Hillingdon 020C,E01002540,280,222,83,585
2021,Hillingdon 023A,E01002541,205,314,91,610
2021,Hillingdon 020D,E01002542,349,238,100,687
2021,Hillingdon 020E,E01002543,268,257,109,634
2021,Hillingdon 023B,E01002544,207,252,77,536
2021,Hillingdon 023C,E01002545,252,213,75,540
2021,Hillingdon 023D,E01002546,286,209,95,590
2021,Hillingdon 023E,E01002547,299,201,103,603
2021,Hillingdon 025A,E01002548,255,320,67,642
2021,Hillingdon 025B,E01002549,204,326,96,626
2021,Hillingdon 022E,E01002550,184,254,90,528
2021,Hillingdon 025C,E01002551,378,278,128,784
2021,Hillingdon 025D,E01002552,190,225,95,510
2021,Hillingdon 025E,E01002553,256,240,91,587
2021,Hounslow 022A,E01002555,237,320,108,665
2021,Hounslow 022B,E01002556,156,285,90,531
2021,Hounslow 023A,E01002557,208,317,93,618
2021,Hounslow 023B,E01002558,274,310,132,716
2021,Hounslow 023C,E01002559,261,324,126,711
2021,Hounslow 023D,E01002560,256,329,104,689
2021,Hounslow 023E,E01002561,204,182,78,464
2021,Hounslow 030D,E01002562,174,278,106,558
2021,Hounslow 006A,E01002563,145,342,83,570
2021,Hounslow 031E,E01002564,214,282,102,598
2021,Hounslow 006B,E01002565,241,360,115,716
2021,Hounslow 006C,E01002567,121,289,102,512
2021,Hounslow 001A,E01002569,133,377,105,615
2021,Hounslow 001B,E01002570,173,226,77,476
2021,Hounslow 007A,E01002571,69,290,56,415
2021,Hounslow 007B,E01002572,154,273,78,505
2021,Hounslow 001C,E01002573,99,306,60,465
2021,Hounslow 001D,E01002574,113,242,75,430
2021,Hounslow 001E,E01002575,106,307,78,491
2021,Hounslow 008A,E01002576,153,274,72,499
2021,Hounslow 007C,E01002577,114,271,76,461
2021,Hounslow 007D,E01002578,133,313,69,515
2021,Hounslow 008B,E01002579,119,398,80,597
2021,Hounslow 008C,E01002580,138,248,56,442
2021,Hounslow 008D,E01002581,106,277,85,468
2021,Hounslow 008E,E01002582,88,252,73,413
2021,Hounslow 013A,E01002583,259,263,118,640
2021,Hounslow 013B,E01002584,340,250,180,770
2021,Hounslow 013C,E01002585,266,227,115,608
2021,Hounslow 013D,E01002586,218,265,107,590
2021,Hounslow 016A,E01002587,327,396,141,864
2021,Hounslow 016B,E01002588,293,311,104,708
2021,Hounslow 013E,E01002589,371,311,161,843
2021,Hounslow 022C,E01002590,372,440,133,945
2021,Hounslow 024A,E01002591,208,268,87,563
2021,Hounslow 022D,E01002592,229,348,127,704
2021,Hounslow 024B,E01002593,263,380,135,778
2021,Hounslow 024C,E01002594,310,317,127,754
2021,Hounslow 022E,E01002595,240,338,139,717
2021,Hounslow 027A,E01002596,300,241,123,664
2021,Hounslow 025B,E01002598,187,270,79,536
2021,Hounslow 025C,E01002599,182,207,97,486
2021,Hounslow 025D,E01002600,210,237,86,533
2021,Hounslow 027B,E01002601,163,206,109,478
2021,Hounslow 027C,E01002602,101,233,65,399
2021,Hounslow 025E,E01002603,200,236,105,541
2021,Hounslow 026A,E01002604,217,231,85,533
2021,Hounslow 026B,E01002605,260,330,115,705
2021,Hounslow 026C,E01002606,237,274,91,602
2021,Hounslow 026D,E01002607,236,314,117,667
2021,Hounslow 028A,E01002608,222,283,97,602
2021,Hounslow 028B,E01002609,156,332,77,565
2021,Hounslow 028C,E01002610,213,292,95,600
2021,Hounslow 024D,E01002611,269,294,97,660
2021,Hounslow 024E,E01002612,199,316,97,612
2021,Hounslow 024F,E01002613,238,295,73,606
2021,Hounslow 027D,E01002614,174,282,92,548
2021,Hounslow 026E,E01002615,235,280,84,599
2021,Hounslow 027E,E01002616,149,265,91,505
2021,Hounslow 028D,E01002617,107,284,61,452
2021,Hounslow 011A,E01002618,318,276,152,746
2021,Hounslow 010A,E01002619,298,346,133,777
2021,Hounslow 004A,E01002620,383,290,132,805
2021,Hounslow 011B,E01002621,278,275,87,640
2021,Hounslow 010B,E01002622,260,296,124,680
2021,Hounslow 011C,E01002623,340,289,115,744
2021,Hounslow 017A,E01002624,251,265,116,632
2021,Hounslow 004B,E01002625,289,263,103,655
2021,Hounslow 004C,E01002626,236,262,85,583
2021,Hounslow 004D,E01002627,293,240,97,630
2021,Hounslow 011D,E01002628,388,288,146,822
2021,Hounslow 011E,E01002629,299,404,129,832
2021,Hounslow 012A,E01002630,344,261,128,733
2021,Hounslow 004E,E01002631,324,256,102,682
2021,Hounslow 010C,E01002632,303,339,99,741
2021,Hounslow 005A,E01002633,389,284,128,801
2021,Hounslow 005B,E01002634,295,216,90,601
2021,Hounslow 010D,E01002635,264,291,126,681
2021,Hounslow 010E,E01002636,293,321,120,734
2021,Hounslow 005C,E01002637,334,221,107,662
2021,Hounslow 005D,E01002638,365,253,109,727
2021,Hounslow 012B,E01002639,189,288,107,584
2021,Hounslow 012C,E01002640,321,261,97,679
2021,Hounslow 018A,E01002641,311,350,175,836
2021,Hounslow 015B,E01002643,343,434,125,902
2021,Hounslow 015C,E01002645,267,297,127,691
2021,Hounslow 017B,E01002646,355,309,129,793
2021,Hounslow 021A,E01002647,296,302,113,711
2021,Hounslow 018D,E01002649,218,259,103,580
2021,Hounslow 021B,E01002650,326,301,121,748
2021,Hounslow 021C,E01002651,268,255,120,643
2021,Hounslow 021D,E01002652,294,277,91,662
2021,Hounslow 019A,E01002653,222,306,95,623
2021,Hounslow 019B,E01002654,190,331,91,612
2021,Hounslow 019C,E01002655,202,324,94,620
2021,Hounslow 019D,E01002656,108,262,65,435
2021,Hounslow 018E,E01002657,194,296,87,577
2021,Hounslow 015D,E01002658,88,217,74,379
2021,Hounslow 019E,E01002659,119,238,60,417
2021,Hounslow 016C,E01002660,309,274,124,707
2021,Hounslow 016D,E01002661,324,308,139,771
2021,Hounslow 017C,E01002662,273,339,156,768
2021,Hounslow 017D,E01002663,320,331,135,786
2021,Hounslow 016E,E01002665,292,229,92,613
2021,Hounslow 021E,E01002666,264,225,118,607
2021,Hounslow 020A,E01002667,202,405,84,691
2021,Hounslow 014A,E01002668,186,374,115,675
2021,Hounslow 014B,E01002669,236,236,89,561
2021,Hounslow 020B,E01002670,157,280,93,530
2021,Hounslow 020C,E01002671,155,328,71,554
2021,Hounslow 020D,E01002672,189,202,91,482
2021,Hounslow 020E,E01002673,307,219,92,618
2021,Hounslow 012D,E01002674,176,295,96,567
2021,Hounslow 009A,E01002675,198,380,121,699
2021,Hounslow 012E,E01002676,139,345,85,569
2021,Hounslow 015E,E01002677,175,229,92,496
2021,Hounslow 009B,E01002678,197,332,130,659
2021,Hounslow 009C,E01002679,181,291,89,561
2021,Hounslow 009D,E01002680,212,311,84,607
2021,Hounslow 014C,E01002681,258,317,135,710
2021,Hounslow 014D,E01002682,225,329,109,663
2021,Hounslow 006E,E01002686,248,292,85,625
2021,Hounslow 029A,E01002687,103,264,64,431
2021,Hounslow 007E,E01002689,133,320,73,526
2021,Hounslow 007F,E01002690,96,268,64,428
2021,Hounslow 029B,E01002691,208,263,94,565
2021,Hounslow 029C,E01002692,158,324,105,587
2021,Hounslow 029D,E01002693,155,428,66,649
2021,Islington 019A,E01002694,253,264,95,612
2021,Islington 021A,E01002695,137,223,77,437
2021,Islington 020A,E01002696,129,276,87,492
2021,Islington 019B,E01002697,323,323,120,766
2021,Islington 017A,E01002698,137,286,74,497
2021,Islington 017B,E01002699,105,256,74,435
2021,Islington 017C,E01002700,88,277,69,434
2021,Islington 023A,E01002701,173,309,105,587
2021,Islington 023B,E01002702,411,358,162,931
2021,Islington 023C,E01002703,240,368,136,744
2021,Islington 023D,E01002704,321,337,159,817
2021,Islington 023E,E01002706,263,321,114,698
2021,Islington 022B,E01002707,231,253,107,591
2021,Islington 015A,E01002708,254,314,139,707
2021,Islington 019C,E01002709,240,271,139,650
2021,Islington 019D,E01002710,241,252,115,608
2021,Islington 021B,E01002711,385,302,144,831
2021,Islington 015B,E01002712,109,179,79,367
2021,Islington 015C,E01002713,405,680,234,1319
2021,Islington 017D,E01002714,99,216,77,392
2021,Islington 019E,E01002715,270,260,94,624
2021,Islington 014A,E01002716,320,394,97,811
2021,Islington 016A,E01002717,103,205,64,372
2021,Islington 014B,E01002718,87,244,76,407
2021,Islington 016B,E01002719,88,272,64,424
2021,Islington 016C,E01002720,306,320,101,727
2021,Islington 014C,E01002721,128,232,73,433
2021,Islington 018A,E01002722,173,209,68,450
2021,Islington 022C,E01002723,228,280,144,652
2021,Islington 022D,E01002724,225,267,173,665
2021,Islington 022E,E01002725,208,224,91,523
2021,Islington 022F,E01002726,174,308,116,598
2021,Islington 021C,E01002727,103,240,84,427
2021,Islington 021D,E01002728,303,245,156,704
2021,Islington 021E,E01002729,161,309,82,552
2021,Islington 007A,E01002730,171,233,140,544
2021,Islington 005A,E01002732,287,345,117,749
2021,Islington 007C,E01002733,102,183,89,374
2021,Islington 005B,E01002734,361,272,194,827
2021,Islington 003A,E01002735,335,358,246,939
2021,Islington 005C,E01002736,302,263,92,657
2021,Islington 005D,E01002737,306,290,115,711
2021,Islington 009A,E01002738,176,313,97,586
2021,Islington 013A,E01002739,119,279,74,472
2021,Islington 013B,E01002740,115,269,93,477
2021,Islington 009B,E01002741,221,222,90,533
2021,Islington 006A,E01002742,202,197,76,475
2021,Islington 009C,E01002743,111,215,57,383
2021,Islington 009D,E01002744,93,190,61,344
2021,Islington 013C,E01002745,112,209,48,369
2021,Islington 006B,E01002747,128,202,58,388
2021,Islington 006C,E01002748,198,245,60,503
2021,Islington 006D,E01002749,158,188,65,411
2021,Islington 005E,E01002751,243,289,91,623
2021,Islington 009E,E01002752,172,228,70,470
2021,Islington 002A,E01002753,189,194,94,477
2021,Islington 002B,E01002754,128,217,107,452
2021,Islington 001A,E01002755,164,244,60,468
2021,Islington 001B,E01002756,128,191,44,363
2021,Islington 002C,E01002757,152,219,83,454
2021,Islington 001C,E01002758,258,254,80,592
2021,Islington 002D,E01002759,141,272,98,511
2021,Islington 002E,E01002760,251,243,103,597
2021,Islington 011C,E01002762,118,280,136,534
2021,Islington 007D,E01002763,145,212,91,448
2021,Islington 010A,E01002764,262,288,90,640
2021,Islington 015D,E01002765,609,411,211,1231
2021,Islington 015E,E01002766,270,331,137,738
2021,Islington 011D,E01002767,288,367,137,792
2021,Islington 004A,E01002768,159,269,73,501
2021,Islington 008A,E01002769,242,280,122,644
2021,Islington 004B,E01002770,218,226,125,569
2021,Islington 004C,E01002771,133,231,93,457
2021,Islington 002F,E01002772,184,273,103,560
2021,Islington 004D,E01002773,229,283,83,595
2021,Islington 004E,E01002774,177,270,130,577
2021,Islington 014D,E01002775,105,155,69,329
2021,Islington 014E,E01002776,177,269,85,531
2021,Islington 012A,E01002777,155,223,74,452
2021,Islington 012B,E01002778,333,265,128,726
2021,Islington 012C,E01002779,128,220,136,484
2021,Islington 014F,E01002780,147,265,81,493
2021,Islington 012D,E01002781,214,219,91,524
2021,Islington 012E,E01002782,243,191,76,510
2021,Islington 010B,E01002783,263,297,111,671
2021,Islington 010C,E01002784,221,287,107,615
2021,Islington 008B,E01002785,138,285,91,514
2021,Islington 010D,E01002786,245,281,107,633
2021,Islington 010E,E01002787,147,210,110,467
2021,Islington 008C,E01002788,113,260,105,478
2021,Islington 008D,E01002789,111,289,102,502
2021,Islington 016D,E01002790,206,268,73,547
2021,Islington 016E,E01002791,130,302,84,516
2021,Islington 017E,E01002792,102,268,90,460
2021,Islington 016F,E01002793,197,310,96,603
2021,Islington 020B,E01002794,145,272,119,536
2021,Islington 013D,E01002795,195,258,94,547
2021,Islington 013E,E01002796,126,201,54,381
2021,Islington 018B,E01002797,198,300,125,623
2021,Islington 018C,E01002798,143,283,88,514
2021,Islington 018D,E01002799,234,300,126,660
2021,Islington 018E,E01002800,240,255,89,584
2021,Islington 020C,E01002801,98,241,58,397
2021,Islington 020D,E01002802,200,255,85,540
2021,Islington 001D,E01002804,200,242,84,526
2021,Islington 003B,E01002805,87,159,80,326
2021,Islington 003C,E01002806,131,228,76,435
2021,Islington 001E,E01002807,207,300,96,603
2021,Islington 003D,E01002808,190,250,99,539
2021,Islington 003E,E01002809,199,215,90,504
2021,Islington 003F,E01002810,195,298,73,566
2021,Islington 001F,E01002811,207,267,75,549
2021,Kensington and Chelsea 013A,E01002812,186,267,112,565
2021,Kensington and Chelsea 011A,E01002813,136,263,58,457
2021,Kensington and Chelsea 015A,E01002814,443,364,109,916
2021,Kensington and Chelsea 011B,E01002815,185,219,46,450
2021,Kensington and Chelsea 011C,E01002816,118,169,61,348
2021,Kensington and Chelsea 011D,E01002817,163,275,67,505
2021,Kensington and Chelsea 012A,E01002818,250,241,96,587
2021,Kensington and Chelsea 012B,E01002819,127,225,58,410
2021,Kensington and Chelsea 014A,E01002821,135,215,65,415
2021,Kensington and Chelsea 014B,E01002823,170,316,69,555
2021,Kensington and Chelsea 008A,E01002824,114,251,59,424
2021,Kensington and Chelsea 008B,E01002825,204,389,79,672
2021,Kensington and Chelsea 008C,E01002826,118,206,93,417
2021,Kensington and Chelsea 008D,E01002827,113,295,77,485
2021,Kensington and Chelsea 008E,E01002828,99,229,59,387
2021,Kensington and Chelsea 004A,E01002829,142,286,78,506
2021,Kensington and Chelsea 004B,E01002830,240,333,71,644
2021,Kensington and Chelsea 004C,E01002831,210,349,87,646
2021,Kensington and Chelsea 004D,E01002832,174,277,86,537
2021,Kensington and Chelsea 007A,E01002833,86,197,53,336
2021,Kensington and Chelsea 013B,E01002834,146,203,73,422
2021,Kensington and Chelsea 016C,E01002835,157,240,85,482
2021,Kensington and Chelsea 016D,E01002836,112,232,66,410
2021,Kensington and Chelsea 016E,E01002837,103,177,36,316
2021,Kensington and Chelsea 013C,E01002839,220,257,158,635
2021,Kensington and Chelsea 021A,E01002840,147,269,54,470
2021,Kensington and Chelsea 021B,E01002841,108,235,68,411
2021,Kensington and Chelsea 021C,E01002842,218,232,54,504
2021,Kensington and Chelsea 021D,E01002843,207,314,97,618
2021,Kensington and Chelsea 019A,E01002844,100,288,58,446
2021,Kensington and Chelsea 019B,E01002845,129,271,82,482
2021,Kensington and Chelsea 017A,E01002846,200,215,131,546
2021,Kensington and Chelsea 015B,E01002847,173,191,92,456
2021,Kensington and Chelsea 015C,E01002848,140,198,67,405
2021,Kensington and Chelsea 017B,E01002849,180,244,89,513
2021,Kensington and Chelsea 013D,E01002850,237,193,87,517
2021,Kensington and Chelsea 015D,E01002851,230,322,94,646
2021,Kensington and Chelsea 001A,E01002852,448,378,169,995
2021,Kensington and Chelsea 001B,E01002853,282,232,87,601
2021,Kensington and Chelsea 001C,E01002854,176,185,68,429
2021,Kensington and Chelsea 001D,E01002855,278,333,79,690
2021,Kensington and Chelsea 004E,E01002856,166,309,99,574
2021,Kensington and Chelsea 001E,E01002857,227,214,68,509
2021,Kensington and Chelsea 014C,E01002858,207,251,55,513
2021,Kensington and Chelsea 012C,E01002859,125,234,74,433
2021,Kensington and Chelsea 012D,E01002860,92,245,60,397
2021,Kensington and Chelsea 014D,E01002861,146,242,47,435
2021,Kensington and Chelsea 014E,E01002862,164,295,76,535
2021,Kensington and Chelsea 012E,E01002863,147,204,54,405
2021,Kensington and Chelsea 009A,E01002864,183,260,101,544
2021,Kensington and Chelsea 011E,E01002865,192,293,58,543
2021,Kensington and Chelsea 009B,E01002866,341,265,84,690
2021,Kensington and Chelsea 009C,E01002867,249,280,98,627
2021,Kensington and Chelsea 009D,E01002868,101,295,45,441
2021,Kensington and Chelsea 009E,E01002869,197,283,83,563
2021,Kensington and Chelsea 005A,E01002870,299,312,93,704
2021,Kensington and Chelsea 007B,E01002871,112,284,72,468
2021,Kensington and Chelsea 005B,E01002872,181,338,76,595
2021,Kensington and Chelsea 007C,E01002873,139,294,79,512
2021,Kensington and Chelsea 007D,E01002874,114,184,47,345
2021,Kensington and Chelsea 007E,E01002875,71,280,68,419
2021,Kensington and Chelsea 003A,E01002876,200,389,66,655
2021,Kensington and Chelsea 003B,E01002877,393,310,114,817
2021,Kensington and Chelsea 003C,E01002878,189,283,78,550
2021,Kensington and Chelsea 005C,E01002879,397,353,98,848
2021,Kensington and Chelsea 005D,E01002880,229,205,89,523
2021,Kensington and Chelsea 005E,E01002881,223,242,79,544
2021,Kensington and Chelsea 006A,E01002882,99,220,50,369
2021,Kensington and Chelsea 006B,E01002883,106,320,91,517
2021,Kensington and Chelsea 006C,E01002884,192,280,72,544
2021,Kensington and Chelsea 006D,E01002885,85,197,67,349
2021,Kensington and Chelsea 006E,E01002886,104,260,65,429
2021,Kensington and Chelsea 010A,E01002887,126,156,63,345
2021,Kensington and Chelsea 013E,E01002888,283,253,120,656
2021,Kensington and Chelsea 010B,E01002889,344,300,85,729
2021,Kensington and Chelsea 010C,E01002890,143,318,64,525
2021,Kensington and Chelsea 010D,E01002891,168,214,73,455
2021,Kensington and Chelsea 010E,E01002892,189,192,82,463
2021,Kensington and Chelsea 017C,E01002893,163,274,104,541
2021,Kensington and Chelsea 017D,E01002894,181,194,95,470
2021,Kensington and Chelsea 020C,E01002896,173,229,79,481
2021,Kensington and Chelsea 020D,E01002897,191,197,78,466
2021,Kensington and Chelsea 017E,E01002898,283,319,68,670
2021,Kensington and Chelsea 018A,E01002899,148,315,68,531
2021,Kensington and Chelsea 018B,E01002900,123,336,65,524
2021,Kensington and Chelsea 018C,E01002901,115,385,43,543
2021,Kensington and Chelsea 018D,E01002902,116,270,66,452
2021,Kensington and Chelsea 018E,E01002903,116,273,65,454
2021,Kensington and Chelsea 002A,E01002904,275,233,82,590
2021,Kensington and Chelsea 002B,E01002905,342,318,92,752
2021,Kensington and Chelsea 002C,E01002906,264,356,84,704
2021,Kensington and Chelsea 002D,E01002907,273,211,81,565
2021,Kensington and Chelsea 003D,E01002908,152,245,69,466
2021,Kensington and Chelsea 003E,E01002909,174,369,95,638
2021,Kensington and Chelsea 019C,E01002910,185,291,66,542
2021,Kensington and Chelsea 019D,E01002911,118,217,60,395
2021,Kensington and Chelsea 020E,E01002912,117,286,111,514
2021,Kensington and Chelsea 021E,E01002913,209,299,109,617
2021,Kensington and Chelsea 019E,E01002914,144,266,55,465
2021,Kingston upon Thames 014A,E01002915,125,314,59,498
2021,Kingston upon Thames 014B,E01002916,125,310,72,507
2021,Kingston upon Thames 014C,E01002917,102,293,62,457
2021,Kingston upon Thames 017A,E01002918,128,234,84,446
2021,Kingston upon Thames 017B,E01002919,209,296,119,624
2021,Kingston upon Thames 014D,E01002920,94,300,68,462
2021,Kingston upon Thames 011A,E01002921,116,247,66,429
2021,Kingston upon Thames 010A,E01002922,71,372,71,514
2021,Kingston upon Thames 013A,E01002923,221,342,102,665
2021,Kingston upon Thames 014E,E01002924,104,356,54,514
2021,Kingston upon Thames 013B,E01002925,87,189,73,349
2021,Kingston upon Thames 010B,E01002926,95,271,42,408
2021,Kingston upon Thames 008A,E01002927,162,342,64,568
2021,Kingston upon Thames 008B,E01002928,196,360,89,645
2021,Kingston upon Thames 007A,E01002929,125,343,86,554
2021,Kingston upon Thames 007B,E01002930,175,281,87,543
2021,Kingston upon Thames 007C,E01002931,154,314,86,554
2021,Kingston upon Thames 006A,E01002932,305,318,157,780
2021,Kingston upon Thames 004A,E01002933,157,347,90,594
2021,Kingston upon Thames 004B,E01002934,95,284,66,445
2021,Kingston upon Thames 003A,E01002935,109,250,102,461
2021,Kingston upon Thames 004D,E01002937,92,243,66,401
2021,Kingston upon Thames 003B,E01002938,117,312,71,500
2021,Kingston upon Thames 018A,E01002939,120,265,76,461
2021,Kingston upon Thames 020A,E01002940,163,313,67,543
2021,Kingston upon Thames 018B,E01002941,111,321,64,496
2021,Kingston upon Thames 018C,E01002942,86,299,54,439
2021,Kingston upon Thames 020B,E01002943,97,242,65,404
2021,Kingston upon Thames 019A,E01002944,87,221,48,356
2021,Kingston upon Thames 019B,E01002945,73,240,58,371
2021,Kingston upon Thames 019C,E01002946,67,281,59,407
2021,Kingston upon Thames 019D,E01002947,87,291,64,442
2021,Kingston upon Thames 020C,E01002948,189,378,85,652
2021,Kingston upon Thames 020D,E01002949,132,310,83,525
2021,Kingston upon Thames 020E,E01002950,105,311,65,481
2021,Kingston upon Thames 003C,E01002951,110,243,54,407
2021,Kingston upon Thames 002A,E01002952,189,339,53,581
2021,Kingston upon Thames 002B,E01002953,134,326,63,523
2021,Kingston upon Thames 003D,E01002954,95,301,67,463
2021,Kingston upon Thames 002C,E01002955,178,291,66,535
2021,Kingston upon Thames 002D,E01002956,207,350,78,635
2021,Kingston upon Thames 003E,E01002957,191,208,107,506
2021,Kingston upon Thames 008C,E01002958,88,257,69,414
2021,Kingston upon Thames 002E,E01002959,125,318,50,493
2021,Kingston upon Thames 006B,E01002960,141,280,66,487
2021,Kingston upon Thames 008D,E01002961,144,317,78,539
2021,Kingston upon Thames 006C,E01002962,180,249,76,505
2021,Kingston upon Thames 007D,E01002963,149,267,84,500
2021,Kingston upon Thames 005A,E01002964,288,480,269,1037
2021,Kingston upon Thames 009A,E01002965,273,458,227,958
2021,Kingston upon Thames 010C,E01002966,116,308,138,562
2021,Kingston upon Thames 009B,E01002967,84,304,110,498
2021,Kingston upon Thames 009C,E01002968,299,508,290,1097
2021,Kingston upon Thames 005B,E01002969,319,320,137,776
2021,Kingston upon Thames 006D,E01002970,184,249,104,537
2021,Kingston upon Thames 005C,E01002971,124,235,94,453
2021,Kingston upon Thames 005D,E01002972,170,312,125,607
2021,Kingston upon Thames 006E,E01002973,227,216,108,551
2021,Kingston upon Thames 005E,E01002974,209,315,137,661
2021,Kingston upon Thames 012A,E01002975,165,297,68,530
2021,Kingston upon Thames 015A,E01002976,108,297,71,476
2021,Kingston upon Thames 012B,E01002977,198,310,87,595
2021,Kingston upon Thames 015B,E01002978,150,386,75,611
2021,Kingston upon Thames 015C,E01002979,132,330,67,529
2021,Kingston upon Thames 012C,E01002980,157,306,63,526
2021,Kingston upon Thames 012D,E01002981,148,347,61,556
2021,Kingston upon Thames 015D,E01002982,148,357,51,556
2021,Kingston upon Thames 015E,E01002983,139,356,70,565
2021,Kingston upon Thames 012E,E01002984,189,308,59,556
2021,Kingston upon Thames 007E,E01002985,185,226,76,487
2021,Kingston upon Thames 008E,E01002986,162,302,61,525
2021,Kingston upon Thames 011B,E01002987,103,302,106,511
2021,Kingston upon Thames 011C,E01002988,174,260,202,636
2021,Kingston upon Thames 011D,E01002989,71,215,68,354
2021,Kingston upon Thames 009D,E01002990,71,224,64,359
2021,Kingston upon Thames 009E,E01002991,67,238,63,368
2021,Kingston upon Thames 010D,E01002992,174,312,238,724
2021,Kingston upon Thames 013C,E01002993,81,236,71,388
2021,Kingston upon Thames 016A,E01002994,88,348,73,509
2021,Kingston upon Thames 013D,E01002995,95,360,61,516
2021,Kingston upon Thames 016B,E01002996,80,241,80,401
2021,Kingston upon Thames 016C,E01002997,116,219,48,383
2021,Kingston upon Thames 016D,E01002998,111,225,60,396
2021,Kingston upon Thames 013E,E01002999,71,187,85,343
2021,Kingston upon Thames 017C,E01003000,167,295,79,541
2021,Kingston upon Thames 017D,E01003001,165,295,93,553
2021,Kingston upon Thames 016E,E01003002,123,321,76,520
2021,Kingston upon Thames 017E,E01003003,167,271,90,528
2021,Kingston upon Thames 018D,E01003004,118,254,63,435
2021,Kingston upon Thames 018E,E01003005,81,273,58,412
2021,Kingston upon Thames 001A,E01003006,127,322,54,503
2021,Kingston upon Thames 001B,E01003007,122,299,68,489
2021,Kingston upon Thames 001C,E01003008,87,256,56,399
2021,Kingston upon Thames 001D,E01003009,124,357,81,562
2021,Kingston upon Thames 001E,E01003010,84,264,61,409
2021,Kingston upon Thames 004E,E01003011,103,361,75,539
2021,Lambeth 036A,E01003013,417,275,221,913
2021,Lambeth 036B,E01003014,193,297,101,591
2021,Lambeth 002A,E01003015,199,263,118,580
2021,Lambeth 036C,E01003016,249,209,133,591
2021,Lambeth 036D,E01003017,201,312,102,615
2021,Lambeth 020A,E01003018,82,174,134,390
2021,Lambeth 015A,E01003019,108,182,94,384
2021,Lambeth 016A,E01003020,134,207,105,446
2021,Lambeth 021A,E01003021,303,621,187,1111
2021,Lambeth 021B,E01003022,104,184,75,363
2021,Lambeth 021C,E01003023,199,216,141,556
2021,Lambeth 021D,E01003024,165,201,112,478
2021,Lambeth 021E,E01003025,182,227,95,504
2021,Lambeth 019A,E01003026,76,136,52,264
2021,Lambeth 019B,E01003027,60,167,48,275
2021,Lambeth 019C,E01003028,85,166,61,312
2021,Lambeth 017A,E01003029,83,226,72,381
2021,Lambeth 019D,E01003030,51,151,59,261
2021,Lambeth 023A,E01003031,111,192,82,385
2021,Lambeth 017B,E01003032,159,272,77,508
2021,Lambeth 019E,E01003033,93,193,90,376
2021,Lambeth 012A,E01003034,117,213,66,396
2021,Lambeth 012B,E01003035,131,149,82,362
2021,Lambeth 012C,E01003036,145,225,60,430
2021,Lambeth 013A,E01003037,168,236,54,458
2021,Lambeth 013B,E01003038,70,220,66,356
2021,Lambeth 013C,E01003039,85,216,77,378
2021,Lambeth 013D,E01003040,65,181,39,285
2021,Lambeth 017C,E01003041,198,197,81,476
2021,Lambeth 013E,E01003042,99,138,64,301
2021,Lambeth 018A,E01003043,150,198,61,409
2021,Lambeth 018B,E01003044,154,256,81,491
2021,Lambeth 011A,E01003045,351,264,192,807
2021,Lambeth 009A,E01003046,191,205,136,532
2021,Lambeth 011B,E01003047,177,229,114,520
2021,Lambeth 009B,E01003048,266,233,103,602
2021,Lambeth 011C,E01003049,222,213,92,527
2021,Lambeth 016B,E01003050,102,182,73,357
2021,Lambeth 018C,E01003051,215,212,128,555
2021,Lambeth 016C,E01003052,339,286,163,788
2021,Lambeth 015B,E01003053,75,140,73,288
2021,Lambeth 015C,E01003054,93,142,98,333
2021,Lambeth 016D,E01003055,147,202,94,443
2021,Lambeth 015D,E01003056,114,160,95,369
2021,Lambeth 017D,E01003057,172,237,83,492
2021,Lambeth 015E,E01003058,122,180,102,404
2021,Lambeth 011D,E01003059,271,266,129,666
2021,Lambeth 011E,E01003060,168,205,95,468
2021,Lambeth 011F,E01003061,128,171,60,359
2021,Lambeth 033A,E01003062,86,207,79,372
2021,Lambeth 033B,E01003063,136,236,63,435
2021,Lambeth 028A,E01003064,54,180,61,295
2021,Lambeth 031A,E01003065,197,234,75,506
2021,Lambeth 028B,E01003066,214,323,88,625
2021,Lambeth 033C,E01003067,118,208,70,396
2021,Lambeth 031B,E01003068,127,224,79,430
