date,geography,geography code,Second address type: Another address when working away from home,Second address type: Another parent or guardian's address,Second address type: Armed forces base address,Second address type: Holiday home,Second address type: Other,Second address type: Partner's address,Second address type: Second address type not specified,Second address type: Student's home address,Second address type: Student's term-time address,Second address type: Total: All usual residents
2021,Kensington and Chelsea 006E,E01002886,29,57,0,119,61,23,0,6,1,296
2021,Kensington and Chelsea 010A,E01002887,14,43,0,72,45,21,0,40,0,235
2021,Kensington and Chelsea 013E,E01002888,25,91,0,75,73,25,0,130,1,420
2021,Kensington and Chelsea 010B,E01002889,62,50,0,125,97,43,0,30,0,407
2021,Kensington and Chelsea 010C,E01002890,49,29,0,187,119,21,0,14,0,419
2021,Kensington and Chelsea 010D,E01002891,22,38,0,120,73,18,0,20,2,293
2021,Kensington and Chelsea 010E,E01002892,18,96,0,76,54,24,0,46,3,317
2021,Kensington and Chelsea 017C,E01002893,19,65,0,52,52,25,0,31,0,244
2021,Kensington and Chelsea 017D,E01002894,10,82,0,65,60,23,0,84,0,324
2021,Kensington and Chelsea 020C,E01002896,27,53,0,122,62,21,0,13,0,298
2021,Kensington and Chelsea 020D,E01002897,20,65,0,71,55,9,0,22,1,243
2021,Kensington and Chelsea 017E,E01002898,16,40,0,160,64,21,0,13,0,314
2021,Kensington and Chelsea 018A,E01002899,21,36,0,74,62,21,0,25,1,240
2021,Kensington and Chelsea 018B,E01002900,84,59,0,169,119,19,0,14,0,464
2021,Kensington and Chelsea 018C,E01002901,7,24,0,108,49,15,0,6,0,209
2021,Kensington and Chelsea 018D,E01002902,32,60,0,65,95,34,0,5,1,292
2021,Kensington and Chelsea 018E,E01002903,40,41,0,194,126,19,0,6,0,426
2021,Kensington and Chelsea 002A,E01002904,5,5,0,5,8,7,0,1,0,31
2021,Kensington and Chelsea 002B,E01002905,5,20,0,26,26,13,0,4,0,94
2021,Kensington and Chelsea 002C,E01002906,5,29,0,25,64,14,0,6,0,143
2021,Kensington and Chelsea 002D,E01002907,2,12,0,16,16,13,0,2,0,61
2021,Kensington and Chelsea 003D,E01002908,12,41,0,71,28,12,0,4,0,168
2021,Kensington and Chelsea 003E,E01002909,13,46,1,39,73,29,0,6,0,207
2021,Kensington and Chelsea 019C,E01002910,18,59,0,103,74,22,0,27,0,303
2021,Kensington and Chelsea 019D,E01002911,20,50,1,136,114,16,0,17,0,354
2021,Kensington and Chelsea 020E,E01002912,25,70,0,91,60,23,0,32,0,301
2021,Kensington and Chelsea 021E,E01002913,34,48,1,75,71,23,0,7,0,259
2021,Kensington and Chelsea 019E,E01002914,23,41,0,99,96,20,0,33,0,312
2021,Kingston upon Thames 014A,E01002915,7,12,0,14,15,10,0,1,0,59
2021,Kingston upon Thames 014B,E01002916,2,22,0,13,7,3,0,24,1,72
2021,Kingston upon Thames 014C,E01002917,2,18,0,16,9,3,0,4,1,53
2021,Kingston upon Thames 017A,E01002918,9,17,1,8,19,11,0,3,0,68
2021,Kingston upon Thames 017B,E01002919,9,29,0,31,24,12,0,28,0,133
2021,Kingston upon Thames 014D,E01002920,2,23,1,23,7,10,0,6,0,72
2021,Kingston upon Thames 011A,E01002921,10,32,0,12,42,18,0,12,0,126
2021,Kingston upon Thames 010A,E01002922,4,17,2,23,20,12,0,21,0,99
2021,Kingston upon Thames 013A,E01002923,2,47,1,4,10,12,0,50,1,127
2021,Kingston upon Thames 014E,E01002924,5,12,0,31,20,6,0,9,0,83
2021,Kingston upon Thames 013B,E01002925,3,29,0,10,15,22,0,2,1,82
2021,Kingston upon Thames 010B,E01002926,7,27,0,18,18,10,0,5,0,85
2021,Kingston upon Thames 008A,E01002927,7,21,0,13,8,9,0,0,0,58
2021,Kingston upon Thames 008B,E01002928,6,20,1,10,24,7,0,4,1,73
2021,Kingston upon Thames 007A,E01002929,6,25,1,37,17,13,0,2,0,101
2021,Kingston upon Thames 007B,E01002930,9,34,0,16,28,8,0,2,0,97
2021,Kingston upon Thames 007C,E01002931,12,25,0,23,32,9,0,3,0,104
2021,Kingston upon Thames 006A,E01002932,3,65,0,9,11,24,0,122,1,235
2021,Kingston upon Thames 004A,E01002933,6,34,0,18,18,13,0,8,0,97
2021,Kingston upon Thames 004B,E01002934,7,30,2,16,27,7,0,7,0,96
2021,Kingston upon Thames 003A,E01002935,6,61,0,15,20,8,0,22,1,133
2021,Kingston upon Thames 004D,E01002937,5,24,1,20,15,7,0,19,0,91
2021,Kingston upon Thames 003B,E01002938,5,27,0,39,21,11,0,3,1,107
2021,Kingston upon Thames 018A,E01002939,1,17,0,8,11,6,0,3,0,46
2021,Kingston upon Thames 020A,E01002940,2,12,0,5,7,8,0,3,0,37
2021,Kingston upon Thames 018B,E01002941,8,33,1,10,7,9,0,0,1,69
2021,Kingston upon Thames 018C,E01002942,5,12,2,9,9,7,0,3,0,47
2021,Kingston upon Thames 020B,E01002943,1,13,0,10,14,9,0,3,3,53
2021,Kingston upon Thames 019A,E01002944,2,20,1,10,6,4,0,0,0,43
2021,Kingston upon Thames 019B,E01002945,1,16,2,5,7,9,0,2,0,42
2021,Kingston upon Thames 019C,E01002946,3,11,0,7,11,10,0,0,0,42
2021,Kingston upon Thames 019D,E01002947,3,23,0,8,7,6,0,5,0,52
2021,Kingston upon Thames 020C,E01002948,9,27,0,8,17,6,0,1,1,69
2021,Kingston upon Thames 020D,E01002949,2,19,1,17,17,6,0,0,0,62
2021,Kingston upon Thames 020E,E01002950,5,27,0,10,10,6,0,2,0,60
2021,Kingston upon Thames 003C,E01002951,9,25,0,39,26,7,0,3,0,109
2021,Kingston upon Thames 002A,E01002952,11,23,0,81,28,10,0,18,0,171
2021,Kingston upon Thames 002B,E01002953,14,22,0,50,42,5,0,0,1,134
2021,Kingston upon Thames 003D,E01002954,9,43,3,14,21,9,0,18,2,119
2021,Kingston upon Thames 002C,E01002955,11,33,1,10,22,7,0,17,0,101
2021,Kingston upon Thames 002D,E01002956,17,23,0,26,32,10,0,51,0,159
2021,Kingston upon Thames 003E,E01002957,3,42,0,15,32,10,0,32,0,134
2021,Kingston upon Thames 008C,E01002958,3,33,0,6,16,9,0,3,0,70
2021,Kingston upon Thames 002E,E01002959,7,14,0,38,26,7,0,1,1,94
2021,Kingston upon Thames 006B,E01002960,7,22,0,6,18,9,0,4,0,66
2021,Kingston upon Thames 008D,E01002961,17,18,0,31,21,7,0,2,0,96
2021,Kingston upon Thames 006C,E01002962,11,28,2,19,15,12,0,2,0,89
2021,Kingston upon Thames 007D,E01002963,4,27,0,6,41,9,0,6,0,93
2021,Kingston upon Thames 005A,E01002964,12,129,0,26,33,33,0,253,1,487
2021,Kingston upon Thames 009A,E01002965,8,98,2,30,62,40,0,205,0,445
2021,Kingston upon Thames 010C,E01002966,10,45,0,25,17,6,0,79,0,182
2021,Kingston upon Thames 009B,E01002967,13,43,0,33,40,23,0,59,0,211
2021,Kingston upon Thames 009C,E01002968,14,185,1,43,50,33,0,224,0,550
2021,Kingston upon Thames 005B,E01002969,1,44,0,2,20,14,0,93,1,175
2021,Kingston upon Thames 006D,E01002970,4,24,1,14,18,4,0,23,2,90
2021,Kingston upon Thames 005C,E01002971,4,44,1,8,18,11,0,43,1,130
2021,Kingston upon Thames 005D,E01002972,7,68,0,19,34,8,0,58,0,194
2021,Kingston upon Thames 006E,E01002973,5,15,0,1,28,11,0,24,1,85
2021,Kingston upon Thames 005E,E01002974,10,52,0,24,35,10,0,67,0,198
2021,Kingston upon Thames 012A,E01002975,8,11,0,7,13,7,0,3,0,49
2021,Kingston upon Thames 015A,E01002976,6,19,0,21,11,10,0,1,1,69
2021,Kingston upon Thames 012B,E01002977,3,18,0,10,12,6,0,2,0,51
2021,Kingston upon Thames 015B,E01002978,7,23,0,15,15,9,0,4,0,73
2021,Kingston upon Thames 015C,E01002979,7,20,0,18,16,8,0,4,0,73
2021,Kingston upon Thames 012C,E01002980,6,12,0,6,11,7,0,6,0,48
2021,Kingston upon Thames 012D,E01002981,10,11,0,6,13,7,0,0,0,47
2021,Kingston upon Thames 015D,E01002982,13,12,0,21,13,7,0,1,0,67
2021,Kingston upon Thames 015E,E01002983,4,5,1,8,12,2,0,3,1,36
2021,Kingston upon Thames 012E,E01002984,8,29,1,17,25,5,0,3,0,88
2021,Kingston upon Thames 007E,E01002985,6,15,0,5,18,5,0,5,0,54
2021,Kingston upon Thames 008E,E01002986,1,22,1,9,20,4,0,6,0,63
2021,Kingston upon Thames 011B,E01002987,8,62,0,14,45,14,0,19,1,163
2021,Kingston upon Thames 011C,E01002988,2,79,0,9,14,19,0,207,0,330
2021,Kingston upon Thames 011D,E01002989,5,41,0,19,28,17,0,5,0,115
2021,Kingston upon Thames 009D,E01002990,8,46,0,16,31,13,0,11,0,125
2021,Kingston upon Thames 009E,E01002991,9,32,0,10,23,9,0,27,0,110
2021,Kingston upon Thames 010D,E01002992,4,114,0,12,20,18,0,310,0,478
2021,Kingston upon Thames 013C,E01002993,3,37,0,7,35,12,0,5,0,99
2021,Kingston upon Thames 016A,E01002994,3,18,0,29,14,10,0,7,0,81
2021,Kingston upon Thames 013D,E01002995,5,21,0,35,27,9,0,1,0,98
2021,Kingston upon Thames 016B,E01002996,2,30,1,10,22,4,0,7,0,76
2021,Kingston upon Thames 016C,E01002997,6,25,0,20,17,9,0,0,0,77
2021,Kingston upon Thames 016D,E01002998,3,20,0,4,14,9,0,8,0,58
2021,Kingston upon Thames 013E,E01002999,5,34,0,9,13,13,0,31,0,105
2021,Kingston upon Thames 017C,E01003000,1,16,0,3,16,12,0,1,1,50
2021,Kingston upon Thames 017D,E01003001,8,9,0,23,18,8,0,0,0,66
2021,Kingston upon Thames 016E,E01003002,5,32,0,13,21,4,0,3,0,78
2021,Kingston upon Thames 017E,E01003003,2,32,1,20,21,8,0,2,1,87
2021,Kingston upon Thames 018D,E01003004,4,12,0,5,14,10,0,0,0,45
2021,Kingston upon Thames 018E,E01003005,5,8,0,9,17,9,0,0,0,48
2021,Kingston upon Thames 001A,E01003006,16,12,3,27,29,6,0,0,0,93
2021,Kingston upon Thames 001B,E01003007,8,14,0,19,24,2,0,2,0,69
2021,Kingston upon Thames 001C,E01003008,11,16,0,13,13,9,0,1,0,63
2021,Kingston upon Thames 001D,E01003009,4,19,0,39,15,9,0,4,1,91
2021,Kingston upon Thames 001E,E01003010,9,15,0,21,16,9,0,2,2,74
2021,Kingston upon Thames 004E,E01003011,6,29,0,48,38,8,0,10,0,139
2021,Lambeth 036A,E01003013,15,175,2,28,56,38,0,276,0,590
2021,Lambeth 036B,E01003014,7,44,0,15,29,9,0,29,0,133
2021,Lambeth 002A,E01003015,14,40,0,37,29,18,0,7,0,145
2021,Lambeth 036C,E01003016,5,88,0,21,39,23,0,198,0,374
2021,Lambeth 036D,E01003017,5,48,0,37,41,21,0,92,0,244
2021,Lambeth 020A,E01003018,8,70,0,20,31,33,0,18,0,180
2021,Lambeth 015A,E01003019,7,90,0,10,33,25,0,1,0,166
2021,Lambeth 016A,E01003020,9,53,0,22,16,31,0,23,1,155
2021,Lambeth 021A,E01003021,3,42,0,9,43,34,0,6,0,137
2021,Lambeth 021B,E01003022,12,47,0,15,22,20,0,9,0,125
2021,Lambeth 021C,E01003023,7,80,0,7,39,34,0,16,0,183
2021,Lambeth 021D,E01003024,11,45,0,6,25,13,0,10,4,114
2021,Lambeth 021E,E01003025,11,40,0,6,28,23,0,4,0,112
2021,Lambeth 019A,E01003026,5,54,0,44,17,24,0,11,0,155
2021,Lambeth 019B,E01003027,7,37,0,58,23,19,0,5,1,150
2021,Lambeth 019C,E01003028,11,48,1,33,11,17,0,7,0,128
2021,Lambeth 017A,E01003029,16,63,0,27,35,26,0,8,0,175
2021,Lambeth 019D,E01003030,16,81,0,38,19,25,0,4,0,183
2021,Lambeth 023A,E01003031,5,46,0,12,12,22,0,12,1,110
2021,Lambeth 017B,E01003032,11,69,0,32,22,22,0,7,0,163
2021,Lambeth 019E,E01003033,10,37,0,53,22,8,0,2,0,132
2021,Lambeth 012A,E01003034,3,42,0,16,19,17,0,5,1,103
2021,Lambeth 012B,E01003035,8,66,0,11,36,22,0,12,1,156
2021,Lambeth 012C,E01003036,10,58,0,25,31,14,0,13,0,151
2021,Lambeth 013A,E01003037,3,18,0,11,21,12,0,3,1,69
2021,Lambeth 013B,E01003038,14,76,0,73,35,23,0,2,0,223
2021,Lambeth 013C,E01003039,20,96,0,77,43,26,0,9,0,271
2021,Lambeth 013D,E01003040,5,40,1,40,25,23,0,3,0,137
2021,Lambeth 017C,E01003041,5,47,0,3,15,16,0,9,0,95
2021,Lambeth 013E,E01003042,4,57,0,4,20,12,0,17,0,114
2021,Lambeth 018A,E01003043,6,69,0,13,27,30,0,2,0,147
2021,Lambeth 018B,E01003044,2,16,0,7,15,8,0,12,0,60
2021,Lambeth 011A,E01003045,4,41,0,1,26,13,0,25,0,110
2021,Lambeth 009A,E01003046,11,28,0,5,11,14,0,6,0,75
2021,Lambeth 011B,E01003047,5,58,0,7,22,25,0,19,1,137
2021,Lambeth 009B,E01003048,6,27,1,4,27,9,0,4,0,78
2021,Lambeth 011C,E01003049,8,31,5,9,19,15,0,7,0,94
2021,Lambeth 016B,E01003050,8,86,0,5,23,23,0,11,1,157
2021,Lambeth 018C,E01003051,26,44,0,9,27,27,0,8,0,141
2021,Lambeth 016C,E01003052,19,48,0,2,30,9,0,6,3,117
2021,Lambeth 015B,E01003053,11,55,0,14,32,24,0,6,0,142
2021,Lambeth 015C,E01003054,6,113,0,15,31,30,0,23,0,218
2021,Lambeth 016D,E01003055,13,63,0,7,22,24,0,5,0,134
2021,Lambeth 015D,E01003056,7,92,0,5,28,29,0,20,0,181
2021,Lambeth 017D,E01003057,7,52,1,6,14,14,0,5,0,99
2021,Lambeth 015E,E01003058,9,94,0,5,26,39,0,9,1,183
2021,Lambeth 011D,E01003059,10,34,0,2,31,16,0,14,0,107
2021,Lambeth 011E,E01003060,6,43,0,7,14,27,0,3,0,100
2021,Lambeth 011F,E01003061,4,50,0,4,24,11,0,6,0,99
2021,Lambeth 033A,E01003062,7,25,0,8,19,11,0,0,0,70
2021,Lambeth 033B,E01003063,2,22,0,4,14,10,0,2,0,54
2021,Lambeth 028A,E01003064,8,41,0,27,20,13,0,2,0,111
2021,Lambeth 031A,E01003065,2,18,0,0,21,5,0,4,0,50
2021,Lambeth 028B,E01003066,6,37,0,7,18,14,0,1,0,83
2021,Lambeth 033C,E01003067,8,27,0,17,22,7,0,1,0,82
2021,Lambeth 031B,E01003068,4,23,0,4,17,4,0,1,0,53
2021,Lambeth 033D,E01003069,3,15,0,7,10,3,0,0,0,38
2021,Lambeth 033E,E01003070,5,15,0,9,18,6,0,5,1,59
2021,Lambeth 018D,E01003071,19,61,1,22,28,29,0,12,0,172
2021,Lambeth 014A,E01003072,11,39,0,64,25,16,0,3,0,158
2021,Lambeth 014B,E01003073,1,22,0,8,17,16,0,5,5,74
2021,Lambeth 018E,E01003074,11,58,0,24,55,29,0,4,0,181
2021,Lambeth 009C,E01003075,7,31,0,11,17,8,0,1,3,78
2021,Lambeth 014C,E01003076,9,68,1,15,41,28,0,15,1,178
2021,Lambeth 014D,E01003077,5,82,0,12,21,20,0,18,1,159
2021,Lambeth 014E,E01003078,10,32,0,30,33,20,0,4,1,130
2021,Lambeth 027A,E01003079,5,28,0,7,24,15,0,5,1,85
2021,Lambeth 027B,E01003080,3,34,0,17,20,13,0,6,0,93
2021,Lambeth 028C,E01003081,7,44,0,11,20,16,0,4,1,103
2021,Lambeth 031C,E01003082,6,17,0,7,13,16,0,1,0,60
2021,Lambeth 030A,E01003083,4,30,0,24,22,14,0,1,0,95
2021,Lambeth 030B,E01003084,7,31,1,20,19,8,0,1,1,88
2021,Lambeth 030C,E01003085,13,14,0,25,25,7,0,0,0,84
2021,Lambeth 031D,E01003086,8,16,0,5,19,10,0,0,0,58
2021,Lambeth 031E,E01003087,3,16,0,9,14,7,0,1,2,52
2021,Lambeth 010A,E01003088,2,66,0,6,27,19,0,9,0,129
2021,Lambeth 008A,E01003089,10,33,0,14,16,17,0,6,0,96
2021,Lambeth 012D,E01003090,6,97,0,12,37,37,0,22,1,212
2021,Lambeth 008B,E01003091,11,47,0,16,23,21,0,9,0,127
2021,Lambeth 008C,E01003092,7,48,0,6,34,28,0,15,0,138
2021,Lambeth 010B,E01003093,6,45,0,5,36,19,0,4,0,115
2021,Lambeth 010C,E01003094,2,44,1,7,13,13,0,2,0,82
2021,Lambeth 012E,E01003095,8,52,0,64,30,22,0,10,0,186
2021,Lambeth 010D,E01003096,11,121,1,13,32,34,0,82,2,296
2021,Lambeth 006A,E01003097,3,33,0,10,25,15,0,18,1,105
2021,Lambeth 005A,E01003098,7,41,1,46,33,25,0,9,0,162
2021,Lambeth 005B,E01003099,2,64,1,20,34,20,0,6,0,147
2021,Lambeth 005C,E01003100,14,125,0,18,31,32,0,13,0,233
2021,Lambeth 003A,E01003101,12,39,0,16,24,23,0,9,1,124
2021,Lambeth 004A,E01003102,17,57,0,19,28,22,0,41,0,184
2021,Lambeth 004C,E01003104,6,77,0,25,33,27,0,6,0,174
2021,Lambeth 003B,E01003105,5,47,0,13,34,16,0,13,0,128
2021,Lambeth 003C,E01003106,9,62,0,46,42,36,0,8,0,203
2021,Lambeth 003D,E01003107,13,75,0,51,52,27,0,20,0,238
2021,Lambeth 002B,E01003108,1,28,0,3,26,6,0,6,0,70
2021,Lambeth 002C,E01003110,17,77,1,44,79,25,0,14,0,257
2021,Lambeth 002D,E01003111,5,41,0,11,37,9,0,17,0,120
2021,Lambeth 002E,E01003112,12,59,0,12,45,13,0,10,0,151
2021,Lambeth 032A,E01003113,4,42,2,8,19,15,0,0,0,90
2021,Lambeth 032B,E01003114,10,55,0,18,30,16,0,7,1,137
2021,Lambeth 034A,E01003115,4,18,2,5,30,8,0,6,0,73
2021,Lambeth 029A,E01003116,4,32,1,25,16,8,0,4,0,90
2021,Lambeth 029B,E01003117,8,71,0,16,21,18,0,1,0,135
2021,Lambeth 029C,E01003118,7,20,0,17,22,9,0,3,0,78
2021,Lambeth 032C,E01003119,2,50,0,18,34,9,0,7,0,120
2021,Lambeth 032D,E01003120,16,58,0,11,40,20,0,2,0,147
2021,Lambeth 006B,E01003121,3,23,0,5,19,12,0,8,0,70
2021,Lambeth 004D,E01003122,13,56,0,20,28,21,0,13,0,151
2021,Lambeth 006C,E01003123,8,43,0,36,42,14,0,2,0,145
2021,Lambeth 006D,E01003124,3,37,0,9,29,16,0,10,1,105
2021,Lambeth 006E,E01003125,6,28,1,6,24,15,0,6,1,87
2021,Lambeth 008D,E01003126,4,39,0,11,37,11,0,8,0,110
2021,Lambeth 010E,E01003127,14,50,0,32,55,31,0,3,0,185
2021,Lambeth 008E,E01003128,2,35,0,11,24,9,0,0,0,81
2021,Lambeth 004E,E01003129,5,58,0,16,45,28,0,17,0,169
2021,Lambeth 026A,E01003130,9,44,0,11,25,14,0,2,1,106
2021,Lambeth 026B,E01003131,23,47,0,35,31,19,0,5,0,160
2021,Lambeth 024A,E01003132,3,25,0,3,19,7,0,1,0,58
2021,Lambeth 027C,E01003133,18,41,0,28,43,16,0,4,0,150
2021,Lambeth 027D,E01003134,2,29,1,21,25,7,0,3,0,88
2021,Lambeth 026C,E01003135,13,41,0,14,25,22,0,28,0,143
2021,Lambeth 022A,E01003136,4,36,0,19,33,16,0,13,0,121
2021,Lambeth 022B,E01003137,3,37,0,7,18,10,0,9,0,84
2021,Lambeth 026D,E01003138,10,45,0,21,17,20,0,10,0,123
2021,Lambeth 035A,E01003139,2,29,0,10,19,6,0,1,0,67
2021,Lambeth 035B,E01003140,2,12,0,11,22,12,0,2,0,61
2021,Lambeth 034B,E01003141,5,21,0,9,6,12,0,1,1,55
2021,Lambeth 035C,E01003142,1,8,2,5,14,11,0,2,0,43
2021,Lambeth 035D,E01003143,5,22,1,10,16,5,0,4,0,63
2021,Lambeth 034C,E01003144,9,18,1,18,28,11,0,1,0,86
2021,Lambeth 034D,E01003145,3,24,0,9,15,10,0,1,0,62
2021,Lambeth 035E,E01003146,3,26,1,11,13,7,0,3,2,66
2021,Lambeth 034E,E01003147,6,20,0,17,36,16,0,0,0,95
2021,Lambeth 032E,E01003148,8,34,0,16,34,10,0,1,1,104
2021,Lambeth 030D,E01003149,5,34,1,26,20,12,0,3,0,101
2021,Lambeth 032F,E01003150,38,24,0,6,28,14,0,4,0,114
2021,Lambeth 026E,E01003151,3,21,0,6,25,11,0,5,0,71
2021,Lambeth 027E,E01003152,11,42,0,8,27,17,0,5,0,110
2021,Lambeth 029D,E01003153,15,64,0,8,35,19,0,10,0,151
2021,Lambeth 030E,E01003154,4,19,0,4,17,13,0,0,0,57
2021,Lambeth 029E,E01003155,8,26,1,12,21,16,0,1,0,85
2021,Lambeth 023B,E01003156,6,43,1,12,19,17,0,2,1,101
2021,Lambeth 023C,E01003157,5,47,0,18,21,19,0,9,0,119
2021,Lambeth 023D,E01003158,10,59,0,22,22,20,0,4,0,137
2021,Lambeth 022C,E01003159,6,38,0,7,26,25,0,11,0,113
2021,Lambeth 022D,E01003160,12,18,0,5,24,16,0,6,0,81
2021,Lambeth 023E,E01003161,6,46,0,25,12,14,0,20,0,123
2021,Lambeth 022E,E01003162,3,26,0,9,24,14,0,1,0,77
2021,Lambeth 023F,E01003163,6,36,0,13,15,13,0,2,0,85
2021,Lambeth 025A,E01003164,13,45,0,8,27,15,0,19,1,128
2021,Lambeth 025B,E01003165,6,21,0,28,16,10,0,7,0,88
2021,Lambeth 028D,E01003166,7,48,1,28,47,18,0,2,3,154
2021,Lambeth 028E,E01003167,2,32,0,45,30,12,0,5,1,127
2021,Lambeth 025C,E01003168,1,30,0,7,28,6,0,8,2,82
2021,Lambeth 025D,E01003169,9,51,0,32,27,23,0,3,0,145
2021,Lambeth 025E,E01003170,13,28,2,49,34,28,0,2,0,156
2021,Lambeth 020B,E01003171,10,43,0,12,37,19,0,6,0,127
2021,Lambeth 024B,E01003172,4,43,0,11,23,23,0,3,0,107
2021,Lambeth 020C,E01003173,10,28,0,16,58,28,0,5,1,146
2021,Lambeth 024C,E01003174,4,32,1,5,34,14,0,9,0,99
2021,Lambeth 024D,E01003175,3,35,0,11,14,14,0,6,1,84
2021,Lambeth 016E,E01003176,5,36,0,10,25,26,0,9,1,112
2021,Lambeth 020D,E01003177,6,62,0,11,16,15,0,2,0,112
2021,Lambeth 020E,E01003178,10,49,0,7,15,10,0,3,1,95
2021,Lambeth 024E,E01003179,7,33,0,9,32,8,0,4,0,93
2021,Lambeth 005D,E01003180,11,43,1,29,41,18,0,29,0,172
2021,Lambeth 007A,E01003181,5,34,1,6,17,20,0,6,0,89
2021,Lambeth 009D,E01003182,7,41,1,20,26,15,0,7,0,117
2021,Lambeth 005E,E01003183,5,29,0,4,22,14,0,6,0,80
2021,Lambeth 007B,E01003184,2,20,1,2,26,20,0,5,1,77
2021,Lambeth 007C,E01003185,7,47,0,6,28,26,0,9,2,125
2021,Lambeth 007D,E01003186,14,79,0,48,40,37,0,25,0,243
2021,Lambeth 007E,E01003187,12,60,0,12,22,23,0,0,0,129
2021,Lambeth 009E,E01003188,5,22,0,5,16,10,0,5,3,66
2021,Lewisham 034A,E01003189,1,8,0,15,13,3,0,2,2,44
2021,Lewisham 034B,E01003190,8,21,0,29,11,13,0,2,0,84
2021,Lewisham 034C,E01003191,3,19,0,7,31,10,0,2,0,72
2021,Lewisham 034D,E01003192,3,14,0,7,22,5,0,5,1,57
2021,Lewisham 029A,E01003193,3,25,0,6,15,6,0,3,1,59
2021,Lewisham 029B,E01003194,5,10,0,8,12,14,0,2,1,52
2021,Lewisham 029C,E01003195,4,14,0,9,24,7,0,1,0,59
2021,Lewisham 029D,E01003196,4,9,0,8,14,5,0,3,1,44
2021,Lewisham 029E,E01003197,4,13,0,4,11,8,0,3,0,43
2021,Lewisham 009A,E01003198,7,29,1,26,23,13,0,6,2,107
2021,Lewisham 007A,E01003199,8,42,0,22,28,23,0,9,0,132
2021,Lewisham 009B,E01003200,3,42,0,38,23,13,0,4,0,123
2021,Lewisham 007B,E01003201,4,28,0,39,23,5,0,6,0,105
2021,Lewisham 009C,E01003202,6,43,0,44,36,14,0,2,0,145
2021,Lewisham 009D,E01003203,4,31,0,11,11,16,0,3,0,76
2021,Lewisham 007C,E01003204,6,28,0,31,21,12,0,6,0,104
2021,Lewisham 007D,E01003205,5,27,0,8,16,6,0,5,0,67
2021,Lewisham 007E,E01003206,8,29,1,67,19,11,0,0,0,135
2021,Lewisham 005A,E01003207,12,58,0,9,38,14,0,46,1,178
2021,Lewisham 005B,E01003209,3,64,0,0,19,15,0,137,0,238
2021,Lewisham 005C,E01003210,5,36,0,19,22,17,0,10,0,109
2021,Lewisham 008B,E01003211,6,37,0,15,28,14,0,12,0,112
2021,Lewisham 005D,E01003212,14,52,0,19,21,17,0,25,3,151
2021,Lewisham 008C,E01003213,4,63,0,24,39,23,0,54,0,207
2021,Lewisham 008D,E01003214,18,32,0,16,20,12,0,9,0,107
2021,Lewisham 005E,E01003215,2,116,0,7,24,26,0,206,0,381
2021,Lewisham 025A,E01003216,5,28,0,21,22,9,0,2,1,88
2021,Lewisham 022A,E01003217,5,28,0,16,23,3,0,5,0,80
2021,Lewisham 022B,E01003218,2,17,0,14,17,4,0,2,0,56
2021,Lewisham 025B,E01003219,9,18,0,4,12,8,0,3,0,54
2021,Lewisham 022C,E01003220,6,19,0,12,23,2,0,0,0,62
2021,Lewisham 025C,E01003221,4,18,0,14,20,10,0,0,2,68
2021,Lewisham 022D,E01003222,5,20,0,0,14,5,0,1,0,45
2021,Lewisham 025D,E01003223,4,15,0,15,22,9,0,11,0,76
2021,Lewisham 022E,E01003224,1,20,0,16,8,7,0,5,0,57
2021,Lewisham 015A,E01003225,9,19,0,21,13,8,0,0,0,70
2021,Lewisham 019A,E01003226,6,37,0,15,12,12,0,8,0,90
2021,Lewisham 019B,E01003227,4,22,1,21,23,7,0,1,2,81
2021,Lewisham 019C,E01003228,7,37,0,7,20,7,0,8,0,86
2021,Lewisham 019D,E01003229,0,28,0,4,10,8,0,6,0,56
2021,Lewisham 019E,E01003230,6,30,0,13,15,11,0,2,0,77
2021,Lewisham 015B,E01003231,7,28,0,5,18,17,0,8,0,83
2021,Lewisham 015C,E01003232,8,25,0,8,24,10,0,5,0,80
2021,Lewisham 015D,E01003233,2,19,0,10,18,5,0,8,0,62
2021,Lewisham 038A,E01003235,6,18,0,8,8,2,0,2,0,44
2021,Lewisham 037A,E01003236,5,20,0,0,28,10,0,0,0,63
2021,Lewisham 037B,E01003237,5,10,1,4,15,0,0,1,0,36
2021,Lewisham 037C,E01003238,3,11,0,5,12,6,0,0,0,37
2021,Lewisham 037D,E01003239,1,7,0,3,22,7,0,3,1,44
2021,Lewisham 038B,E01003240,1,22,0,41,16,7,0,1,2,90
2021,Lewisham 038C,E01003241,4,7,1,2,29,5,0,0,1,49
2021,Lewisham 038D,E01003243,5,17,0,8,30,5,0,4,0,69
2021,Lewisham 001A,E01003244,4,34,0,11,23,15,0,13,1,101
2021,Lewisham 001B,E01003245,12,10,0,4,15,4,0,7,1,53
2021,Lewisham 002A,E01003246,6,46,3,10,30,13,0,16,2,126
2021,Lewisham 001C,E01003247,5,65,0,11,51,13,0,42,0,187
2021,Lewisham 002B,E01003248,12,25,0,1,22,9,0,6,1,76
2021,Lewisham 001D,E01003249,8,49,0,19,19,17,0,9,1,122
2021,Lewisham 002C,E01003251,4,34,0,1,9,10,0,3,1,62
2021,Lewisham 002D,E01003252,3,18,0,0,20,9,0,6,0,56
2021,Lewisham 002E,E01003253,10,20,0,1,16,9,0,23,0,79
2021,Lewisham 021A,E01003254,0,11,0,17,20,11,0,2,0,61
