date,geography,geography code,Number of disabled people in household: 1 person disabled under the Equality Act in household,Number of disabled people in household: 2 or more people disabled under the Equality Act in household,Number of disabled people in household: No people disabled under the Equality Act in household,Number of disabled people in household: Total: All households
2021,Islington 019E,E01002715,173,51,461,685
2021,Islington 014A,E01002716,321,75,637,1033
2021,Islington 016A,E01002717,124,19,392,535
2021,Islington 014B,E01002718,145,34,571,750
2021,Islington 016B,E01002719,133,31,526,690
2021,Islington 016C,E01002720,260,67,606,933
2021,Islington 014C,E01002721,176,43,580,799
2021,Islington 018A,E01002722,180,27,492,699
2021,Islington 022C,E01002723,212,31,492,735
2021,Islington 022D,E01002724,162,18,784,964
2021,Islington 022E,E01002725,166,22,372,560
2021,Islington 022F,E01002726,204,38,545,787
2021,Islington 021C,E01002727,182,25,595,802
2021,Islington 021D,E01002728,113,22,303,438
2021,Islington 021E,E01002729,159,51,450,660
2021,Islington 007A,E01002730,201,27,565,793
2021,Islington 005A,E01002732,269,56,489,814
2021,Islington 007C,E01002733,130,30,446,606
2021,Islington 005B,E01002734,194,44,698,936
2021,Islington 003A,E01002735,249,50,833,1132
2021,Islington 005C,E01002736,176,40,360,576
2021,Islington 005D,E01002737,226,59,475,760
2021,Islington 009A,E01002738,192,36,618,846
2021,Islington 013A,E01002739,179,33,602,814
2021,Islington 013B,E01002740,162,23,795,980
2021,Islington 009B,E01002741,200,46,389,635
2021,Islington 006A,E01002742,138,33,543,714
2021,Islington 009C,E01002743,136,19,473,628
2021,Islington 009D,E01002744,146,15,517,678
2021,Islington 013C,E01002745,129,26,527,682
2021,Islington 006B,E01002747,146,28,475,649
2021,Islington 006C,E01002748,201,44,448,693
2021,Islington 006D,E01002749,132,27,443,602
2021,Islington 005E,E01002751,234,34,605,873
2021,Islington 009E,E01002752,185,41,479,705
2021,Islington 002A,E01002753,177,46,405,628
2021,Islington 002B,E01002754,139,31,460,630
2021,Islington 001A,E01002755,193,46,371,610
2021,Islington 001B,E01002756,144,33,408,585
2021,Islington 002C,E01002757,130,44,424,598
2021,Islington 001C,E01002758,218,47,491,756
2021,Islington 002D,E01002759,141,28,446,615
2021,Islington 002E,E01002760,188,61,440,689
2021,Islington 011C,E01002762,201,34,624,859
2021,Islington 007D,E01002763,172,46,354,572
2021,Islington 010A,E01002764,225,49,522,796
2021,Islington 015D,E01002765,299,67,707,1073
2021,Islington 015E,E01002766,258,51,624,933
2021,Islington 011D,E01002767,279,50,615,944
2021,Islington 004A,E01002768,229,32,588,849
2021,Islington 008A,E01002769,176,44,486,706
2021,Islington 004B,E01002770,175,29,705,909
2021,Islington 004C,E01002771,175,35,461,671
2021,Islington 002F,E01002772,216,44,614,874
2021,Islington 004D,E01002773,236,35,414,685
2021,Islington 004E,E01002774,239,55,733,1027
2021,Islington 014D,E01002775,162,21,478,661
2021,Islington 014E,E01002776,219,36,634,889
2021,Islington 012A,E01002777,167,27,569,763
2021,Islington 012B,E01002778,203,47,504,754
2021,Islington 012C,E01002779,163,17,596,776
2021,Islington 014F,E01002780,202,55,504,761
2021,Islington 012D,E01002781,170,40,432,642
2021,Islington 012E,E01002782,156,46,356,558
2021,Islington 010B,E01002783,242,53,501,796
2021,Islington 010C,E01002784,238,57,461,756
2021,Islington 008B,E01002785,191,36,554,781
2021,Islington 010D,E01002786,242,51,592,885
2021,Islington 010E,E01002787,127,38,460,625
2021,Islington 008C,E01002788,205,27,657,889
2021,Islington 008D,E01002789,170,32,578,780
2021,Islington 016D,E01002790,215,35,443,693
2021,Islington 016E,E01002791,174,45,631,850
2021,Islington 017E,E01002792,143,42,697,882
2021,Islington 016F,E01002793,251,57,593,901
2021,Islington 020B,E01002794,193,38,785,1016
2021,Islington 013D,E01002795,185,46,623,854
2021,Islington 013E,E01002796,125,52,328,505
2021,Islington 018B,E01002797,225,55,594,874
2021,Islington 018C,E01002798,155,36,707,898
2021,Islington 018D,E01002799,201,42,612,855
2021,Islington 018E,E01002800,199,42,554,795
2021,Islington 020C,E01002801,140,31,585,756
2021,Islington 020D,E01002802,164,33,625,822
2021,Islington 001D,E01002804,211,42,457,710
2021,Islington 003B,E01002805,154,23,541,718
2021,Islington 003C,E01002806,161,39,501,701
2021,Islington 001E,E01002807,265,37,504,806
2021,Islington 003D,E01002808,187,46,633,866
2021,Islington 003E,E01002809,181,49,506,736
2021,Islington 003F,E01002810,210,43,542,795
2021,Islington 001F,E01002811,204,40,489,733
2021,Kensington and Chelsea 013A,E01002812,71,10,653,734
2021,Kensington and Chelsea 011A,E01002813,64,17,601,682
2021,Kensington and Chelsea 015A,E01002814,224,40,756,1020
2021,Kensington and Chelsea 011B,E01002815,121,4,506,631
2021,Kensington and Chelsea 011C,E01002816,66,5,474,545
2021,Kensington and Chelsea 011D,E01002817,86,12,509,607
2021,Kensington and Chelsea 012A,E01002818,65,27,627,719
2021,Kensington and Chelsea 012B,E01002819,66,6,498,570
2021,Kensington and Chelsea 014A,E01002821,65,9,463,537
2021,Kensington and Chelsea 014B,E01002823,164,28,414,606
2021,Kensington and Chelsea 008A,E01002824,88,15,448,551
2021,Kensington and Chelsea 008B,E01002825,90,19,617,726
2021,Kensington and Chelsea 008C,E01002826,84,13,537,634
2021,Kensington and Chelsea 008D,E01002827,84,1,707,792
2021,Kensington and Chelsea 008E,E01002828,105,11,508,624
2021,Kensington and Chelsea 004A,E01002829,185,47,489,721
2021,Kensington and Chelsea 004B,E01002830,234,38,551,823
2021,Kensington and Chelsea 004C,E01002831,253,27,606,886
2021,Kensington and Chelsea 004D,E01002832,166,50,571,787
2021,Kensington and Chelsea 007A,E01002833,97,9,544,650
2021,Kensington and Chelsea 013B,E01002834,81,7,525,613
2021,Kensington and Chelsea 016C,E01002835,86,12,547,645
2021,Kensington and Chelsea 016D,E01002836,90,9,609,708
2021,Kensington and Chelsea 016E,E01002837,46,2,445,493
2021,Kensington and Chelsea 013C,E01002839,163,12,680,855
2021,Kensington and Chelsea 021A,E01002840,174,30,335,539
2021,Kensington and Chelsea 021B,E01002841,149,19,440,608
2021,Kensington and Chelsea 021C,E01002842,141,37,220,398
2021,Kensington and Chelsea 021D,E01002843,218,24,389,631
2021,Kensington and Chelsea 019A,E01002844,113,8,494,615
2021,Kensington and Chelsea 019B,E01002845,138,17,460,615
2021,Kensington and Chelsea 017A,E01002846,145,12,559,716
2021,Kensington and Chelsea 015B,E01002847,98,6,610,714
2021,Kensington and Chelsea 015C,E01002848,116,17,577,710
2021,Kensington and Chelsea 017B,E01002849,104,8,627,739
2021,Kensington and Chelsea 013D,E01002850,96,14,521,631
2021,Kensington and Chelsea 015D,E01002851,222,17,557,796
2021,Kensington and Chelsea 001A,E01002852,256,52,541,849
2021,Kensington and Chelsea 001B,E01002853,169,43,376,588
2021,Kensington and Chelsea 001C,E01002854,152,23,283,458
2021,Kensington and Chelsea 001D,E01002855,243,59,422,724
2021,Kensington and Chelsea 004E,E01002856,204,46,520,770
2021,Kensington and Chelsea 001E,E01002857,181,29,345,555
2021,Kensington and Chelsea 014C,E01002858,132,29,478,639
2021,Kensington and Chelsea 012C,E01002859,59,8,593,660
2021,Kensington and Chelsea 012D,E01002860,58,4,510,572
2021,Kensington and Chelsea 014D,E01002861,89,13,451,553
2021,Kensington and Chelsea 014E,E01002862,149,17,547,713
2021,Kensington and Chelsea 012E,E01002863,66,7,482,555
2021,Kensington and Chelsea 009A,E01002864,68,14,450,532
2021,Kensington and Chelsea 011E,E01002865,55,9,498,562
2021,Kensington and Chelsea 009B,E01002866,123,25,618,766
2021,Kensington and Chelsea 009C,E01002867,178,29,603,810
2021,Kensington and Chelsea 009D,E01002868,61,9,459,529
2021,Kensington and Chelsea 009E,E01002869,154,26,569,749
2021,Kensington and Chelsea 005A,E01002870,245,58,387,690
2021,Kensington and Chelsea 007B,E01002871,81,6,558,645
2021,Kensington and Chelsea 005B,E01002872,216,44,391,651
2021,Kensington and Chelsea 007C,E01002873,109,28,520,657
2021,Kensington and Chelsea 007D,E01002874,131,11,447,589
2021,Kensington and Chelsea 007E,E01002875,101,7,470,578
2021,Kensington and Chelsea 003A,E01002876,143,45,505,693
2021,Kensington and Chelsea 003B,E01002877,190,48,522,760
2021,Kensington and Chelsea 003C,E01002878,195,26,532,753
2021,Kensington and Chelsea 005C,E01002879,213,90,399,702
2021,Kensington and Chelsea 005D,E01002880,133,33,288,454
2021,Kensington and Chelsea 005E,E01002881,174,36,303,513
2021,Kensington and Chelsea 006A,E01002882,109,11,442,562
2021,Kensington and Chelsea 006B,E01002883,90,10,549,649
2021,Kensington and Chelsea 006C,E01002884,76,13,505,594
2021,Kensington and Chelsea 006D,E01002885,79,3,721,803
2021,Kensington and Chelsea 006E,E01002886,86,17,562,665
2021,Kensington and Chelsea 010A,E01002887,49,7,495,551
2021,Kensington and Chelsea 013E,E01002888,84,9,736,829
2021,Kensington and Chelsea 010B,E01002889,80,26,460,566
2021,Kensington and Chelsea 010C,E01002890,60,8,497,565
2021,Kensington and Chelsea 010D,E01002891,52,5,502,559
2021,Kensington and Chelsea 010E,E01002892,92,6,542,640
2021,Kensington and Chelsea 017C,E01002893,174,19,711,904
2021,Kensington and Chelsea 017D,E01002894,113,13,527,653
2021,Kensington and Chelsea 020C,E01002896,102,19,637,758
2021,Kensington and Chelsea 020D,E01002897,135,8,554,697
2021,Kensington and Chelsea 017E,E01002898,97,16,561,674
2021,Kensington and Chelsea 018A,E01002899,153,22,460,635
2021,Kensington and Chelsea 018B,E01002900,62,38,467,567
2021,Kensington and Chelsea 018C,E01002901,68,5,367,440
2021,Kensington and Chelsea 018D,E01002902,113,14,586,713
2021,Kensington and Chelsea 018E,E01002903,62,7,498,567
2021,Kensington and Chelsea 002A,E01002904,176,50,272,498
2021,Kensington and Chelsea 002B,E01002905,221,38,395,654
2021,Kensington and Chelsea 002C,E01002906,165,66,414,645
2021,Kensington and Chelsea 002D,E01002907,185,40,290,515
2021,Kensington and Chelsea 003D,E01002908,142,27,424,593
2021,Kensington and Chelsea 003E,E01002909,277,44,700,1021
2021,Kensington and Chelsea 019C,E01002910,144,19,469,632
2021,Kensington and Chelsea 019D,E01002911,51,7,538,596
2021,Kensington and Chelsea 020E,E01002912,108,12,564,684
2021,Kensington and Chelsea 021E,E01002913,151,28,636,815
2021,Kensington and Chelsea 019E,E01002914,86,9,479,574
2021,Kingston upon Thames 014A,E01002915,115,36,334,485
2021,Kingston upon Thames 014B,E01002916,121,38,373,532
2021,Kingston upon Thames 014C,E01002917,97,33,364,494
2021,Kingston upon Thames 017A,E01002918,114,30,465,609
2021,Kingston upon Thames 017B,E01002919,184,37,578,799
2021,Kingston upon Thames 014D,E01002920,112,37,438,587
2021,Kingston upon Thames 011A,E01002921,178,29,698,905
2021,Kingston upon Thames 010A,E01002922,163,21,532,716
2021,Kingston upon Thames 013A,E01002923,269,44,544,857
2021,Kingston upon Thames 014E,E01002924,125,30,397,552
2021,Kingston upon Thames 013B,E01002925,140,20,636,796
2021,Kingston upon Thames 010B,E01002926,127,30,443,600
2021,Kingston upon Thames 008A,E01002927,151,37,454,642
2021,Kingston upon Thames 008B,E01002928,167,35,543,745
2021,Kingston upon Thames 007A,E01002929,118,25,527,670
2021,Kingston upon Thames 007B,E01002930,148,31,617,796
2021,Kingston upon Thames 007C,E01002931,166,27,529,722
2021,Kingston upon Thames 006A,E01002932,196,54,424,674
2021,Kingston upon Thames 004A,E01002933,217,44,546,807
2021,Kingston upon Thames 004B,E01002934,118,18,524,660
2021,Kingston upon Thames 003A,E01002935,144,19,648,811
2021,Kingston upon Thames 004D,E01002937,126,23,515,664
2021,Kingston upon Thames 003B,E01002938,153,28,603,784
2021,Kingston upon Thames 018A,E01002939,149,40,410,599
2021,Kingston upon Thames 020A,E01002940,149,45,417,611
2021,Kingston upon Thames 018B,E01002941,168,42,432,642
2021,Kingston upon Thames 018C,E01002942,114,44,368,526
2021,Kingston upon Thames 020B,E01002943,133,41,336,510
2021,Kingston upon Thames 019A,E01002944,117,42,370,529
2021,Kingston upon Thames 019B,E01002945,127,21,492,640
2021,Kingston upon Thames 019C,E01002946,115,37,453,605
2021,Kingston upon Thames 019D,E01002947,133,32,450,615
2021,Kingston upon Thames 020C,E01002948,202,64,554,820
2021,Kingston upon Thames 020D,E01002949,156,49,479,684
2021,Kingston upon Thames 020E,E01002950,185,39,488,712
2021,Kingston upon Thames 003C,E01002951,114,24,441,579
2021,Kingston upon Thames 002A,E01002952,78,23,370,471
2021,Kingston upon Thames 002B,E01002953,71,21,347,439
2021,Kingston upon Thames 003D,E01002954,132,17,481,630
2021,Kingston upon Thames 002C,E01002955,115,33,383,531
2021,Kingston upon Thames 002D,E01002956,104,22,315,441
2021,Kingston upon Thames 003E,E01002957,128,39,408,575
2021,Kingston upon Thames 008C,E01002958,114,29,510,653
2021,Kingston upon Thames 002E,E01002959,89,28,356,473
2021,Kingston upon Thames 006B,E01002960,113,23,445,581
2021,Kingston upon Thames 008D,E01002961,120,33,445,598
2021,Kingston upon Thames 006C,E01002962,104,55,366,525
2021,Kingston upon Thames 007D,E01002963,154,30,588,772
2021,Kingston upon Thames 005A,E01002964,264,45,742,1051
2021,Kingston upon Thames 009A,E01002965,267,44,833,1144
2021,Kingston upon Thames 010C,E01002966,158,40,582,780
2021,Kingston upon Thames 009B,E01002967,185,21,747,953
2021,Kingston upon Thames 009C,E01002968,204,50,894,1148
2021,Kingston upon Thames 005B,E01002969,213,56,390,659
2021,Kingston upon Thames 006D,E01002970,143,47,456,646
2021,Kingston upon Thames 005C,E01002971,147,26,556,729
2021,Kingston upon Thames 005D,E01002972,195,27,668,890
2021,Kingston upon Thames 006E,E01002973,114,60,351,525
2021,Kingston upon Thames 005E,E01002974,151,42,525,718
2021,Kingston upon Thames 012A,E01002975,106,36,357,499
2021,Kingston upon Thames 015A,E01002976,131,29,489,649
2021,Kingston upon Thames 012B,E01002977,170,51,427,648
2021,Kingston upon Thames 015B,E01002978,153,31,538,722
2021,Kingston upon Thames 015C,E01002979,108,47,443,598
2021,Kingston upon Thames 012C,E01002980,88,31,360,479
2021,Kingston upon Thames 012D,E01002981,129,44,351,524
2021,Kingston upon Thames 015D,E01002982,104,29,382,515
2021,Kingston upon Thames 015E,E01002983,108,36,450,594
2021,Kingston upon Thames 012E,E01002984,154,31,403,588
2021,Kingston upon Thames 007E,E01002985,123,29,445,597
2021,Kingston upon Thames 008E,E01002986,107,32,340,479
2021,Kingston upon Thames 011B,E01002987,169,21,766,956
2021,Kingston upon Thames 011C,E01002988,126,19,483,628
2021,Kingston upon Thames 011D,E01002989,140,17,761,918
2021,Kingston upon Thames 009D,E01002990,147,21,719,887
2021,Kingston upon Thames 009E,E01002991,129,17,534,680
2021,Kingston upon Thames 010D,E01002992,96,23,369,488
2021,Kingston upon Thames 013C,E01002993,153,20,644,817
2021,Kingston upon Thames 016A,E01002994,114,24,459,597
2021,Kingston upon Thames 013D,E01002995,106,22,506,634
2021,Kingston upon Thames 016B,E01002996,116,28,450,594
2021,Kingston upon Thames 016C,E01002997,128,23,454,605
2021,Kingston upon Thames 016D,E01002998,129,28,444,601
2021,Kingston upon Thames 013E,E01002999,141,18,608,767
2021,Kingston upon Thames 017C,E01003000,158,43,471,672
2021,Kingston upon Thames 017D,E01003001,148,42,446,636
2021,Kingston upon Thames 016E,E01003002,184,43,573,800
2021,Kingston upon Thames 017E,E01003003,129,33,497,659
2021,Kingston upon Thames 018D,E01003004,128,29,451,608
2021,Kingston upon Thames 018E,E01003005,111,37,432,580
2021,Kingston upon Thames 001A,E01003006,124,28,445,597
2021,Kingston upon Thames 001B,E01003007,104,25,429,558
2021,Kingston upon Thames 001C,E01003008,100,27,379,506
2021,Kingston upon Thames 001D,E01003009,149,39,589,777
2021,Kingston upon Thames 001E,E01003010,94,26,410,530
2021,Kingston upon Thames 004E,E01003011,141,24,537,702
2021,Lambeth 036A,E01003013,55,12,653,720
2021,Lambeth 036B,E01003014,163,32,443,638
2021,Lambeth 002A,E01003015,206,27,569,802
2021,Lambeth 036C,E01003016,80,29,313,422
2021,Lambeth 036D,E01003017,193,30,544,767
2021,Lambeth 020A,E01003018,175,21,737,933
2021,Lambeth 015A,E01003019,146,37,705,888
2021,Lambeth 016A,E01003020,190,24,614,828
2021,Lambeth 021A,E01003021,177,26,433,636
2021,Lambeth 021B,E01003022,136,31,564,731
2021,Lambeth 021C,E01003023,210,32,863,1105
2021,Lambeth 021D,E01003024,170,33,582,785
2021,Lambeth 021E,E01003025,183,39,627,849
2021,Lambeth 019A,E01003026,113,22,489,624
2021,Lambeth 019B,E01003027,75,13,433,521
2021,Lambeth 019C,E01003028,110,19,470,599
2021,Lambeth 017A,E01003029,157,23,713,893
2021,Lambeth 019D,E01003030,99,13,634,746
2021,Lambeth 023A,E01003031,140,21,551,712
2021,Lambeth 017B,E01003032,175,24,616,815
2021,Lambeth 019E,E01003033,102,31,459,592
2021,Lambeth 012A,E01003034,135,28,534,697
2021,Lambeth 012B,E01003035,132,25,609,766
2021,Lambeth 012C,E01003036,139,42,575,756
2021,Lambeth 013A,E01003037,171,44,383,598
2021,Lambeth 013B,E01003038,127,12,632,771
2021,Lambeth 013C,E01003039,140,25,797,962
2021,Lambeth 013D,E01003040,94,17,483,594
2021,Lambeth 017C,E01003041,167,24,487,678
2021,Lambeth 013E,E01003042,112,19,375,506
2021,Lambeth 018A,E01003043,157,23,494,674
2021,Lambeth 018B,E01003044,196,30,460,686
2021,Lambeth 011A,E01003045,203,46,452,701
2021,Lambeth 009A,E01003046,176,32,535,743
2021,Lambeth 011B,E01003047,189,24,605,818
2021,Lambeth 009B,E01003048,176,37,524,737
2021,Lambeth 011C,E01003049,183,33,538,754
2021,Lambeth 016B,E01003050,155,16,581,752
2021,Lambeth 018C,E01003051,226,29,625,880
2021,Lambeth 016C,E01003052,219,53,513,785
2021,Lambeth 015B,E01003053,123,27,593,743
2021,Lambeth 015C,E01003054,138,18,848,1004
2021,Lambeth 016D,E01003055,194,15,620,829
2021,Lambeth 015D,E01003056,162,23,585,770
2021,Lambeth 017D,E01003057,208,31,482,721
2021,Lambeth 015E,E01003058,149,25,683,857
2021,Lambeth 011D,E01003059,205,40,629,874
2021,Lambeth 011E,E01003060,145,29,514,688
2021,Lambeth 011F,E01003061,135,24,489,648
2021,Lambeth 033A,E01003062,164,41,657,862
2021,Lambeth 033B,E01003063,193,34,375,602
2021,Lambeth 028A,E01003064,98,21,505,624
2021,Lambeth 031A,E01003065,187,39,459,685
2021,Lambeth 028B,E01003066,203,77,527,807
2021,Lambeth 033C,E01003067,114,25,494,633
2021,Lambeth 031B,E01003068,150,30,464,644
2021,Lambeth 033D,E01003069,116,53,352,521
2021,Lambeth 033E,E01003070,183,57,420,660
2021,Lambeth 018D,E01003071,185,36,780,1001
2021,Lambeth 014A,E01003072,157,42,505,704
2021,Lambeth 014B,E01003073,168,41,452,661
2021,Lambeth 018E,E01003074,252,30,811,1093
2021,Lambeth 009C,E01003075,160,35,477,672
2021,Lambeth 014C,E01003076,174,68,721,963
2021,Lambeth 014D,E01003077,163,42,585,790
2021,Lambeth 014E,E01003078,146,21,453,620
2021,Lambeth 027A,E01003079,122,30,580,732
2021,Lambeth 027B,E01003080,118,31,526,675
2021,Lambeth 028C,E01003081,179,31,610,820
2021,Lambeth 031C,E01003082,141,30,463,634
2021,Lambeth 030A,E01003083,142,20,412,574
2021,Lambeth 030B,E01003084,125,27,483,635
2021,Lambeth 030C,E01003085,154,38,499,691
2021,Lambeth 031D,E01003086,162,53,409,624
2021,Lambeth 031E,E01003087,142,35,424,601
2021,Lambeth 010A,E01003088,129,27,496,652
2021,Lambeth 008A,E01003089,133,36,569,738
2021,Lambeth 012D,E01003090,192,32,880,1104
2021,Lambeth 008B,E01003091,114,29,534,677
2021,Lambeth 008C,E01003092,175,44,731,950
2021,Lambeth 010B,E01003093,238,53,663,954
2021,Lambeth 010C,E01003094,138,31,488,657
2021,Lambeth 012E,E01003095,111,24,558,693
2021,Lambeth 010D,E01003096,167,26,666,859
2021,Lambeth 006A,E01003097,182,42,464,688
2021,Lambeth 005A,E01003098,156,26,467,649
2021,Lambeth 005B,E01003099,142,26,591,759
2021,Lambeth 005C,E01003100,111,14,766,891
2021,Lambeth 003A,E01003101,148,25,464,637
2021,Lambeth 004A,E01003102,152,23,608,783
2021,Lambeth 004C,E01003104,171,22,677,870
2021,Lambeth 003B,E01003105,185,44,519,748
2021,Lambeth 003C,E01003106,211,35,725,971
2021,Lambeth 003D,E01003107,164,30,690,884
2021,Lambeth 002B,E01003108,178,33,503,714
2021,Lambeth 002C,E01003110,193,27,704,924
2021,Lambeth 002D,E01003111,199,55,549,803
2021,Lambeth 002E,E01003112,196,36,580,812
2021,Lambeth 032A,E01003113,116,39,586,741
2021,Lambeth 032B,E01003114,163,47,794,1004
2021,Lambeth 034A,E01003115,132,19,517,668
2021,Lambeth 029A,E01003116,143,38,454,635
2021,Lambeth 029B,E01003117,149,39,637,825
2021,Lambeth 029C,E01003118,146,24,531,701
2021,Lambeth 032C,E01003119,145,27,677,849
2021,Lambeth 032D,E01003120,232,34,846,1112
2021,Lambeth 006B,E01003121,145,35,457,637
2021,Lambeth 004D,E01003122,161,31,703,895
2021,Lambeth 006C,E01003123,131,29,540,700
2021,Lambeth 006D,E01003124,129,25,456,610
2021,Lambeth 006E,E01003125,158,33,505,696
2021,Lambeth 008D,E01003126,147,30,539,716
2021,Lambeth 010E,E01003127,183,36,574,793
2021,Lambeth 008E,E01003128,167,23,524,714
2021,Lambeth 004E,E01003129,131,34,632,797
2021,Lambeth 026A,E01003130,152,24,607,783
2021,Lambeth 026B,E01003131,162,24,761,947
2021,Lambeth 024A,E01003132,141,34,364,539
2021,Lambeth 027C,E01003133,120,22,566,708
2021,Lambeth 027D,E01003134,136,39,449,624
2021,Lambeth 026C,E01003135,190,48,517,755
2021,Lambeth 022A,E01003136,147,32,569,748
2021,Lambeth 022B,E01003137,168,23,560,751
2021,Lambeth 026D,E01003138,95,10,542,647
2021,Lambeth 035A,E01003139,92,24,422,538
2021,Lambeth 035B,E01003140,104,31,358,493
2021,Lambeth 034B,E01003141,148,30,561,739
2021,Lambeth 035C,E01003142,90,27,336,453
2021,Lambeth 035D,E01003143,123,38,349,510
2021,Lambeth 034C,E01003144,113,32,379,524
2021,Lambeth 034D,E01003145,141,27,580,748
2021,Lambeth 035E,E01003146,131,34,384,549
2021,Lambeth 034E,E01003147,165,32,602,799
2021,Lambeth 032E,E01003148,146,22,592,760
2021,Lambeth 030D,E01003149,147,26,523,696
2021,Lambeth 032F,E01003150,177,32,628,837
2021,Lambeth 026E,E01003151,178,37,600,815
2021,Lambeth 027E,E01003152,158,25,579,762
2021,Lambeth 029D,E01003153,163,25,832,1020
2021,Lambeth 030E,E01003154,217,36,570,823
2021,Lambeth 029E,E01003155,141,29,557,727
2021,Lambeth 023B,E01003156,147,19,494,660
2021,Lambeth 023C,E01003157,96,12,465,573
2021,Lambeth 023D,E01003158,126,20,580,726
2021,Lambeth 022C,E01003159,179,25,636,840
2021,Lambeth 022D,E01003160,108,33,502,643
2021,Lambeth 023E,E01003161,111,20,402,533
2021,Lambeth 022E,E01003162,158,20,564,742
2021,Lambeth 023F,E01003163,135,22,446,603
2021,Lambeth 025A,E01003164,213,47,750,1010
2021,Lambeth 025B,E01003165,149,29,523,701
2021,Lambeth 028D,E01003166,195,42,878,1115
2021,Lambeth 028E,E01003167,130,36,515,681
2021,Lambeth 025C,E01003168,212,50,402,664
2021,Lambeth 025D,E01003169,205,36,783,1024
2021,Lambeth 025E,E01003170,135,28,609,772
2021,Lambeth 020B,E01003171,140,30,613,783
2021,Lambeth 024B,E01003172,181,42,555,778
2021,Lambeth 020C,E01003173,147,25,497,669
2021,Lambeth 024C,E01003174,206,39,582,827
2021,Lambeth 024D,E01003175,183,43,386,612
2021,Lambeth 016E,E01003176,161,41,564,766
2021,Lambeth 020D,E01003177,138,30,500,668
2021,Lambeth 020E,E01003178,129,15,508,652
2021,Lambeth 024E,E01003179,133,26,479,638
2021,Lambeth 005D,E01003180,157,28,470,655
2021,Lambeth 007A,E01003181,170,35,494,699
2021,Lambeth 009D,E01003182,174,26,544,744
2021,Lambeth 005E,E01003183,195,43,441,679
2021,Lambeth 007B,E01003184,129,23,444,596
2021,Lambeth 007C,E01003185,181,32,583,796
2021,Lambeth 007D,E01003186,207,41,942,1190
2021,Lambeth 007E,E01003187,201,48,742,991
2021,Lambeth 009E,E01003188,140,31,380,551
2021,Lewisham 034A,E01003189,194,51,405,650
2021,Lewisham 034B,E01003190,230,46,674,950
2021,Lewisham 034C,E01003191,170,44,490,704
2021,Lewisham 034D,E01003192,197,55,488,740
2021,Lewisham 029A,E01003193,155,45,484,684
2021,Lewisham 029B,E01003194,202,45,479,726
2021,Lewisham 029C,E01003195,113,31,477,621
2021,Lewisham 029D,E01003196,204,51,413,668
2021,Lewisham 029E,E01003197,204,47,399,650
2021,Lewisham 009A,E01003198,123,34,487,644
2021,Lewisham 007A,E01003199,159,36,707,902
2021,Lewisham 009B,E01003200,118,28,543,689
2021,Lewisham 007B,E01003201,166,47,477,690
2021,Lewisham 009C,E01003202,152,15,576,743
2021,Lewisham 009D,E01003203,219,34,714,967
2021,Lewisham 007C,E01003204,159,30,547,736
2021,Lewisham 007D,E01003205,139,31,408,578
2021,Lewisham 007E,E01003206,125,29,481,635
2021,Lewisham 005A,E01003207,236,61,701,998
2021,Lewisham 005B,E01003209,179,34,508,721
2021,Lewisham 005C,E01003210,156,25,627,808
2021,Lewisham 008B,E01003211,135,28,539,702
2021,Lewisham 005D,E01003212,178,34,615,827
2021,Lewisham 008C,E01003213,130,27,634,791
2021,Lewisham 008D,E01003214,213,37,513,763
2021,Lewisham 005E,E01003215,147,31,460,638
2021,Lewisham 025A,E01003216,115,36,467,618
2021,Lewisham 022A,E01003217,135,38,483,656
2021,Lewisham 022B,E01003218,114,32,400,546
2021,Lewisham 025B,E01003219,180,31,450,661
2021,Lewisham 022C,E01003220,108,36,455,599
2021,Lewisham 025C,E01003221,175,49,540,764
2021,Lewisham 022D,E01003222,127,43,450,620
2021,Lewisham 025D,E01003223,147,41,412,600
2021,Lewisham 022E,E01003224,137,38,462,637
2021,Lewisham 015A,E01003225,111,29,447,587
2021,Lewisham 019A,E01003226,110,29,566,705
2021,Lewisham 019B,E01003227,137,32,489,658
2021,Lewisham 019C,E01003228,140,35,495,670
2021,Lewisham 019D,E01003229,204,43,531,778
2021,Lewisham 019E,E01003230,180,32,659,871
2021,Lewisham 015B,E01003231,154,34,463,651
2021,Lewisham 015C,E01003232,132,28,462,622
2021,Lewisham 015D,E01003233,145,37,482,664
2021,Lewisham 038A,E01003235,150,40,332,522
2021,Lewisham 037A,E01003236,159,53,436,648
2021,Lewisham 037B,E01003237,150,51,412,613
2021,Lewisham 037C,E01003238,141,37,390,568
2021,Lewisham 037D,E01003239,158,34,382,574
2021,Lewisham 038B,E01003240,166,64,484,714
2021,Lewisham 038C,E01003241,210,54,434,698
2021,Lewisham 038D,E01003243,151,33,404,588
2021,Lewisham 001A,E01003244,156,28,548,732
2021,Lewisham 001B,E01003245,181,57,401,639
2021,Lewisham 002A,E01003246,213,61,742,1016
2021,Lewisham 001C,E01003247,168,26,677,871
2021,Lewisham 002B,E01003248,164,40,478,682
2021,Lewisham 001D,E01003249,186,48,622,856
2021,Lewisham 002C,E01003251,142,33,465,640
2021,Lewisham 002D,E01003252,166,35,405,606
2021,Lewisham 002E,E01003253,174,37,440,651
2021,Lewisham 021A,E01003254,108,28,464,600
2021,Lewisham 021B,E01003255,186,24,774,984
2021,Lewisham 028A,E01003256,232,46,656,934
2021,Lewisham 028B,E01003257,136,33,464,633
2021,Lewisham 028C,E01003258,148,50,392,590
