date,geography,geography code,"Occupation (current): 1. Managers, directors and senior officials",Occupation (current): 2. Professional occupations,Occupation (current): 3. Associate professional and technical occupations,Occupation (current): 4. Administrative and secretarial occupations,Occupation (current): 5. Skilled trades occupations,"Occupation (current): 6. Caring, leisure and other service occupations",Occupation (current): 7. Sales and customer service occupations,"Occupation (current): 8. Process, plant and machine operatives",Occupation (current): 9. Elementary occupations,Occupation (current): Total: All usual residents aged 16 years and over in employment the week before the census
2021,Lambeth 006A,E01003097,68,212,130,77,54,66,44,42,103,796
2021,Lambeth 005A,E01003098,120,270,147,72,57,54,35,33,70,858
2021,Lambeth 005B,E01003099,115,339,169,86,49,70,48,22,104,1002
2021,Lambeth 005C,E01003100,197,616,360,86,51,68,49,28,93,1548
2021,Lambeth 003A,E01003101,89,236,155,75,42,46,35,37,117,832
2021,Lambeth 004A,E01003102,142,376,185,85,46,60,42,12,64,1012
2021,Lambeth 004C,E01003104,118,354,206,67,42,101,54,22,87,1051
2021,Lambeth 003B,E01003105,112,245,144,70,45,94,51,41,87,889
2021,Lambeth 003C,E01003106,182,376,211,87,38,84,42,41,119,1180
2021,Lambeth 003D,E01003107,219,459,256,69,40,65,42,20,57,1227
2021,Lambeth 002B,E01003108,92,213,121,70,43,62,43,29,99,772
2021,Lambeth 002C,E01003110,209,466,278,81,36,56,47,24,48,1245
2021,Lambeth 002D,E01003111,70,153,110,64,51,107,57,65,157,834
2021,Lambeth 002E,E01003112,108,231,151,73,54,83,49,35,109,893
2021,Lambeth 032A,E01003113,152,261,182,69,75,86,45,34,121,1025
2021,Lambeth 032B,E01003114,278,442,310,118,85,72,101,30,142,1578
2021,Lambeth 034A,E01003115,132,230,170,71,84,59,50,30,102,928
2021,Lambeth 029A,E01003116,188,252,159,68,65,56,48,21,47,904
2021,Lambeth 029B,E01003117,185,306,235,71,67,71,43,25,133,1136
2021,Lambeth 029C,E01003118,159,340,125,63,44,56,51,14,102,954
2021,Lambeth 032C,E01003119,204,342,199,61,84,83,42,36,158,1209
2021,Lambeth 032D,E01003120,180,302,260,97,136,115,78,71,222,1461
2021,Lambeth 006B,E01003121,78,103,96,68,52,96,61,63,145,762
2021,Lambeth 004D,E01003122,189,414,222,87,58,76,49,37,70,1202
2021,Lambeth 006C,E01003123,170,337,215,53,58,46,58,28,92,1057
2021,Lambeth 006D,E01003124,75,179,131,62,44,76,27,41,122,757
2021,Lambeth 006E,E01003125,59,136,92,48,56,123,80,57,226,877
2021,Lambeth 008D,E01003126,81,235,142,74,66,109,57,46,158,968
2021,Lambeth 010E,E01003127,214,325,228,77,90,102,56,46,157,1295
2021,Lambeth 008E,E01003128,67,205,122,60,58,92,71,43,127,845
2021,Lambeth 004E,E01003129,146,343,221,67,72,74,52,19,158,1152
2021,Lambeth 026A,E01003130,190,292,185,84,76,69,32,33,115,1076
2021,Lambeth 026B,E01003131,270,432,324,84,57,75,50,23,83,1398
2021,Lambeth 024A,E01003132,78,151,110,64,37,74,44,32,78,668
2021,Lambeth 027C,E01003133,163,289,175,75,76,62,39,13,101,993
2021,Lambeth 027D,E01003134,151,295,149,57,48,48,59,24,46,877
2021,Lambeth 026C,E01003135,168,294,206,63,78,82,67,55,81,1094
2021,Lambeth 022A,E01003136,116,243,182,93,61,91,44,46,113,989
2021,Lambeth 022B,E01003137,82,182,132,58,53,82,54,47,145,835
2021,Lambeth 026D,E01003138,228,402,202,51,36,25,24,8,28,1004
2021,Lambeth 035A,E01003139,92,177,112,66,101,67,37,48,129,829
2021,Lambeth 035B,E01003140,82,152,100,69,79,54,61,51,91,739
2021,Lambeth 034B,E01003141,98,242,125,69,82,92,45,38,125,916
2021,Lambeth 035C,E01003142,85,132,86,77,76,62,43,47,102,710
2021,Lambeth 035D,E01003143,67,140,108,43,69,82,42,50,105,706
2021,Lambeth 034C,E01003144,153,281,131,69,59,42,38,20,44,837
2021,Lambeth 034D,E01003145,122,269,146,48,87,54,61,25,155,967
2021,Lambeth 035E,E01003146,104,166,149,71,102,72,43,60,130,897
2021,Lambeth 034E,E01003147,172,266,157,79,103,93,64,69,150,1153
2021,Lambeth 032E,E01003148,202,286,226,69,77,56,42,54,77,1089
2021,Lambeth 030D,E01003149,186,290,177,77,57,53,47,27,73,987
2021,Lambeth 032F,E01003150,144,243,178,62,95,108,59,43,137,1069
2021,Lambeth 026E,E01003151,99,255,161,74,61,110,78,42,105,985
2021,Lambeth 027E,E01003152,197,364,240,69,78,68,36,35,75,1162
2021,Lambeth 029D,E01003153,251,434,305,97,106,98,76,43,144,1554
2021,Lambeth 030E,E01003154,135,232,174,81,53,97,65,36,112,985
2021,Lambeth 029E,E01003155,191,283,190,68,71,72,56,27,92,1050
2021,Lambeth 023B,E01003156,158,371,216,46,38,47,41,22,46,985
2021,Lambeth 023C,E01003157,232,339,209,54,7,28,28,6,19,922
2021,Lambeth 023D,E01003158,234,449,276,70,14,28,25,14,24,1134
2021,Lambeth 022C,E01003159,135,289,214,90,60,70,59,50,116,1083
2021,Lambeth 022D,E01003160,81,161,128,57,32,107,65,48,154,833
2021,Lambeth 023E,E01003161,145,333,155,48,28,33,20,20,30,812
2021,Lambeth 022E,E01003162,61,137,129,66,68,140,72,56,244,973
2021,Lambeth 023F,E01003163,161,275,175,68,40,55,33,28,51,886
2021,Lambeth 025A,E01003164,192,349,228,75,102,118,67,41,144,1316
2021,Lambeth 025B,E01003165,152,274,183,48,39,62,29,18,47,852
2021,Lambeth 028D,E01003166,198,456,275,95,95,92,53,49,173,1486
2021,Lambeth 028E,E01003167,200,354,194,65,31,38,28,9,30,949
2021,Lambeth 025C,E01003168,77,144,111,52,59,106,58,44,114,765
2021,Lambeth 025D,E01003169,201,491,288,91,60,80,65,47,88,1411
2021,Lambeth 025E,E01003170,214,377,205,61,30,26,35,14,38,1000
2021,Lambeth 020B,E01003171,165,339,255,83,35,78,41,28,69,1093
2021,Lambeth 024B,E01003172,110,286,181,79,41,116,43,24,89,969
2021,Lambeth 020C,E01003173,143,345,221,59,46,56,40,13,87,1010
2021,Lambeth 024C,E01003174,89,166,133,68,62,124,82,56,194,974
2021,Lambeth 024D,E01003175,70,169,134,66,26,98,63,43,96,765
2021,Lambeth 016E,E01003176,73,227,179,61,49,119,79,51,151,989
2021,Lambeth 020D,E01003177,143,355,240,67,37,51,37,16,91,1037
2021,Lambeth 020E,E01003178,154,389,289,50,33,27,36,18,45,1041
2021,Lambeth 024E,E01003179,75,104,106,39,47,106,37,60,202,776
2021,Lambeth 005D,E01003180,120,269,154,76,47,67,44,28,93,898
2021,Lambeth 007A,E01003181,91,211,148,75,41,86,55,44,82,833
2021,Lambeth 009D,E01003182,142,264,201,75,42,78,61,36,110,1009
2021,Lambeth 005E,E01003183,77,187,132,72,50,76,50,37,115,796
2021,Lambeth 007B,E01003184,76,158,92,54,39,69,49,54,127,718
2021,Lambeth 007C,E01003185,125,360,269,80,57,52,59,37,149,1188
2021,Lambeth 007D,E01003186,238,578,364,120,50,49,74,35,87,1595
2021,Lambeth 007E,E01003187,212,445,258,96,55,89,71,47,90,1363
2021,Lambeth 009E,E01003188,55,159,97,45,35,106,33,49,80,659
2021,Lewisham 034A,E01003189,75,125,102,68,63,121,68,47,80,749
2021,Lewisham 034B,E01003190,75,209,118,81,84,136,114,49,134,1000
2021,Lewisham 034C,E01003191,68,164,105,67,90,80,75,63,100,812
2021,Lewisham 034D,E01003192,65,126,99,56,72,110,87,54,116,785
2021,Lewisham 029A,E01003193,117,191,119,77,71,92,53,37,59,816
2021,Lewisham 029B,E01003194,77,146,126,62,101,95,61,49,93,810
2021,Lewisham 029C,E01003195,96,229,135,83,65,68,49,41,55,821
2021,Lewisham 029D,E01003196,58,135,88,72,73,103,95,68,95,787
2021,Lewisham 029E,E01003197,63,126,92,64,51,90,59,66,95,706
2021,Lewisham 009A,E01003198,182,258,144,63,27,42,28,10,53,807
2021,Lewisham 007A,E01003199,213,416,225,64,46,52,45,22,70,1153
2021,Lewisham 009B,E01003200,174,323,168,70,42,26,29,16,25,873
2021,Lewisham 007B,E01003201,133,262,139,66,48,68,64,32,66,878
2021,Lewisham 009C,E01003202,183,311,191,68,31,35,19,21,19,878
2021,Lewisham 009D,E01003203,124,248,162,96,68,104,68,37,105,1012
2021,Lewisham 007C,E01003204,128,328,168,51,24,49,33,27,52,860
2021,Lewisham 007D,E01003205,98,217,127,49,35,57,45,16,51,695
2021,Lewisham 007E,E01003206,176,296,149,37,27,54,30,19,18,806
2021,Lewisham 005A,E01003207,100,307,215,94,65,105,55,54,154,1149
2021,Lewisham 005B,E01003209,107,237,173,59,53,85,56,36,126,932
2021,Lewisham 005C,E01003210,155,333,253,65,31,87,36,27,77,1064
2021,Lewisham 008B,E01003211,123,338,248,64,41,42,34,25,66,981
2021,Lewisham 005D,E01003212,151,352,228,59,73,85,40,39,102,1129
2021,Lewisham 008C,E01003213,194,377,268,69,41,65,43,30,73,1160
2021,Lewisham 008D,E01003214,140,291,201,70,63,74,62,40,67,1008
2021,Lewisham 005E,E01003215,77,206,171,59,59,85,61,43,111,872
2021,Lewisham 025A,E01003216,125,247,146,86,52,70,56,33,69,884
2021,Lewisham 022A,E01003217,125,252,134,93,76,74,69,43,92,958
2021,Lewisham 022B,E01003218,107,219,121,85,46,47,49,34,44,752
2021,Lewisham 025B,E01003219,106,210,131,123,56,71,53,37,77,864
2021,Lewisham 022C,E01003220,109,186,142,63,56,75,70,41,68,810
2021,Lewisham 025C,E01003221,126,246,154,82,74,116,77,54,86,1015
2021,Lewisham 022D,E01003222,115,211,135,69,69,71,56,36,76,838
2021,Lewisham 025D,E01003223,98,220,119,86,60,58,62,52,68,823
2021,Lewisham 022E,E01003224,107,215,122,65,67,61,64,48,108,857
2021,Lewisham 015A,E01003225,163,326,163,69,50,36,32,13,40,892
2021,Lewisham 019A,E01003226,165,326,215,74,64,65,45,19,66,1039
2021,Lewisham 019B,E01003227,159,311,212,68,54,58,31,20,42,955
2021,Lewisham 019C,E01003228,183,371,198,57,34,36,21,15,32,947
2021,Lewisham 019D,E01003229,112,205,160,77,60,76,47,41,83,861
2021,Lewisham 019E,E01003230,129,316,200,90,67,88,72,45,76,1083
2021,Lewisham 015B,E01003231,123,275,203,55,53,60,49,24,67,909
2021,Lewisham 015C,E01003232,141,314,184,63,50,52,45,25,50,924
2021,Lewisham 015D,E01003233,135,289,211,66,54,63,47,33,51,949
2021,Lewisham 038A,E01003235,97,146,99,51,62,61,55,46,62,679
2021,Lewisham 037A,E01003236,74,117,95,63,101,95,78,44,124,791
2021,Lewisham 037B,E01003237,75,141,95,55,94,79,61,51,94,745
2021,Lewisham 037C,E01003238,55,94,69,59,83,107,55,54,58,634
2021,Lewisham 037D,E01003239,51,127,69,62,89,96,56,54,94,698
2021,Lewisham 038B,E01003240,73,130,90,75,82,103,109,79,97,838
2021,Lewisham 038C,E01003241,100,137,94,70,69,76,72,53,62,733
2021,Lewisham 038D,E01003243,56,109,90,56,73,89,73,65,101,712
2021,Lewisham 001A,E01003244,69,162,136,55,83,112,83,46,175,921
2021,Lewisham 001B,E01003245,59,182,105,65,54,101,79,52,95,792
2021,Lewisham 002A,E01003246,167,429,291,91,59,108,87,41,113,1386
2021,Lewisham 001C,E01003247,158,398,225,91,100,102,68,44,139,1325
2021,Lewisham 002B,E01003248,85,147,100,74,52,107,60,52,94,771
2021,Lewisham 001D,E01003249,131,287,182,100,69,120,108,50,101,1148
2021,Lewisham 002C,E01003251,53,124,94,50,76,142,55,47,130,771
2021,Lewisham 002D,E01003252,38,86,76,41,43,123,62,30,121,620
2021,Lewisham 002E,E01003253,96,157,134,52,49,78,48,31,94,739
2021,Lewisham 021A,E01003254,155,260,157,51,31,40,27,9,23,753
2021,Lewisham 021B,E01003255,201,397,346,78,82,77,50,12,59,1302
2021,Lewisham 028A,E01003256,162,297,200,75,60,96,64,43,71,1068
2021,Lewisham 028B,E01003257,144,224,172,45,56,50,37,24,64,816
2021,Lewisham 028C,E01003258,66,153,103,48,44,94,49,30,100,687
2021,Lewisham 028D,E01003259,142,292,203,65,46,66,38,31,80,963
2021,Lewisham 021C,E01003260,168,268,152,52,42,58,33,37,64,874
2021,Lewisham 021D,E01003261,154,284,177,68,40,40,59,17,43,882
2021,Lewisham 021E,E01003262,120,288,199,55,51,61,40,23,47,884
2021,Lewisham 023A,E01003263,95,185,119,73,68,85,63,42,117,847
2021,Lewisham 031A,E01003264,98,195,96,98,73,72,55,53,79,819
2021,Lewisham 031B,E01003265,66,170,120,73,92,105,82,30,99,837
2021,Lewisham 031C,E01003266,59,127,96,81,90,94,68,48,93,756
2021,Lewisham 031D,E01003267,83,146,78,73,94,107,62,41,119,803
2021,Lewisham 023B,E01003268,122,249,158,79,48,91,63,40,75,925
2021,Lewisham 023C,E01003269,102,170,130,69,63,80,67,37,72,790
2021,Lewisham 023D,E01003270,132,213,155,108,76,77,68,29,70,928
2021,Lewisham 023E,E01003271,136,242,108,69,57,56,43,43,40,794
2021,Lewisham 014A,E01003272,181,384,255,66,63,62,42,19,76,1148
2021,Lewisham 011A,E01003273,119,263,166,57,33,43,46,36,59,822
2021,Lewisham 014B,E01003274,142,294,164,61,58,65,44,17,62,907
2021,Lewisham 014C,E01003275,82,192,149,72,64,82,32,45,74,792
2021,Lewisham 014D,E01003276,149,318,176,72,40,72,62,17,72,978
2021,Lewisham 011B,E01003277,142,337,246,56,42,62,57,31,69,1042
2021,Lewisham 011C,E01003278,153,325,212,81,61,69,66,36,99,1102
2021,Lewisham 011D,E01003279,130,268,153,46,41,53,47,22,56,816
2021,Lewisham 016A,E01003280,90,172,111,60,49,61,42,43,96,724
2021,Lewisham 016B,E01003281,138,239,131,50,45,40,34,14,36,727
2021,Lewisham 013A,E01003282,168,384,267,112,94,99,71,48,146,1389
2021,Lewisham 013B,E01003283,227,405,230,63,64,42,50,15,54,1150
2021,Lewisham 013C,E01003284,185,301,202,79,54,56,58,22,62,1019
2021,Lewisham 016C,E01003285,137,247,186,80,72,75,38,27,78,940
2021,Lewisham 013D,E01003286,73,198,115,56,61,88,56,40,73,760
2021,Lewisham 016D,E01003287,221,356,212,67,42,38,36,16,25,1013
2021,Lewisham 041A,E01003288,136,221,154,97,75,135,66,47,145,1076
2021,Lewisham 041E,E01003290,107,263,177,75,86,88,72,31,142,1041
2021,Lewisham 041D,E01003291,84,142,126,55,70,79,47,30,70,703
2021,Lewisham 017A,E01003292,138,271,167,80,69,47,48,40,123,983
2021,Lewisham 017B,E01003293,113,239,142,60,46,74,50,26,76,826
2021,Lewisham 017D,E01003295,140,242,175,73,75,51,54,39,61,910
2021,Lewisham 003A,E01003297,69,203,134,70,93,71,91,42,179,952
2021,Lewisham 039A,E01003298,48,113,90,57,46,99,54,28,76,611
2021,Lewisham 003B,E01003299,116,210,202,60,63,80,59,45,143,978
2021,Lewisham 039B,E01003300,72,152,89,43,52,86,56,33,119,702
2021,Lewisham 003C,E01003301,149,368,308,86,78,120,84,53,164,1410
2021,Lewisham 003D,E01003302,84,181,133,72,62,106,72,71,155,936
2021,Lewisham 039C,E01003303,65,183,179,65,53,96,60,38,149,888
2021,Lewisham 039D,E01003304,144,356,273,110,93,96,77,54,122,1325
2021,Lewisham 003E,E01003305,102,280,178,73,89,107,78,60,115,1082
2021,Lewisham 024A,E01003307,139,286,155,64,51,59,38,34,42,868
2021,Lewisham 024B,E01003308,133,284,189,77,59,73,53,25,56,949
2021,Lewisham 027A,E01003309,88,186,124,51,63,59,55,55,72,753
2021,Lewisham 027B,E01003310,110,282,223,84,41,53,39,28,58,918
2021,Lewisham 027C,E01003311,120,251,147,49,49,65,33,26,44,784
2021,Lewisham 027D,E01003312,161,290,143,80,51,49,40,45,59,918
2021,Lewisham 027E,E01003313,83,168,124,62,56,77,56,42,79,747
2021,Lewisham 024C,E01003314,158,299,175,57,51,63,40,20,51,914
2021,Lewisham 024D,E01003315,121,231,171,50,47,55,28,26,41,770
2021,Lewisham 024E,E01003316,146,282,183,60,34,54,33,20,50,862
2021,Lewisham 020B,E01003318,120,197,105,68,107,91,72,42,148,950
2021,Lewisham 018A,E01003319,82,169,136,55,76,110,76,48,114,866
2021,Lewisham 018B,E01003320,86,185,122,74,79,61,78,45,102,832
2021,Lewisham 020C,E01003321,119,254,167,78,75,79,42,32,88,934
2021,Lewisham 020D,E01003322,106,228,143,61,55,73,53,39,147,905
2021,Lewisham 018C,E01003323,93,232,149,54,38,64,45,37,86,798
2021,Lewisham 020E,E01003324,62,140,98,45,72,94,77,52,132,772
2021,Lewisham 018D,E01003325,97,200,123,95,63,117,80,42,94,911
2021,Lewisham 035A,E01003326,127,239,169,67,49,67,50,47,53,868
2021,Lewisham 035B,E01003327,162,252,169,58,51,58,64,21,54,889
2021,Lewisham 035C,E01003328,130,308,195,79,57,79,57,28,58,991
2021,Lewisham 033A,E01003329,154,234,187,64,50,68,52,18,53,880
2021,Lewisham 033B,E01003330,90,161,121,53,46,89,47,44,63,714
2021,Lewisham 033C,E01003331,94,185,97,55,41,48,45,33,74,672
2021,Lewisham 033D,E01003332,97,219,168,48,53,63,46,32,74,800
2021,Lewisham 035D,E01003333,102,198,156,62,51,59,53,23,80,784
2021,Lewisham 033E,E01003334,131,240,183,85,74,86,54,34,98,985
2021,Lewisham 035E,E01003335,85,149,80,56,66,85,70,41,67,699
2021,Lewisham 010A,E01003336,69,127,90,51,47,77,58,51,141,711
2021,Lewisham 010B,E01003337,40,101,88,55,33,94,59,43,102,615
2021,Lewisham 006A,E01003338,78,195,152,70,73,115,79,45,159,966
2021,Lewisham 006B,E01003339,112,231,165,66,60,82,36,50,123,925
2021,Lewisham 006C,E01003340,158,368,302,85,69,94,71,28,144,1319
2021,Lewisham 006D,E01003341,110,289,171,51,36,40,30,20,58,805
2021,Lewisham 010C,E01003342,140,317,252,65,29,67,40,30,68,1008
2021,Lewisham 006E,E01003343,105,247,160,69,37,59,35,27,62,801
2021,Lewisham 010D,E01003344,132,269,199,74,49,65,43,28,75,934
2021,Lewisham 010E,E01003345,157,332,242,93,70,80,51,28,86,1139
2021,Lewisham 026A,E01003346,64,135,99,81,60,117,74,58,76,764
2021,Lewisham 030A,E01003347,42,76,67,66,53,112,76,45,74,611
2021,Lewisham 030B,E01003348,76,154,101,68,80,125,86,43,85,818
2021,Lewisham 026B,E01003349,68,113,68,58,86,101,62,41,74,671
2021,Lewisham 030C,E01003350,50,100,50,70,65,87,59,33,66,580
2021,Lewisham 026C,E01003351,56,138,88,44,88,96,59,48,94,711
2021,Lewisham 030D,E01003352,88,157,126,94,81,107,104,62,120,939
2021,Lewisham 030E,E01003353,112,176,115,101,99,77,81,57,73,891
2021,Lewisham 026D,E01003354,106,205,160,80,75,116,64,64,121,991
2021,Merton 009A,E01003355,240,430,235,78,46,51,38,22,64,1204
2021,Merton 009B,E01003356,210,363,176,78,63,67,36,29,46,1068
2021,Merton 012A,E01003357,75,159,103,78,71,91,90,51,114,832
2021,Merton 009C,E01003358,213,405,231,87,48,58,35,22,39,1138
2021,Merton 006A,E01003359,182,336,186,73,51,43,39,31,75,1016
2021,Merton 006B,E01003360,237,438,222,85,47,35,33,13,55,1165
2021,Merton 015A,E01003361,157,217,112,59,79,76,58,43,70,871
2021,Merton 021A,E01003362,127,204,108,75,49,45,29,22,31,690
