date,geography,geography code,Schoolchild or full-time student indicator: Not a student,Schoolchild or full-time student indicator: Student,Schoolchild or full-time student indicator: Total
2021,Lambeth 032D,E01003120,1969,310,2279
2021,Lambeth 006B,E01003121,1130,380,1510
2021,Lambeth 004D,E01003122,1546,289,1835
2021,Lambeth 006C,E01003123,1350,194,1544
2021,Lambeth 006D,E01003124,1064,246,1310
2021,Lambeth 006E,E01003125,1261,453,1714
2021,Lambeth 008D,E01003126,1281,310,1591
2021,Lambeth 010E,E01003127,1618,371,1989
2021,Lambeth 008E,E01003128,1231,339,1570
2021,Lambeth 004E,E01003129,1454,274,1728
2021,Lambeth 026A,E01003130,1418,339,1757
2021,Lambeth 026B,E01003131,1738,314,2052
2021,Lambeth 024A,E01003132,1100,284,1384
2021,Lambeth 027C,E01003133,1288,279,1567
2021,Lambeth 027D,E01003134,1196,322,1518
2021,Lambeth 026C,E01003135,1489,364,1853
2021,Lambeth 022A,E01003136,1308,273,1581
2021,Lambeth 022B,E01003137,1188,324,1512
2021,Lambeth 026D,E01003138,1174,205,1379
2021,Lambeth 035A,E01003139,1142,298,1440
2021,Lambeth 035B,E01003140,1089,323,1412
2021,Lambeth 034B,E01003141,1383,319,1702
2021,Lambeth 035C,E01003142,1017,281,1298
2021,Lambeth 035D,E01003143,1124,309,1433
2021,Lambeth 034C,E01003144,1243,235,1478
2021,Lambeth 034D,E01003145,1309,260,1569
2021,Lambeth 035E,E01003146,1254,287,1541
2021,Lambeth 034E,E01003147,1595,342,1937
2021,Lambeth 032E,E01003148,1414,313,1727
2021,Lambeth 030D,E01003149,1410,248,1658
2021,Lambeth 032F,E01003150,1487,344,1831
2021,Lambeth 026E,E01003151,1434,424,1858
2021,Lambeth 027E,E01003152,1501,268,1769
2021,Lambeth 029D,E01003153,1852,234,2086
2021,Lambeth 030E,E01003154,1413,436,1849
2021,Lambeth 029E,E01003155,1449,294,1743
2021,Lambeth 023B,E01003156,1269,230,1499
2021,Lambeth 023C,E01003157,1142,309,1451
2021,Lambeth 023D,E01003158,1335,171,1506
2021,Lambeth 022C,E01003159,1479,236,1715
2021,Lambeth 022D,E01003160,1136,269,1405
2021,Lambeth 023E,E01003161,1023,224,1247
2021,Lambeth 022E,E01003162,1387,380,1767
2021,Lambeth 023F,E01003163,1212,320,1532
2021,Lambeth 025A,E01003164,1698,442,2140
2021,Lambeth 025B,E01003165,1242,302,1544
2021,Lambeth 028D,E01003166,2025,406,2431
2021,Lambeth 028E,E01003167,1302,333,1635
2021,Lambeth 025C,E01003168,1242,358,1600
2021,Lambeth 025D,E01003169,1801,404,2205
2021,Lambeth 025E,E01003170,1405,380,1785
2021,Lambeth 020B,E01003171,1341,220,1561
2021,Lambeth 024B,E01003172,1366,465,1831
2021,Lambeth 020C,E01003173,1298,255,1553
2021,Lambeth 024C,E01003174,1391,542,1933
2021,Lambeth 024D,E01003175,1134,360,1494
2021,Lambeth 016E,E01003176,1380,467,1847
2021,Lambeth 020D,E01003177,1306,216,1522
2021,Lambeth 020E,E01003178,1263,184,1447
2021,Lambeth 024E,E01003179,1097,419,1516
2021,Lambeth 005D,E01003180,1188,344,1532
2021,Lambeth 007A,E01003181,1221,245,1466
2021,Lambeth 009D,E01003182,1347,358,1705
2021,Lambeth 005E,E01003183,1244,286,1530
2021,Lambeth 007B,E01003184,1026,318,1344
2021,Lambeth 007C,E01003185,1567,275,1842
2021,Lambeth 007D,E01003186,1997,368,2365
2021,Lambeth 007E,E01003187,1763,437,2200
2021,Lambeth 009E,E01003188,996,216,1212
2021,Lewisham 034A,E01003189,1190,484,1674
2021,Lewisham 034B,E01003190,1564,573,2137
2021,Lewisham 034C,E01003191,1207,330,1537
2021,Lewisham 034D,E01003192,1246,431,1677
2021,Lewisham 029A,E01003193,1272,334,1606
2021,Lewisham 029B,E01003194,1300,349,1649
2021,Lewisham 029C,E01003195,1095,295,1390
2021,Lewisham 029D,E01003196,1230,429,1659
2021,Lewisham 029E,E01003197,1182,400,1582
2021,Lewisham 009A,E01003198,1138,265,1403
2021,Lewisham 007A,E01003199,1519,338,1857
2021,Lewisham 009B,E01003200,1174,222,1396
2021,Lewisham 007B,E01003201,1284,314,1598
2021,Lewisham 009C,E01003202,1281,203,1484
2021,Lewisham 009D,E01003203,1466,363,1829
2021,Lewisham 007C,E01003204,1189,339,1528
2021,Lewisham 007D,E01003205,986,325,1311
2021,Lewisham 007E,E01003206,1122,217,1339
2021,Lewisham 005A,E01003207,1659,573,2232
2021,Lewisham 005B,E01003209,1216,582,1798
2021,Lewisham 005C,E01003210,1370,291,1661
2021,Lewisham 008B,E01003211,1227,247,1474
2021,Lewisham 005D,E01003212,1513,389,1902
2021,Lewisham 008C,E01003213,1410,418,1828
2021,Lewisham 008D,E01003214,1344,337,1681
2021,Lewisham 005E,E01003215,1102,722,1824
2021,Lewisham 025A,E01003216,1273,296,1569
2021,Lewisham 022A,E01003217,1328,466,1794
2021,Lewisham 022B,E01003218,1112,341,1453
2021,Lewisham 025B,E01003219,1277,342,1619
2021,Lewisham 022C,E01003220,1296,255,1551
2021,Lewisham 025C,E01003221,1589,391,1980
2021,Lewisham 022D,E01003222,1209,242,1451
2021,Lewisham 025D,E01003223,1306,278,1584
2021,Lewisham 022E,E01003224,1273,317,1590
2021,Lewisham 015A,E01003225,1150,314,1464
2021,Lewisham 019A,E01003226,1363,326,1689
2021,Lewisham 019B,E01003227,1250,275,1525
2021,Lewisham 019C,E01003228,1201,249,1450
2021,Lewisham 019D,E01003229,1258,310,1568
2021,Lewisham 019E,E01003230,1488,334,1822
2021,Lewisham 015B,E01003231,1178,271,1449
2021,Lewisham 015C,E01003232,1241,333,1574
2021,Lewisham 015D,E01003233,1320,393,1713
2021,Lewisham 038A,E01003235,1031,297,1328
2021,Lewisham 037A,E01003236,1214,386,1600
2021,Lewisham 037B,E01003237,1161,411,1572
2021,Lewisham 037C,E01003238,1001,399,1400
2021,Lewisham 037D,E01003239,1077,423,1500
2021,Lewisham 038B,E01003240,1371,544,1915
2021,Lewisham 038C,E01003241,1248,280,1528
2021,Lewisham 038D,E01003243,1086,328,1414
2021,Lewisham 001A,E01003244,1279,516,1795
2021,Lewisham 001B,E01003245,1284,616,1900
2021,Lewisham 002A,E01003246,1807,473,2280
2021,Lewisham 001C,E01003247,1688,322,2010
2021,Lewisham 002B,E01003248,1173,390,1563
2021,Lewisham 001D,E01003249,1563,389,1952
2021,Lewisham 002C,E01003251,1117,513,1630
2021,Lewisham 002D,E01003252,1034,446,1480
2021,Lewisham 002E,E01003253,1057,293,1350
2021,Lewisham 021A,E01003254,1074,290,1364
2021,Lewisham 021B,E01003255,1576,289,1865
2021,Lewisham 028A,E01003256,1566,414,1980
2021,Lewisham 028B,E01003257,1180,325,1505
2021,Lewisham 028C,E01003258,1052,410,1462
2021,Lewisham 028D,E01003259,1289,316,1605
2021,Lewisham 021C,E01003260,1224,329,1553
2021,Lewisham 021D,E01003261,1162,273,1435
2021,Lewisham 021E,E01003262,1174,267,1441
2021,Lewisham 023A,E01003263,1300,368,1668
2021,Lewisham 031A,E01003264,1293,250,1543
2021,Lewisham 031B,E01003265,1182,333,1515
2021,Lewisham 031C,E01003266,1276,347,1623
2021,Lewisham 031D,E01003267,1259,400,1659
2021,Lewisham 023B,E01003268,1358,367,1725
2021,Lewisham 023C,E01003269,1192,303,1495
2021,Lewisham 023D,E01003270,1270,285,1555
2021,Lewisham 023E,E01003271,1239,288,1527
2021,Lewisham 014A,E01003272,1504,368,1872
2021,Lewisham 011A,E01003273,1133,289,1422
2021,Lewisham 014B,E01003274,1184,305,1489
2021,Lewisham 014C,E01003275,1277,312,1589
2021,Lewisham 014D,E01003276,1333,432,1765
2021,Lewisham 011B,E01003277,1335,257,1592
2021,Lewisham 011C,E01003278,1548,421,1969
2021,Lewisham 011D,E01003279,1149,279,1428
2021,Lewisham 016A,E01003280,1097,416,1513
2021,Lewisham 016B,E01003281,1083,282,1365
2021,Lewisham 013A,E01003282,1912,367,2279
2021,Lewisham 013B,E01003283,1565,394,1959
2021,Lewisham 013C,E01003284,1388,355,1743
2021,Lewisham 016C,E01003285,1282,344,1626
2021,Lewisham 013D,E01003286,1241,389,1630
2021,Lewisham 016D,E01003287,1417,371,1788
2021,Lewisham 041A,E01003288,1654,367,2021
2021,Lewisham 041E,E01003290,1472,331,1803
2021,Lewisham 041D,E01003291,1105,348,1453
2021,Lewisham 017A,E01003292,1355,288,1643
2021,Lewisham 017B,E01003293,1172,275,1447
2021,Lewisham 017D,E01003295,1350,299,1649
2021,Lewisham 003A,E01003297,1272,305,1577
2021,Lewisham 039A,E01003298,895,318,1213
2021,Lewisham 003B,E01003299,1311,374,1685
2021,Lewisham 039B,E01003300,1050,363,1413
2021,Lewisham 003C,E01003301,1836,686,2522
2021,Lewisham 003D,E01003302,1328,437,1765
2021,Lewisham 039C,E01003303,1204,422,1626
2021,Lewisham 039D,E01003304,1727,425,2152
2021,Lewisham 003E,E01003305,1444,683,2127
2021,Lewisham 024A,E01003307,1210,289,1499
2021,Lewisham 024B,E01003308,1328,343,1671
2021,Lewisham 027A,E01003309,1154,350,1504
2021,Lewisham 027B,E01003310,1250,255,1505
2021,Lewisham 027C,E01003311,1171,313,1484
2021,Lewisham 027D,E01003312,1316,313,1629
2021,Lewisham 027E,E01003313,1067,369,1436
2021,Lewisham 024C,E01003314,1166,318,1484
2021,Lewisham 024D,E01003315,1021,210,1231
2021,Lewisham 024E,E01003316,1125,240,1365
2021,Lewisham 020B,E01003318,1497,445,1942
2021,Lewisham 018A,E01003319,1316,358,1674
2021,Lewisham 018B,E01003320,1166,321,1487
2021,Lewisham 020C,E01003321,1347,280,1627
2021,Lewisham 020D,E01003322,1260,264,1524
2021,Lewisham 018C,E01003323,1184,225,1409
2021,Lewisham 020E,E01003324,1191,347,1538
2021,Lewisham 018D,E01003325,1292,367,1659
2021,Lewisham 035A,E01003326,1320,313,1633
2021,Lewisham 035B,E01003327,1254,282,1536
2021,Lewisham 035C,E01003328,1402,280,1682
2021,Lewisham 033A,E01003329,1202,331,1533
2021,Lewisham 033B,E01003330,1097,379,1476
2021,Lewisham 033C,E01003331,1133,320,1453
2021,Lewisham 033D,E01003332,1173,317,1490
2021,Lewisham 035D,E01003333,1159,261,1420
2021,Lewisham 033E,E01003334,1339,341,1680
2021,Lewisham 035E,E01003335,1078,350,1428
2021,Lewisham 010A,E01003336,1068,380,1448
2021,Lewisham 010B,E01003337,968,384,1352
2021,Lewisham 006A,E01003338,1476,452,1928
2021,Lewisham 006B,E01003339,1266,348,1614
2021,Lewisham 006C,E01003340,1610,367,1977
2021,Lewisham 006D,E01003341,1089,234,1323
2021,Lewisham 010C,E01003342,1282,260,1542
2021,Lewisham 006E,E01003343,1107,260,1367
2021,Lewisham 010D,E01003344,1268,324,1592
2021,Lewisham 010E,E01003345,1423,392,1815
2021,Lewisham 026A,E01003346,1247,350,1597
2021,Lewisham 030A,E01003347,1081,549,1630
2021,Lewisham 030B,E01003348,1257,434,1691
2021,Lewisham 026B,E01003349,1013,411,1424
2021,Lewisham 030C,E01003350,910,344,1254
2021,Lewisham 026C,E01003351,1140,425,1565
2021,Lewisham 030D,E01003352,1553,592,2145
2021,Lewisham 030E,E01003353,1293,388,1681
2021,Lewisham 026D,E01003354,1420,448,1868
2021,Merton 009A,E01003355,1457,205,1662
2021,Merton 009B,E01003356,1376,321,1697
2021,Merton 012A,E01003357,1287,455,1742
2021,Merton 009C,E01003358,1430,242,1672
2021,Merton 006A,E01003359,1392,236,1628
2021,Merton 006B,E01003360,1395,244,1639
2021,Merton 015A,E01003361,1239,323,1562
2021,Merton 021A,E01003362,1047,246,1293
2021,Merton 021B,E01003363,1234,347,1581
2021,Merton 021C,E01003364,1347,375,1722
2021,Merton 021D,E01003365,1110,307,1417
2021,Merton 016A,E01003366,1341,275,1616
2021,Merton 008A,E01003368,1294,274,1568
2021,Merton 005B,E01003369,1339,197,1536
2021,Merton 005C,E01003370,1580,293,1873
2021,Merton 005D,E01003371,1265,205,1470
2021,Merton 008B,E01003372,1277,324,1601
2021,Merton 018A,E01003373,1069,358,1427
2021,Merton 022A,E01003374,1339,340,1679
2021,Merton 022B,E01003375,1340,345,1685
2021,Merton 012B,E01003376,1162,314,1476
2021,Merton 012C,E01003377,1120,425,1545
2021,Merton 018B,E01003378,1585,487,2072
2021,Merton 018C,E01003379,1375,511,1886
2021,Merton 011A,E01003380,1275,338,1613
2021,Merton 016B,E01003381,1246,182,1428
2021,Merton 011B,E01003382,1338,306,1644
2021,Merton 009D,E01003383,1244,265,1509
2021,Merton 009E,E01003384,1280,277,1557
2021,Merton 011C,E01003385,1147,353,1500
2021,Merton 013A,E01003386,1589,523,2112
2021,Merton 014A,E01003387,1493,451,1944
2021,Merton 013B,E01003388,1269,364,1633
2021,Merton 013C,E01003389,1329,370,1699
2021,Merton 018D,E01003390,1175,484,1659
2021,Merton 014B,E01003391,851,377,1228
2021,Merton 013D,E01003392,1069,262,1331
2021,Merton 008C,E01003393,1256,253,1509
2021,Merton 007A,E01003394,1575,361,1936
2021,Merton 007B,E01003395,1235,299,1534
2021,Merton 007C,E01003396,1138,275,1413
2021,Merton 007D,E01003397,1186,250,1436
2021,Merton 007E,E01003398,1442,349,1791
2021,Merton 011D,E01003399,1121,205,1326
2021,Merton 003A,E01003400,1156,218,1374
2021,Merton 004A,E01003401,1103,209,1312
2021,Merton 004B,E01003402,1147,268,1415
2021,Merton 004C,E01003403,1212,207,1419
2021,Merton 004D,E01003404,1490,234,1724
2021,Merton 018E,E01003405,1736,539,2275
2021,Merton 008D,E01003406,1282,325,1607
2021,Merton 008E,E01003407,1457,357,1814
2021,Merton 012D,E01003408,1528,295,1823
2021,Merton 013E,E01003409,1315,394,1709
2021,Merton 012E,E01003410,1212,335,1547
2021,Merton 014C,E01003411,1407,431,1838
2021,Merton 014D,E01003412,1235,414,1649
2021,Merton 017A,E01003413,1503,443,1946
2021,Merton 017B,E01003414,1323,328,1651
2021,Merton 017C,E01003415,1698,545,2243
2021,Merton 017D,E01003416,1240,275,1515
2021,Merton 025A,E01003417,1204,277,1481
2021,Merton 025B,E01003418,1120,255,1375
2021,Merton 025C,E01003419,1353,353,1706
2021,Merton 025D,E01003420,1083,314,1397
2021,Merton 021E,E01003421,1222,275,1497
2021,Merton 025E,E01003422,1131,249,1380
2021,Merton 011E,E01003423,1222,322,1544
2021,Merton 015B,E01003424,1155,318,1473
2021,Merton 015C,E01003425,1095,322,1417
2021,Merton 015D,E01003426,1361,315,1676
2021,Merton 023A,E01003427,1446,390,1836
2021,Merton 015E,E01003428,1129,297,1426
2021,Merton 019A,E01003429,1188,348,1536
2021,Merton 019B,E01003430,1134,416,1550
2021,Merton 019C,E01003431,1163,444,1607
2021,Merton 019D,E01003432,1122,492,1614
2021,Merton 019E,E01003433,1204,303,1507
2021,Merton 017E,E01003434,1134,340,1474
2021,Merton 014E,E01003435,1475,507,1982
2021,Merton 023B,E01003436,1287,344,1631
2021,Merton 022C,E01003437,1577,347,1924
2021,Merton 024A,E01003438,1317,397,1714
2021,Merton 023C,E01003439,1162,321,1483
2021,Merton 022D,E01003440,1193,363,1556
2021,Merton 022E,E01003441,1387,383,1770
2021,Merton 010A,E01003442,1249,369,1618
2021,Merton 010B,E01003443,1154,359,1513
2021,Merton 010C,E01003444,1202,315,1517
2021,Merton 010D,E01003445,1328,380,1708
2021,Merton 016C,E01003446,1521,318,1839
2021,Merton 016D,E01003447,1205,298,1503
2021,Merton 023D,E01003448,1684,471,2155
2021,Merton 024B,E01003449,1377,387,1764
2021,Merton 024C,E01003450,1260,425,1685
2021,Merton 024D,E01003451,1441,388,1829
2021,Merton 024E,E01003452,1620,467,2087
2021,Merton 023E,E01003453,1354,383,1737
2021,Merton 003B,E01003454,1089,204,1293
2021,Merton 005E,E01003455,1301,250,1551
2021,Merton 003C,E01003456,1278,232,1510
2021,Merton 006C,E01003457,1164,320,1484
2021,Merton 006D,E01003458,1323,288,1611
2021,Merton 006E,E01003459,1700,316,2016
2021,Merton 002A,E01003460,1132,221,1353
2021,Merton 004E,E01003461,1174,227,1401
2021,Merton 002B,E01003462,1077,274,1351
2021,Merton 010E,E01003463,1077,350,1427
2021,Merton 002C,E01003464,1093,244,1337
2021,Merton 002D,E01003465,979,287,1266
2021,Merton 020A,E01003466,1282,316,1598
2021,Merton 020B,E01003467,1293,355,1648
2021,Merton 020C,E01003468,1278,355,1633
2021,Merton 020D,E01003469,1214,335,1549
2021,Merton 020E,E01003470,1460,439,1899
2021,Merton 016E,E01003471,1302,309,1611
2021,Merton 001A,E01003472,932,272,1204
2021,Merton 001B,E01003473,1100,264,1364
2021,Merton 001C,E01003474,966,324,1290
2021,Merton 003D,E01003476,958,309,1267
2021,Merton 003E,E01003477,1164,324,1488
2021,Merton 001E,E01003478,1327,393,1720
2021,Newham 035A,E01003479,1076,368,1444
2021,Newham 033A,E01003480,1188,724,1912
2021,Newham 035B,E01003481,923,474,1397
2021,Newham 032A,E01003483,1228,343,1571
2021,Newham 032B,E01003484,1216,459,1675
2021,Newham 035C,E01003485,1190,412,1602
2021,Newham 033C,E01003486,909,233,1142
2021,Newham 033D,E01003487,953,321,1274
2021,Newham 019A,E01003488,1355,457,1812
2021,Newham 019B,E01003489,1965,806,2771
2021,Newham 019C,E01003490,1289,561,1850
2021,Newham 022A,E01003491,1379,447,1826
2021,Newham 025A,E01003492,1331,573,1904
2021,Newham 025C,E01003494,1381,580,1961
2021,Newham 025D,E01003495,1355,579,1934
2021,Newham 027A,E01003496,1004,260,1264
2021,Newham 034A,E01003497,1177,390,1567
2021,Newham 027B,E01003498,1304,423,1727
2021,Newham 030A,E01003499,1607,625,2232
2021,Newham 027C,E01003500,1450,496,1946
2021,Newham 030B,E01003501,1649,579,2228
2021,Newham 030C,E01003502,1706,797,2503
2021,Newham 030D,E01003503,2194,558,2752
2021,Newham 034D,E01003506,981,369,1350
2021,Newham 031A,E01003507,1579,544,2123
2021,Newham 031B,E01003508,1766,584,2350
2021,Newham 031C,E01003509,1402,484,1886
2021,Newham 036A,E01003511,1370,433,1803
2021,Newham 036B,E01003512,1395,476,1871
2021,Newham 035D,E01003513,1080,383,1463
2021,Newham 036C,E01003514,1093,459,1552
2021,Newham 036D,E01003515,1497,474,1971
2021,Newham 032C,E01003516,1261,520,1781
2021,Newham 036E,E01003517,1253,513,1766
2021,Newham 032D,E01003518,1134,376,1510
2021,Newham 032E,E01003519,1126,409,1535
2021,Newham 018A,E01003520,1333,524,1857
2021,Newham 018B,E01003521,1483,549,2032
2021,Newham 018C,E01003522,1229,498,1727
2021,Newham 024A,E01003523,1697,590,2287
2021,Newham 019D,E01003524,1280,514,1794
2021,Newham 018D,E01003525,1317,618,1935
2021,Newham 018E,E01003526,1234,493,1727
2021,Newham 024B,E01003527,1206,502,1708
2021,Newham 005A,E01003528,854,406,1260
2021,Newham 010A,E01003529,1751,473,2224
2021,Newham 010B,E01003530,1306,458,1764
2021,Newham 010C,E01003531,1464,587,2051
2021,Newham 010D,E01003532,1572,568,2140
2021,Newham 011A,E01003533,1500,661,2161
2021,Newham 010E,E01003534,1527,632,2159
2021,Newham 023A,E01003535,1207,518,1725
2021,Newham 023B,E01003536,1315,630,1945
2021,Newham 024C,E01003537,1402,611,2013
2021,Newham 029A,E01003538,1443,545,1988
2021,Newham 029B,E01003539,1619,724,2343
2021,Newham 029C,E01003540,1304,563,1867
2021,Newham 029D,E01003541,1288,597,1885
2021,Newham 024D,E01003542,1398,714,2112
2021,Newham 001A,E01003543,1672,512,2184
2021,Newham 001B,E01003544,1304,381,1685
2021,Newham 006A,E01003545,1263,391,1654
2021,Newham 001C,E01003546,1242,402,1644
2021,Newham 007A,E01003547,1462,365,1827
2021,Newham 006B,E01003548,1671,456,2127
2021,Newham 006C,E01003549,1508,476,1984
2021,Newham 001D,E01003550,1234,401,1635
2021,Newham 009A,E01003551,1356,370,1726
2021,Newham 016A,E01003552,1120,373,1493
2021,Newham 009B,E01003553,1387,511,1898
2021,Newham 009C,E01003554,1479,325,1804
2021,Newham 007B,E01003555,1306,432,1738
2021,Newham 008A,E01003556,1269,556,1825
2021,Newham 006D,E01003557,1404,401,1805
2021,Newham 008B,E01003558,1156,427,1583
2021,Newham 009D,E01003559,1810,449,2259
2021,Newham 011B,E01003560,1117,451,1568
2021,Newham 007C,E01003561,1117,476,1593
2021,Newham 014A,E01003562,1482,463,1945
2021,Newham 011C,E01003563,1581,705,2286
2021,Newham 014B,E01003564,1562,665,2227
2021,Newham 014C,E01003565,1299,634,1933
2021,Newham 014D,E01003566,1204,609,1813
2021,Newham 007D,E01003567,1218,556,1774
2021,Newham 017A,E01003568,1690,739,2429
2021,Newham 017B,E01003569,1755,433,2188
2021,Newham 008C,E01003570,1280,487,1767
2021,Newham 008D,E01003571,1510,598,2108
2021,Newham 008E,E01003572,1138,414,1552
2021,Newham 017C,E01003573,1513,558,2071
2021,Newham 017D,E01003574,1742,618,2360
2021,Newham 005B,E01003575,1062,478,1540
2021,Newham 002A,E01003576,1138,501,1639
2021,Newham 005C,E01003577,1440,742,2182
2021,Newham 003A,E01003578,1213,626,1839
2021,Newham 004A,E01003579,1234,611,1845
2021,Newham 005D,E01003580,1227,645,1872
2021,Newham 002B,E01003581,1164,509,1673
2021,Newham 002C,E01003582,986,493,1479
2021,Newham 002D,E01003583,1251,665,1916
2021,Newham 003B,E01003584,1390,390,1780
2021,Newham 004B,E01003585,1095,433,1528
2021,Newham 003C,E01003586,1205,497,1702
2021,Newham 004C,E01003587,1617,667,2284
2021,Newham 011D,E01003588,1047,424,1471
2021,Newham 011E,E01003589,1236,493,1729
2021,Newham 003D,E01003590,1104,379,1483
2021,Newham 004D,E01003591,1447,645,2092
2021,Newham 022B,E01003592,1307,471,1778
2021,Newham 027D,E01003593,1094,332,1426
2021,Newham 026A,E01003594,1271,453,1724
2021,Newham 026B,E01003595,1292,394,1686
2021,Newham 016B,E01003596,1140,440,1580
2021,Newham 016C,E01003597,1504,422,1926
2021,Newham 021A,E01003598,1255,509,1764
2021,Newham 022C,E01003599,1048,498,1546
2021,Newham 021B,E01003600,1161,399,1560
2021,Newham 028A,E01003601,1515,566,2081
2021,Newham 026C,E01003602,1416,634,2050
2021,Newham 028B,E01003603,1258,543,1801
2021,Newham 031D,E01003604,1512,623,2135
