date,geography,geography code,Residence type: Lives in a communal establishment,Residence type: Lives in a household,Residence type: Total: All usual residents
2021,Merton 009A,E01003355,0,1768,1768
2021,Merton 009B,E01003356,2,1836,1838
2021,Merton 012A,E01003357,0,1867,1867
2021,Merton 009C,E01003358,7,1785,1792
2021,Merton 006A,E01003359,0,1748,1748
2021,Merton 006B,E01003360,0,1788,1788
2021,Merton 015A,E01003361,0,1672,1672
2021,Merton 021A,E01003362,0,1382,1382
2021,Merton 021B,E01003363,0,1698,1698
2021,Merton 021C,E01003364,0,1817,1817
2021,Merton 021D,E01003365,0,1486,1486
2021,Merton 016A,E01003366,0,1736,1736
2021,Merton 008A,E01003368,0,1672,1672
2021,Merton 005B,E01003369,0,1641,1641
2021,Merton 005C,E01003370,0,1989,1989
2021,Merton 005D,E01003371,13,1538,1551
2021,Merton 008B,E01003372,0,1704,1704
2021,Merton 018A,E01003373,0,1551,1551
2021,Merton 022A,E01003374,138,1673,1811
2021,Merton 022B,E01003375,6,1773,1779
2021,Merton 012B,E01003376,0,1571,1571
2021,Merton 012C,E01003377,0,1641,1641
2021,Merton 018B,E01003378,0,2240,2240
2021,Merton 018C,E01003379,0,2025,2025
2021,Merton 011A,E01003380,0,1746,1746
2021,Merton 016B,E01003381,0,1572,1572
2021,Merton 011B,E01003382,0,1783,1783
2021,Merton 009D,E01003383,0,1647,1647
2021,Merton 009E,E01003384,0,1683,1683
2021,Merton 011C,E01003385,0,1636,1636
2021,Merton 013A,E01003386,0,2272,2272
2021,Merton 014A,E01003387,0,2085,2085
2021,Merton 013B,E01003388,0,1727,1727
2021,Merton 013C,E01003389,0,1796,1796
2021,Merton 018D,E01003390,0,1787,1787
2021,Merton 014B,E01003391,5,1317,1322
2021,Merton 013D,E01003392,0,1416,1416
2021,Merton 008C,E01003393,0,1620,1620
2021,Merton 007A,E01003394,9,2055,2064
2021,Merton 007B,E01003395,0,1636,1636
2021,Merton 007C,E01003396,0,1507,1507
2021,Merton 007D,E01003397,6,1516,1522
2021,Merton 007E,E01003398,0,1911,1911
2021,Merton 011D,E01003399,0,1406,1406
2021,Merton 003A,E01003400,3,1458,1461
2021,Merton 004A,E01003401,0,1408,1408
2021,Merton 004B,E01003402,0,1487,1487
2021,Merton 004C,E01003403,54,1427,1481
2021,Merton 004D,E01003404,3,1830,1833
2021,Merton 018E,E01003405,0,2432,2432
2021,Merton 008D,E01003406,2,1686,1688
2021,Merton 008E,E01003407,0,1945,1945
2021,Merton 012D,E01003408,4,1944,1948
2021,Merton 013E,E01003409,0,1800,1800
2021,Merton 012E,E01003410,0,1633,1633
2021,Merton 014C,E01003411,7,2028,2035
2021,Merton 014D,E01003412,0,1755,1755
2021,Merton 017A,E01003413,0,2082,2082
2021,Merton 017B,E01003414,79,1645,1724
2021,Merton 017C,E01003415,2,2388,2390
2021,Merton 017D,E01003416,0,1586,1586
2021,Merton 025A,E01003417,0,1591,1591
2021,Merton 025B,E01003418,0,1442,1442
2021,Merton 025C,E01003419,0,1824,1824
2021,Merton 025D,E01003420,0,1483,1483
2021,Merton 021E,E01003421,0,1594,1594
2021,Merton 025E,E01003422,54,1411,1465
2021,Merton 011E,E01003423,0,1643,1643
2021,Merton 015B,E01003424,0,1533,1533
2021,Merton 015C,E01003425,0,1488,1488
2021,Merton 015D,E01003426,0,1756,1756
2021,Merton 023A,E01003427,8,1968,1976
2021,Merton 015E,E01003428,0,1515,1515
2021,Merton 019A,E01003429,0,1630,1630
2021,Merton 019B,E01003430,0,1675,1675
2021,Merton 019C,E01003431,0,1702,1702
2021,Merton 019D,E01003432,0,1705,1705
2021,Merton 019E,E01003433,17,1578,1595
2021,Merton 017E,E01003434,0,1545,1545
2021,Merton 014E,E01003435,1,2123,2124
2021,Merton 023B,E01003436,12,1730,1742
2021,Merton 022C,E01003437,0,2031,2031
2021,Merton 024A,E01003438,0,1827,1827
2021,Merton 023C,E01003439,0,1590,1590
2021,Merton 022D,E01003440,0,1669,1669
2021,Merton 022E,E01003441,60,1838,1898
2021,Merton 010A,E01003442,66,1616,1682
2021,Merton 010B,E01003443,0,1630,1630
2021,Merton 010C,E01003444,1,1610,1611
2021,Merton 010D,E01003445,0,1808,1808
2021,Merton 016C,E01003446,0,1964,1964
2021,Merton 016D,E01003447,45,1563,1608
2021,Merton 023D,E01003448,0,2301,2301
2021,Merton 024B,E01003449,0,1873,1873
2021,Merton 024C,E01003450,1,1797,1798
2021,Merton 024D,E01003451,22,1921,1943
2021,Merton 024E,E01003452,0,2226,2226
2021,Merton 023E,E01003453,11,1828,1839
2021,Merton 003B,E01003454,25,1337,1362
2021,Merton 005E,E01003455,0,1670,1670
2021,Merton 003C,E01003456,59,1543,1602
2021,Merton 006C,E01003457,0,1629,1629
2021,Merton 006D,E01003458,0,1757,1757
2021,Merton 006E,E01003459,17,2164,2181
2021,Merton 002A,E01003460,12,1393,1405
2021,Merton 004E,E01003461,0,1448,1448
2021,Merton 002B,E01003462,0,1419,1419
2021,Merton 010E,E01003463,0,1505,1505
2021,Merton 002C,E01003464,49,1340,1389
2021,Merton 002D,E01003465,43,1269,1312
2021,Merton 020A,E01003466,0,1711,1711
2021,Merton 020B,E01003467,10,1756,1766
2021,Merton 020C,E01003468,0,1761,1761
2021,Merton 020D,E01003469,1,1650,1651
2021,Merton 020E,E01003470,11,1987,1998
2021,Merton 016E,E01003471,41,1682,1723
2021,Merton 001A,E01003472,0,1352,1352
2021,Merton 001B,E01003473,2,1470,1472
2021,Merton 001C,E01003474,0,1355,1355
2021,Merton 003D,E01003476,0,1335,1335
2021,Merton 003E,E01003477,15,1581,1596
2021,Merton 001E,E01003478,0,1911,1911
2021,Newham 035A,E01003479,0,1547,1547
2021,Newham 033A,E01003480,410,1602,2012
2021,Newham 035B,E01003481,164,1312,1476
2021,Newham 032A,E01003483,0,1654,1654
2021,Newham 032B,E01003484,0,1798,1798
2021,Newham 035C,E01003485,0,1688,1688
2021,Newham 033C,E01003486,1,1205,1206
2021,Newham 033D,E01003487,48,1305,1353
2021,Newham 019A,E01003488,0,1983,1983
2021,Newham 019B,E01003489,1,2992,2993
2021,Newham 019C,E01003490,0,1994,1994
2021,Newham 022A,E01003491,0,1980,1980
2021,Newham 025A,E01003492,0,2032,2032
2021,Newham 025C,E01003494,0,2116,2116
2021,Newham 025D,E01003495,0,2075,2075
2021,Newham 027A,E01003496,0,1342,1342
2021,Newham 034A,E01003497,0,1648,1648
2021,Newham 027B,E01003498,0,1868,1868
2021,Newham 030A,E01003499,4,2369,2373
2021,Newham 027C,E01003500,0,2049,2049
2021,Newham 030B,E01003501,25,2330,2355
2021,Newham 030C,E01003502,0,2671,2671
2021,Newham 030D,E01003503,81,2801,2882
2021,Newham 034D,E01003506,0,1425,1425
2021,Newham 031A,E01003507,2,2259,2261
2021,Newham 031B,E01003508,0,2558,2558
2021,Newham 031C,E01003509,0,2065,2065
2021,Newham 036A,E01003511,0,1922,1922
2021,Newham 036B,E01003512,8,1972,1980
2021,Newham 035D,E01003513,4,1558,1562
2021,Newham 036C,E01003514,15,1643,1658
2021,Newham 036D,E01003515,10,2098,2108
2021,Newham 032C,E01003516,0,1889,1889
2021,Newham 036E,E01003517,44,1840,1884
2021,Newham 032D,E01003518,0,1638,1638
2021,Newham 032E,E01003519,0,1619,1619
2021,Newham 018A,E01003520,0,1983,1983
2021,Newham 018B,E01003521,0,2172,2172
2021,Newham 018C,E01003522,0,1852,1852
2021,Newham 024A,E01003523,0,2464,2464
2021,Newham 019D,E01003524,0,1930,1930
2021,Newham 018D,E01003525,0,2076,2076
2021,Newham 018E,E01003526,0,1880,1880
2021,Newham 024B,E01003527,0,1828,1828
2021,Newham 005A,E01003528,0,1359,1359
2021,Newham 010A,E01003529,0,2417,2417
2021,Newham 010B,E01003530,12,1881,1893
2021,Newham 010C,E01003531,0,2253,2253
2021,Newham 010D,E01003532,0,2309,2309
2021,Newham 011A,E01003533,17,2298,2315
2021,Newham 010E,E01003534,0,2323,2323
2021,Newham 023A,E01003535,41,1815,1856
2021,Newham 023B,E01003536,0,2120,2120
2021,Newham 024C,E01003537,0,2161,2161
2021,Newham 029A,E01003538,57,2080,2137
2021,Newham 029B,E01003539,0,2516,2516
2021,Newham 029C,E01003540,0,2031,2031
2021,Newham 029D,E01003541,8,2014,2022
2021,Newham 024D,E01003542,0,2234,2234
2021,Newham 001A,E01003543,0,2333,2333
2021,Newham 001B,E01003544,2,1809,1811
2021,Newham 006A,E01003545,3,1750,1753
2021,Newham 001C,E01003546,0,1788,1788
2021,Newham 007A,E01003547,0,1955,1955
2021,Newham 006B,E01003548,0,2248,2248
2021,Newham 006C,E01003549,0,2119,2119
2021,Newham 001D,E01003550,0,1779,1779
2021,Newham 009A,E01003551,93,1737,1830
2021,Newham 016A,E01003552,0,1597,1597
2021,Newham 009B,E01003553,5,2016,2021
2021,Newham 009C,E01003554,2,1897,1899
2021,Newham 007B,E01003555,1,1883,1884
2021,Newham 008A,E01003556,19,1950,1969
2021,Newham 006D,E01003557,39,1917,1956
2021,Newham 008B,E01003558,0,1715,1715
2021,Newham 009D,E01003559,3,2387,2390
2021,Newham 011B,E01003560,0,1676,1676
2021,Newham 007C,E01003561,0,1714,1714
2021,Newham 014A,E01003562,0,2100,2100
2021,Newham 011C,E01003563,0,2620,2620
2021,Newham 014B,E01003564,0,2367,2367
2021,Newham 014C,E01003565,6,2083,2089
2021,Newham 014D,E01003566,0,1962,1962
2021,Newham 007D,E01003567,2,1934,1936
2021,Newham 017A,E01003568,0,2586,2586
2021,Newham 017B,E01003569,2,2463,2465
2021,Newham 008C,E01003570,0,1908,1908
2021,Newham 008D,E01003571,9,2269,2278
2021,Newham 008E,E01003572,6,1668,1674
2021,Newham 017C,E01003573,2,2327,2329
2021,Newham 017D,E01003574,17,2532,2549
2021,Newham 005B,E01003575,0,1659,1659
2021,Newham 002A,E01003576,0,1801,1801
2021,Newham 005C,E01003577,0,2387,2387
2021,Newham 003A,E01003578,0,1994,1994
2021,Newham 004A,E01003579,8,1978,1986
2021,Newham 005D,E01003580,0,2001,2001
2021,Newham 002B,E01003581,0,1802,1802
2021,Newham 002C,E01003582,0,1598,1598
2021,Newham 002D,E01003583,42,2054,2096
2021,Newham 003B,E01003584,17,1899,1916
2021,Newham 004B,E01003585,0,1628,1628
2021,Newham 003C,E01003586,0,1833,1833
2021,Newham 004C,E01003587,0,2486,2486
2021,Newham 011D,E01003588,0,1560,1560
2021,Newham 011E,E01003589,0,1856,1856
2021,Newham 003D,E01003590,42,1565,1607
2021,Newham 004D,E01003591,0,2256,2256
2021,Newham 022B,E01003592,0,1888,1888
2021,Newham 027D,E01003593,13,1495,1508
2021,Newham 026A,E01003594,0,1830,1830
2021,Newham 026B,E01003595,0,1810,1810
2021,Newham 016B,E01003596,0,1717,1717
2021,Newham 016C,E01003597,0,2189,2189
2021,Newham 021A,E01003598,0,1894,1894
2021,Newham 022C,E01003599,0,1650,1650
2021,Newham 021B,E01003600,0,1629,1629
2021,Newham 028A,E01003601,2,2199,2201
2021,Newham 026C,E01003602,0,2187,2187
2021,Newham 028B,E01003603,4,1936,1940
2021,Newham 031D,E01003604,0,2290,2290
2021,Newham 028C,E01003605,0,2070,2070
2021,Newham 026D,E01003607,0,1895,1895
2021,Newham 028D,E01003608,0,2034,2034
2021,Newham 041C,E01003611,0,1961,1961
2021,Newham 039A,E01003615,9,1694,1703
2021,Newham 012A,E01003616,0,1846,1846
2021,Newham 012C,E01003618,3,2266,2269
2021,Newham 012D,E01003619,39,2444,2483
2021,Newham 023C,E01003621,0,1652,1652
2021,Newham 023D,E01003622,0,1821,1821
2021,Newham 023E,E01003623,10,1746,1756
2021,Newham 024E,E01003624,0,1689,1689
2021,Newham 015A,E01003625,0,1682,1682
2021,Newham 015B,E01003626,1,1681,1682
2021,Newham 015C,E01003627,0,1525,1525
2021,Newham 015D,E01003628,0,1691,1691
2021,Newham 015E,E01003629,0,1947,1947
2021,Newham 021C,E01003630,3,1887,1890
2021,Newham 020A,E01003631,1,1865,1866
2021,Newham 020B,E01003632,0,2425,2425
2021,Newham 020C,E01003633,0,1857,1857
2021,Newham 020D,E01003634,0,1751,1751
2021,Newham 016D,E01003635,0,1825,1825
2021,Newham 020E,E01003636,39,2158,2197
2021,Newham 021D,E01003637,0,1889,1889
2021,Redbridge 017A,E01003638,2,1905,1907
2021,Redbridge 013A,E01003639,0,2256,2256
2021,Redbridge 013B,E01003640,0,1958,1958
2021,Redbridge 013C,E01003641,0,2035,2035
2021,Redbridge 013D,E01003642,0,1766,1766
2021,Redbridge 017B,E01003643,53,2222,2275
2021,Redbridge 017C,E01003644,0,1656,1656
2021,Redbridge 017D,E01003645,82,2705,2787
2021,Redbridge 012A,E01003646,4,1912,1916
2021,Redbridge 015A,E01003647,0,1969,1969
2021,Redbridge 012B,E01003648,0,1513,1513
2021,Redbridge 012C,E01003649,0,1676,1676
2021,Redbridge 015B,E01003650,0,1779,1779
2021,Redbridge 012D,E01003651,0,1516,1516
2021,Redbridge 015C,E01003652,0,1615,1615
2021,Redbridge 015D,E01003653,0,2163,2163
2021,Redbridge 004A,E01003654,0,1702,1702
2021,Redbridge 004B,E01003655,2,1569,1571
2021,Redbridge 005A,E01003656,10,1549,1559
2021,Redbridge 005B,E01003657,0,2168,2168
2021,Redbridge 004C,E01003658,0,1720,1720
2021,Redbridge 005C,E01003659,0,1756,1756
2021,Redbridge 004D,E01003660,0,1775,1775
2021,Redbridge 038A,E01003661,48,2177,2225
2021,Redbridge 038C,E01003662,0,2142,2142
2021,Redbridge 037A,E01003663,59,1900,1959
2021,Redbridge 037B,E01003664,0,1911,1911
2021,Redbridge 037E,E01003665,2,1708,1710
2021,Redbridge 038B,E01003666,0,2903,2903
2021,Redbridge 007A,E01003668,18,1701,1719
2021,Redbridge 007B,E01003669,0,1549,1549
2021,Redbridge 007C,E01003670,0,1532,1532
2021,Redbridge 007D,E01003671,0,1557,1557
2021,Redbridge 007E,E01003672,0,1697,1697
2021,Redbridge 007F,E01003673,0,1917,1917
2021,Redbridge 007G,E01003674,34,2390,2424
2021,Redbridge 036A,E01003675,0,1723,1723
2021,Redbridge 036B,E01003676,0,1941,1941
2021,Redbridge 036C,E01003677,0,1808,1808
2021,Redbridge 036D,E01003678,0,1639,1639
2021,Redbridge 036E,E01003679,0,1759,1759
2021,Redbridge 036F,E01003680,0,1667,1667
2021,Redbridge 036G,E01003681,19,2007,2026
2021,Redbridge 036H,E01003682,0,1858,1858
2021,Redbridge 040C,E01003683,0,2187,2187
2021,Redbridge 040E,E01003684,0,1866,1866
2021,Redbridge 040D,E01003685,0,1925,1925
2021,Redbridge 040A,E01003686,0,2020,2020
2021,Redbridge 040B,E01003688,35,1807,1842
2021,Redbridge 039C,E01003689,69,2162,2231
2021,Redbridge 035A,E01003690,79,2076,2155
2021,Redbridge 035B,E01003691,0,1606,1606
2021,Redbridge 035C,E01003692,12,1630,1642
2021,Redbridge 035D,E01003693,0,1702,1702
2021,Redbridge 035E,E01003694,9,1458,1467
2021,Redbridge 035F,E01003695,38,1485,1523
2021,Redbridge 035G,E01003696,0,1784,1784
2021,Redbridge 035H,E01003697,6,1722,1728
2021,Redbridge 006A,E01003698,0,1526,1526
2021,Redbridge 006B,E01003699,0,1554,1554
2021,Redbridge 006C,E01003700,9,2516,2525
2021,Redbridge 006D,E01003701,0,2053,2053
2021,Redbridge 006E,E01003702,0,2252,2252
2021,Redbridge 006F,E01003703,0,2651,2651
2021,Redbridge 006G,E01003704,0,2032,2032
2021,Redbridge 010A,E01003705,0,2420,2420
2021,Redbridge 010B,E01003706,0,1702,1702
2021,Redbridge 008A,E01003707,0,1529,1529
2021,Redbridge 008B,E01003708,0,2064,2064
2021,Redbridge 008C,E01003709,0,1772,1772
2021,Redbridge 008D,E01003710,0,1520,1520
2021,Redbridge 010C,E01003711,44,1868,1912
2021,Redbridge 010D,E01003712,0,1500,1500
2021,Redbridge 034A,E01003713,15,1869,1884
2021,Redbridge 034B,E01003714,10,2414,2424
2021,Redbridge 034C,E01003715,12,2204,2216
2021,Redbridge 034D,E01003716,4,1815,1819
2021,Redbridge 034E,E01003718,3,2000,2003
2021,Redbridge 034F,E01003719,48,2356,2404
2021,Redbridge 002A,E01003720,0,1922,1922
2021,Redbridge 003A,E01003721,54,1841,1895
2021,Redbridge 002B,E01003722,0,2418,2418
2021,Redbridge 002C,E01003723,2,1913,1915
2021,Redbridge 003B,E01003724,0,1483,1483
2021,Redbridge 003C,E01003725,1,1759,1760
2021,Redbridge 002D,E01003726,0,2527,2527
2021,Redbridge 003D,E01003727,0,1781,1781
2021,Redbridge 032B,E01003729,7,1766,1773
2021,Redbridge 032C,E01003730,0,1838,1838
2021,Redbridge 033A,E01003731,0,1413,1413
2021,Redbridge 032D,E01003732,82,1750,1832
2021,Redbridge 032E,E01003733,8,1830,1838
2021,Redbridge 033B,E01003734,0,1836,1836
2021,Redbridge 033C,E01003735,0,2109,2109
2021,Redbridge 033D,E01003736,0,2037,2037
2021,Redbridge 031A,E01003737,0,2973,2973
2021,Redbridge 031B,E01003738,0,2378,2378
2021,Redbridge 031C,E01003739,18,2377,2395
2021,Redbridge 031D,E01003740,0,2222,2222
2021,Redbridge 031E,E01003741,0,2047,2047
2021,Redbridge 031F,E01003742,0,2374,2374
2021,Redbridge 031G,E01003743,27,1875,1902
2021,Redbridge 001A,E01003744,0,1453,1453
2021,Redbridge 001B,E01003745,0,1412,1412
2021,Redbridge 001C,E01003746,17,1601,1618
2021,Redbridge 001D,E01003747,0,1361,1361
2021,Redbridge 001E,E01003748,54,1582,1636
2021,Redbridge 001F,E01003749,13,1752,1765
2021,Redbridge 001G,E01003750,9,1904,1913
2021,Redbridge 020A,E01003751,0,2274,2274
2021,Redbridge 023A,E01003752,102,2670,2772
2021,Redbridge 020B,E01003753,0,1987,1987
2021,Redbridge 020C,E01003754,0,1721,1721
2021,Redbridge 023B,E01003755,0,2413,2413
2021,Redbridge 023C,E01003756,6,2490,2496
2021,Redbridge 020D,E01003757,31,2110,2141
2021,Redbridge 009A,E01003759,9,1577,1586
2021,Redbridge 009B,E01003760,5,1890,1895
2021,Redbridge 009C,E01003761,0,1824,1824
2021,Redbridge 009D,E01003762,39,1691,1730
2021,Redbridge 009E,E01003763,0,2010,2010
2021,Redbridge 009F,E01003764,8,2097,2105
2021,Redbridge 009G,E01003765,0,1939,1939
2021,Redbridge 024A,E01003766,0,2175,2175
2021,Redbridge 024B,E01003767,8,2188,2196
2021,Redbridge 024C,E01003768,22,1900,1922
2021,Redbridge 022A,E01003769,43,1834,1877
2021,Redbridge 022B,E01003770,63,2823,2886
2021,Redbridge 022C,E01003771,25,1768,1793
2021,Redbridge 024D,E01003772,0,1816,1816
2021,Redbridge 022D,E01003773,5,1822,1827
2021,Redbridge 014A,E01003774,20,1914,1934
2021,Redbridge 014B,E01003775,0,1658,1658
2021,Redbridge 014C,E01003776,24,1711,1735
2021,Redbridge 014D,E01003777,38,1786,1824
2021,Redbridge 014E,E01003778,0,1945,1945
2021,Redbridge 014F,E01003779,60,1589,1649
2021,Redbridge 014G,E01003780,0,1563,1563
2021,Redbridge 026A,E01003781,36,1982,2018
2021,Redbridge 026B,E01003782,0,1740,1740
2021,Redbridge 029A,E01003783,57,2473,2530
2021,Redbridge 029B,E01003784,8,1999,2007
2021,Redbridge 029C,E01003785,22,2025,2047
2021,Redbridge 026C,E01003786,0,1636,1636
2021,Redbridge 026D,E01003787,12,1633,1645
2021,Redbridge 029D,E01003788,44,1791,1835
2021,Redbridge 018A,E01003789,0,1424,1424
2021,Redbridge 027A,E01003790,0,1498,1498
2021,Redbridge 027B,E01003791,12,1489,1501
2021,Redbridge 027C,E01003792,0,1423,1423
2021,Redbridge 027D,E01003793,0,1581,1581
2021,Redbridge 018B,E01003794,0,1549,1549
2021,Redbridge 018C,E01003795,0,1235,1235
2021,Redbridge 018D,E01003796,0,1580,1580
2021,Richmond upon Thames 001A,E01003797,49,1376,1425
2021,Richmond upon Thames 001B,E01003798,0,1406,1406
2021,Richmond upon Thames 001C,E01003799,0,1573,1573
2021,Richmond upon Thames 001D,E01003800,0,1503,1503
2021,Richmond upon Thames 001E,E01003801,70,1211,1281
2021,Richmond upon Thames 001F,E01003802,0,1387,1387
2021,Richmond upon Thames 001G,E01003803,1,1554,1555
2021,Richmond upon Thames 005A,E01003804,0,1904,1904
2021,Richmond upon Thames 012A,E01003805,0,1727,1727
2021,Richmond upon Thames 012B,E01003806,33,1440,1473
2021,Richmond upon Thames 005B,E01003807,0,1964,1964
2021,Richmond upon Thames 005C,E01003808,0,1890,1890
2021,Richmond upon Thames 005D,E01003809,12,1698,1710
2021,Richmond upon Thames 019A,E01003810,9,1621,1630
2021,Richmond upon Thames 018A,E01003811,0,1841,1841
2021,Richmond upon Thames 018B,E01003812,0,1856,1856
2021,Richmond upon Thames 019B,E01003813,11,1607,1618
2021,Richmond upon Thames 019C,E01003814,70,1716,1786
2021,Richmond upon Thames 019D,E01003815,8,1980,1988
2021,Richmond upon Thames 012C,E01003816,0,1739,1739
2021,Richmond upon Thames 012D,E01003817,18,1969,1987
2021,Richmond upon Thames 017A,E01003818,0,1607,1607
2021,Richmond upon Thames 017B,E01003819,0,1773,1773
2021,Richmond upon Thames 017C,E01003820,1,2030,2031
2021,Richmond upon Thames 008A,E01003821,8,1683,1691
2021,Richmond upon Thames 023A,E01003822,29,1451,1480
2021,Richmond upon Thames 023B,E01003823,0,1702,1702
2021,Richmond upon Thames 023C,E01003824,8,1622,1630
2021,Richmond upon Thames 023D,E01003825,0,1774,1774
2021,Richmond upon Thames 023E,E01003826,49,1733,1782
2021,Richmond upon Thames 023F,E01003827,0,1934,1934
2021,Richmond upon Thames 020A,E01003828,0,1527,1527
2021,Richmond upon Thames 020B,E01003829,0,1690,1690
2021,Richmond upon Thames 020C,E01003830,0,1858,1858
2021,Richmond upon Thames 020D,E01003831,12,1669,1681
2021,Richmond upon Thames 020E,E01003832,0,1487,1487
2021,Richmond upon Thames 020F,E01003833,0,1473,1473
2021,Richmond upon Thames 022A,E01003834,0,1600,1600
2021,Richmond upon Thames 022B,E01003835,0,1644,1644
2021,Richmond upon Thames 022C,E01003836,11,1370,1381
2021,Richmond upon Thames 022D,E01003837,24,2034,2058
2021,Richmond upon Thames 022E,E01003838,0,1790,1790
2021,Richmond upon Thames 022F,E01003839,61,2221,2282
2021,Richmond upon Thames 013A,E01003840,0,1826,1826
2021,Richmond upon Thames 013B,E01003841,7,2154,2161
2021,Richmond upon Thames 013C,E01003842,0,1716,1716
2021,Richmond upon Thames 013D,E01003843,8,2207,2215
2021,Richmond upon Thames 013E,E01003844,15,1447,1462
2021,Richmond upon Thames 013F,E01003845,4,1703,1707
2021,Richmond upon Thames 002A,E01003846,0,1710,1710
2021,Richmond upon Thames 002B,E01003847,0,1692,1692
2021,Richmond upon Thames 004A,E01003848,0,1905,1905
2021,Richmond upon Thames 002C,E01003849,54,1477,1531
2021,Richmond upon Thames 002D,E01003851,41,1561,1602
2021,Richmond upon Thames 003A,E01003852,0,1360,1360
2021,Richmond upon Thames 003B,E01003853,15,1419,1434
2021,Richmond upon Thames 003C,E01003854,1,1415,1416
2021,Richmond upon Thames 003D,E01003855,0,1930,1930
2021,Richmond upon Thames 003E,E01003856,0,1691,1691
2021,Richmond upon Thames 003F,E01003857,1,1884,1885
2021,Richmond upon Thames 003G,E01003858,0,1658,1658
2021,Richmond upon Thames 005E,E01003859,0,1623,1623
2021,Richmond upon Thames 002E,E01003860,0,1716,1716
2021,Richmond upon Thames 004C,E01003861,3,1952,1955
2021,Richmond upon Thames 004D,E01003862,0,1930,1930
2021,Richmond upon Thames 004E,E01003863,0,1451,1451
2021,Richmond upon Thames 002F,E01003864,0,1464,1464
2021,Richmond upon Thames 004F,E01003865,0,1445,1445
2021,Richmond upon Thames 007A,E01003866,0,1694,1694
2021,Richmond upon Thames 011A,E01003867,0,1598,1598
2021,Richmond upon Thames 007B,E01003868,0,1568,1568
2021,Richmond upon Thames 011B,E01003869,9,1652,1661
2021,Richmond upon Thames 011C,E01003870,7,2093,2100
2021,Richmond upon Thames 007C,E01003871,0,1756,1756
2021,Richmond upon Thames 007D,E01003872,0,1567,1567
2021,Richmond upon Thames 006A,E01003873,12,1620,1632
2021,Richmond upon Thames 006B,E01003874,0,1526,1526
