date,geography,geography code,Religion: Buddhist,Religion: Christian,Religion: Hindu,Religion: Jewish,Religion: Muslim,Religion: No religion,Religion: Not answered,Religion: Other religion,Religion: Sikh,Religion: Total: All usual residents
2021,Hackney 028E,E01033710,16,419,1,11,155,440,73,12,4,1131
2021,Hackney 032C,E01033711,34,500,43,22,156,948,186,19,8,1916
2021,Hackney 023G,E01033712,19,489,1,19,174,723,100,18,0,1543
2021,Hackney 010G,E01033713,17,320,9,36,169,663,84,11,14,1323
2021,Greenwich 035B,E01033727,71,945,51,0,236,1095,269,37,7,2711
2021,Greenwich 035C,E01033728,24,637,90,5,96,726,161,13,10,1762
2021,Greenwich 030E,E01033729,11,1032,33,1,206,964,202,16,12,2477
2021,Greenwich 041E,E01033732,13,396,81,1,60,421,80,13,3,1068
2021,Greenwich 039B,E01033734,16,536,50,1,97,634,113,9,9,1465
2021,Greenwich 042D,E01033735,34,650,62,2,125,298,67,9,15,1262
2021,Greenwich 039A,E01033736,23,769,105,12,170,953,181,13,16,2242
2021,Greenwich 042B,E01033737,87,823,108,2,218,534,131,11,18,1932
2021,Greenwich 037D,E01033738,13,702,75,10,125,744,118,7,66,1860
2021,Greenwich 002E,E01033739,19,986,35,1,264,317,93,2,9,1726
2021,Greenwich 002F,E01033740,21,891,58,2,197,338,104,15,8,1634
2021,Greenwich 002G,E01033741,37,1404,65,11,450,496,223,4,7,2697
2021,Greenwich 007F,E01033742,15,692,43,6,91,370,104,13,8,1342
2021,Greenwich 002H,E01033743,37,1156,36,2,208,399,93,7,3,1941
2021,Greenwich 007G,E01033744,37,898,44,3,142,556,102,13,9,1804
2021,Greenwich 002I,E01033745,30,1145,24,0,107,372,90,8,10,1786
2021,Greenwich 038E,E01033746,3,623,28,7,40,655,96,16,3,1471
2021,Havering 007F,E01033784,6,716,46,11,69,593,85,4,28,1558
2021,Havering 007G,E01033785,16,545,91,4,75,506,121,3,20,1381
2021,Havering 017G,E01033786,11,586,91,0,185,314,116,4,5,1312
2021,Havering 017H,E01033787,23,677,66,0,224,356,101,7,7,1461
2021,Havering 017I,E01033788,9,831,53,2,196,361,68,9,32,1561
2021,Bexley 008H,E01033789,8,1005,134,2,196,335,69,3,16,1768
2021,Bexley 008I,E01033790,10,709,17,1,53,448,94,0,6,1338
2021,Bexley 019G,E01033791,1,575,37,0,113,555,84,6,10,1381
2021,Bexley 019H,E01033792,11,734,23,1,28,493,84,8,1,1383
2021,Lambeth 003F,E01033862,18,502,23,22,115,571,142,5,0,1398
2021,Lambeth 003G,E01033863,22,661,17,1,169,372,78,4,0,1324
2021,Lambeth 004H,E01033864,10,524,4,3,93,305,86,6,1,1032
2021,Lambeth 004I,E01033865,27,452,21,9,65,700,209,29,5,1517
2021,Lambeth 004J,E01033866,18,351,33,7,94,497,101,12,7,1120
2021,Southwark 002F,E01033867,10,552,15,13,133,659,146,15,5,1548
2021,Southwark 002G,E01033868,21,440,50,11,50,682,142,10,3,1409
2021,Southwark 004F,E01033869,20,741,13,5,181,399,89,19,0,1467
2021,Southwark 004G,E01033870,33,639,34,9,188,680,169,6,13,1771
2021,Southwark 004H,E01033871,1,697,25,5,103,566,109,5,1,1512
2021,Southwark 004I,E01033872,0,558,13,10,142,481,89,6,0,1299
2021,Southwark 009G,E01033873,11,673,20,14,416,499,132,6,3,1774
2021,Southwark 009H,E01033874,18,224,19,10,79,692,100,3,7,1152
2021,Southwark 012G,E01033875,17,586,9,10,132,473,80,12,1,1320
2021,Southwark 012H,E01033876,17,383,1,1,81,668,76,17,5,1249
2021,Southwark 012I,E01033877,12,625,16,6,186,565,118,16,1,1545
2021,Southwark 015F,E01033878,13,534,0,1,152,314,82,3,8,1107
2021,Southwark 015G,E01033879,18,1406,5,12,550,405,145,10,4,2555
2021,Southwark 015H,E01033880,3,807,3,2,106,1050,128,33,1,2133
2021,Southwark 016F,E01033881,41,952,4,5,326,426,121,8,0,1883
2021,Southwark 022G,E01033882,13,545,3,3,145,584,104,10,1,1408
2021,Southwark 022H,E01033883,11,758,6,9,159,537,110,4,6,1600
2021,Southwark 035A,E01033884,31,399,33,3,72,461,86,13,4,1102
2021,Southwark 036A,E01033885,12,561,17,4,148,480,97,12,2,1333
2021,Barnet 017E,E01033911,11,737,113,229,205,395,151,26,11,1878
2021,Barnet 017F,E01033912,18,470,106,247,321,386,140,3,12,1703
2021,Barnet 024G,E01033913,26,749,70,27,366,201,76,12,1,1528
2021,Barnet 024H,E01033914,45,879,138,12,371,240,112,18,0,1815
2021,Barnet 042A,E01033915,14,498,42,21,417,365,107,16,6,1486
2021,Barnet 042B,E01033916,37,852,63,18,345,337,121,9,4,1786
2021,Barnet 042C,E01033917,17,575,99,33,262,398,105,14,6,1509
2021,Barnet 042D,E01033918,25,510,118,37,217,447,173,17,11,1555
2021,Barnet 042E,E01033919,37,445,75,39,234,356,95,14,16,1311
2021,Barnet 042F,E01033920,41,505,121,22,301,383,116,16,16,1521
2021,Barnet 043A,E01033921,30,587,96,25,410,331,138,33,1,1651
2021,Barnet 043B,E01033922,19,632,115,14,437,348,103,28,12,1708
2021,Barnet 043C,E01033923,30,557,97,17,494,236,120,8,3,1562
2021,Barnet 043D,E01033924,20,559,115,14,497,228,103,6,2,1544
2021,Barnet 043E,E01033925,6,762,197,20,407,221,112,5,1,1731
2021,Enfield 014E,E01033926,3,1015,48,3,825,483,156,94,9,2636
2021,Enfield 020F,E01033927,10,757,81,56,248,326,137,37,1,1653
2021,Enfield 020G,E01033928,9,548,40,18,207,319,104,26,27,1298
2021,Brent 002F,E01033929,21,467,138,10,336,259,90,16,9,1346
2021,Brent 002G,E01033930,21,736,277,4,486,136,130,43,14,1847
2021,Brent 009F,E01033931,11,645,128,11,285,158,104,11,7,1360
2021,Brent 009G,E01033932,14,622,163,11,588,148,100,13,1,1660
2021,Brent 010G,E01033933,0,311,209,1,807,65,75,15,1,1484
2021,Brent 010H,E01033934,1,465,217,0,751,81,113,9,0,1637
2021,Brent 020F,E01033935,7,1059,456,3,290,86,83,19,6,2009
2021,Brent 020G,E01033936,6,714,336,5,259,207,99,10,6,1642
2021,Brent 027G,E01033937,15,497,58,0,380,139,73,3,0,1165
2021,Brent 027H,E01033938,5,574,26,5,360,146,101,7,3,1227
2021,Brent 027I,E01033939,13,606,62,6,687,356,176,15,11,1932
2021,Brent 035B,E01033940,17,622,271,12,352,748,291,27,13,2353
2021,Brent 035C,E01033941,8,472,332,9,361,249,90,29,17,1567
2021,Brent 035D,E01033942,9,474,165,4,216,561,142,23,13,1607
2021,Haringey 015E,E01033943,24,1110,44,8,365,739,177,37,12,2516
2021,Haringey 015F,E01033944,10,818,51,5,580,783,198,81,7,2533
2021,Haringey 020G,E01033945,12,426,32,9,193,578,92,17,10,1369
2021,Haringey 020H,E01033946,20,401,12,22,143,629,91,30,13,1361
2021,Ealing 015F,E01034026,39,660,94,4,279,1096,306,22,12,2512
2021,Ealing 015G,E01034027,24,977,70,10,484,702,250,6,10,2533
2021,Ealing 019F,E01034028,6,465,40,2,203,338,150,13,13,1230
2021,Ealing 019G,E01034029,20,554,101,6,225,472,105,13,29,1525
2021,Ealing 042A,E01034030,23,758,65,3,144,677,152,21,18,1861
2021,Ealing 042B,E01034031,111,434,44,0,73,520,98,9,23,1312
2021,Hounslow 006G,E01034032,15,818,25,8,277,494,142,15,20,1814
2021,Hounslow 006H,E01034033,29,703,74,3,201,602,116,11,14,1753
2021,Hounslow 014F,E01034034,15,475,254,4,366,401,92,18,49,1674
2021,Hounslow 014G,E01034035,7,760,50,11,72,551,100,4,26,1581
2021,Hounslow 015F,E01034036,18,745,258,0,480,182,76,9,85,1853
2021,Hounslow 015G,E01034037,57,577,346,1,400,202,116,8,146,1853
2021,Hounslow 017F,E01034038,32,713,300,1,361,121,147,21,104,1800
2021,Hounslow 017G,E01034039,33,710,260,0,389,151,79,24,87,1733
2021,Hounslow 018H,E01034040,22,684,326,0,258,123,127,20,95,1655
2021,Hounslow 018I,E01034041,25,599,262,1,282,121,60,25,104,1479
2021,Hounslow 030A,E01034042,10,497,25,2,267,336,79,7,33,1256
2021,Hounslow 030B,E01034043,14,475,51,7,368,399,107,4,17,1442
2021,Hounslow 030C,E01034044,19,437,60,10,208,336,100,21,40,1231
2021,Hounslow 031A,E01034045,16,636,141,5,282,537,127,22,26,1792
2021,Hounslow 031B,E01034046,6,831,54,1,447,410,123,12,65,1949
2021,Croydon 015F,E01034139,7,792,187,2,397,271,112,28,7,1803
2021,Croydon 015G,E01034140,2,566,148,1,227,192,93,8,6,1243
2021,Croydon 020F,E01034141,22,663,105,6,145,347,127,3,2,1420
2021,Croydon 020G,E01034142,14,621,135,2,118,431,135,13,10,1479
2021,Croydon 020H,E01034143,13,636,81,3,141,331,83,7,12,1307
2021,Croydon 024F,E01034144,18,618,94,3,153,317,139,9,1,1352
2021,Croydon 024G,E01034145,11,653,54,1,211,277,118,5,0,1330
2021,Croydon 024H,E01034146,13,743,105,1,149,297,122,4,5,1439
2021,Croydon 046A,E01034147,5,393,133,4,104,378,84,13,8,1122
2021,Croydon 046B,E01034148,38,548,150,4,152,559,157,14,6,1628
2021,Croydon 046C,E01034149,24,782,221,4,244,670,142,23,4,2114
2021,Croydon 046D,E01034150,11,574,85,6,174,396,84,12,3,1345
2021,Croydon 046E,E01034151,10,500,31,0,96,420,79,23,3,1162
2021,Croydon 047B,E01034152,15,738,78,0,168,483,116,26,3,1627
2021,Sutton 004F,E01034153,10,609,72,5,111,501,77,14,3,1402
2021,Sutton 004G,E01034154,12,588,144,0,137,565,72,16,2,1536
2021,Sutton 012F,E01034155,22,858,130,0,235,656,133,16,2,2052
2021,Sutton 012G,E01034156,12,635,89,4,133,429,82,17,6,1407
2021,Greenwich 005F,E01034173,47,911,42,3,291,469,80,5,5,1853
2021,Greenwich 034F,E01034174,35,500,85,2,86,443,87,2,14,1254
2021,Greenwich 034G,E01034175,21,477,51,5,54,579,94,11,10,1302
2021,Greenwich 034H,E01034176,32,852,30,5,171,822,109,1,4,2026
2021,Greenwich 034I,E01034177,15,637,35,2,200,576,120,13,4,1602
2021,Greenwich 035E,E01034178,23,584,93,2,139,689,135,19,4,1688
2021,Greenwich 035F,E01034179,16,514,54,6,130,569,110,17,7,1423
2021,Greenwich 035G,E01034180,20,598,20,2,161,398,77,15,2,1293
2021,Greenwich 035H,E01034181,19,605,46,3,113,826,186,11,4,1813
2021,Greenwich 035I,E01034182,39,501,49,8,85,576,113,19,9,1399
2021,Greenwich 037E,E01034183,13,660,46,2,70,613,109,4,8,1525
2021,Greenwich 037F,E01034184,25,516,49,8,86,516,79,5,4,1288
2021,Greenwich 037G,E01034185,10,440,30,4,35,573,107,4,2,1205
2021,Greenwich 039C,E01034186,23,518,56,3,60,571,100,18,6,1355
2021,Greenwich 039D,E01034187,50,549,50,8,66,434,66,22,6,1251
2021,Greenwich 040A,E01034188,26,531,54,9,113,553,99,9,4,1398
2021,Greenwich 040B,E01034189,13,406,134,7,102,495,87,17,6,1267
2021,Greenwich 040C,E01034190,48,784,36,4,163,512,130,2,8,1687
2021,Greenwich 040D,E01034191,23,648,72,7,104,653,116,10,10,1643
2021,Greenwich 040E,E01034192,14,918,34,10,96,977,158,23,5,2235
2021,Greenwich 041A,E01034193,19,546,49,6,152,596,93,14,6,1481
2021,Greenwich 041B,E01034194,12,444,110,2,67,545,108,7,5,1300
2021,Greenwich 041C,E01034195,19,452,58,0,135,513,101,5,9,1292
2021,Greenwich 041D,E01034196,29,385,106,2,109,537,101,8,0,1277
2021,Greenwich 042C,E01034198,60,1081,72,5,319,609,135,13,31,2325
2021,Newham 012E,E01034199,25,779,46,5,473,340,130,16,6,1820
2021,Newham 012F,E01034200,24,474,67,3,364,484,133,12,9,1570
2021,Newham 022E,E01034201,14,479,77,1,682,106,77,8,4,1448
2021,Newham 022F,E01034202,10,621,59,1,628,194,115,3,14,1645
2021,Newham 025E,E01034203,7,542,63,3,412,252,58,11,13,1361
2021,Newham 025F,E01034204,6,612,119,0,947,159,93,1,53,1990
2021,Newham 033E,E01034205,10,840,47,2,317,223,104,10,2,1555
2021,Newham 033F,E01034206,2,701,61,2,519,290,161,20,13,1769
2021,Newham 033G,E01034207,21,561,137,0,182,498,119,7,12,1537
2021,Newham 034J,E01034208,9,889,33,0,478,306,186,5,37,1943
2021,Newham 034K,E01034209,26,525,120,1,237,467,90,4,10,1480
2021,Newham 034L,E01034210,16,613,118,3,180,475,105,14,10,1534
2021,Newham 034M,E01034211,23,462,140,6,144,530,105,17,10,1437
2021,Newham 034N,E01034212,20,519,323,3,208,588,214,19,32,1926
2021,Newham 038A,E01034213,21,518,56,8,377,649,121,19,20,1789
2021,Newham 038B,E01034214,12,397,48,7,281,670,139,6,4,1564
2021,Newham 038C,E01034215,15,466,61,10,299,574,101,4,8,1538
2021,Newham 038D,E01034216,13,535,36,17,323,639,124,11,5,1703
2021,Newham 038E,E01034217,39,494,64,10,234,982,193,15,13,2044
2021,Newham 039B,E01034218,5,679,39,8,549,379,133,19,11,1822
2021,Newham 039C,E01034219,21,479,85,3,347,758,174,8,11,1886
2021,Newham 039D,E01034220,27,274,76,5,87,603,125,21,17,1235
2021,Newham 039E,E01034221,22,601,129,9,354,475,153,20,21,1784
2021,Newham 040A,E01034222,17,534,88,4,255,490,114,12,12,1526
2021,Newham 040B,E01034223,8,504,75,2,192,485,91,14,4,1375
2021,Newham 041D,E01034224,9,798,104,0,447,275,94,6,20,1753
2021,Newham 042B,E01034225,4,682,95,1,275,364,73,7,3,1504
2021,Newham 042C,E01034226,10,542,127,1,212,382,124,13,4,1415
2021,Newham 042D,E01034227,5,668,23,3,516,240,79,15,29,1578
2021,Newham 042E,E01034228,20,458,135,9,141,417,99,21,51,1351
2021,Newham 042F,E01034229,11,626,54,3,171,415,112,10,6,1408
2021,Newham 042G,E01034230,16,390,81,3,145,462,101,13,24,1235
2021,Newham 042H,E01034231,17,412,113,5,138,485,96,13,64,1343
2021,Bromley 005F,E01034383,4,630,17,3,95,451,87,19,2,1308
2021,Bromley 005G,E01034384,13,547,13,8,65,571,95,16,7,1335
2021,Bromley 018F,E01034385,16,680,38,2,100,477,125,13,1,1452
2021,Bromley 018G,E01034386,12,530,88,1,76,451,74,13,6,1251
2021,Lewisham 001F,E01034387,18,576,40,3,76,743,132,7,8,1603
2021,Lewisham 001G,E01034388,18,499,33,4,104,493,107,10,11,1279
2021,Lewisham 001H,E01034389,31,724,20,2,258,508,117,9,1,1670
2021,Lewisham 020F,E01034390,11,606,22,3,82,646,116,18,1,1505
2021,Lewisham 020G,E01034391,9,670,41,3,84,673,106,35,3,1624
2021,Lewisham 040A,E01034392,26,702,57,11,142,615,159,9,7,1728
2021,Lewisham 040B,E01034393,24,346,61,10,38,518,78,12,1,1088
2021,Lewisham 040C,E01034394,19,431,89,2,77,518,101,10,2,1249
2021,Lewisham 040D,E01034395,16,799,59,1,185,472,151,5,7,1695
2021,Barking and Dagenham 004F,E01034469,11,606,334,4,382,279,76,10,40,1742
2021,Barking and Dagenham 004G,E01034470,3,572,99,0,327,270,92,12,125,1500
2021,Barking and Dagenham 008G,E01034471,4,1314,81,1,656,397,189,23,22,2687
2021,Barking and Dagenham 008H,E01034472,2,871,104,1,465,280,96,51,13,1883
2021,Barking and Dagenham 015E,E01034473,13,397,178,1,434,96,71,2,72,1264
2021,Barking and Dagenham 015F,E01034474,6,766,482,1,570,250,134,18,26,2253
2021,Barking and Dagenham 019F,E01034475,12,789,22,3,566,269,106,4,58,1829
2021,Barking and Dagenham 019G,E01034476,14,848,23,1,538,282,95,8,12,1821
2021,Barking and Dagenham 019H,E01034477,13,864,34,0,388,168,94,5,19,1585
2021,Barking and Dagenham 019I,E01034478,16,527,71,0,288,224,63,7,5,1201
2021,Barking and Dagenham 021G,E01034479,7,989,55,7,727,244,133,18,24,2204
2021,Redbridge 023E,E01034480,12,324,109,0,699,89,62,0,51,1346
2021,Redbridge 023F,E01034481,10,550,93,2,839,92,68,12,40,1706
2021,Redbridge 032F,E01034482,5,210,494,0,189,98,58,16,13,1083
2021,Redbridge 032G,E01034483,1,363,300,0,542,142,58,10,1,1417
2021,Redbridge 032H,E01034484,13,489,205,1,709,84,92,3,108,1704
2021,Waltham Forest 014F,E01034485,14,726,82,7,310,703,152,8,10,2012
2021,Waltham Forest 014G,E01034486,15,443,42,10,107,893,119,14,10,1653
2021,Waltham Forest 020H,E01034487,15,410,18,0,499,221,75,10,7,1255
2021,Waltham Forest 020I,E01034488,20,615,28,3,771,298,157,33,2,1927
2021,Kingston upon Thames 004H,E01034576,26,475,58,7,131,414,108,12,24,1255
2021,Kingston upon Thames 004I,E01034577,45,442,67,2,162,517,112,13,14,1374
2021,Merton 001F,E01034578,13,506,26,1,169,301,72,3,0,1091
2021,Merton 001G,E01034579,23,768,65,2,175,708,121,8,4,1874
2021,Merton 005F,E01034580,9,620,107,4,193,419,113,11,6,1482
2021,Merton 005G,E01034581,11,576,79,2,121,556,158,9,6,1518
2021,Harrow 002F,E01034589,22,497,518,193,292,132,194,139,13,2000
2021,Harrow 002G,E01034590,16,284,388,26,313,171,81,64,10,1353
2021,Harrow 013F,E01034591,22,765,322,1,283,123,276,8,5,1805
2021,Harrow 013G,E01034592,3,353,138,0,240,133,350,17,8,1242
2021,Harrow 015E,E01034593,18,577,398,15,165,171,77,48,17,1486
2021,Harrow 015F,E01034594,26,364,591,10,200,164,83,77,46,1561
2021,Harrow 023E,E01034595,31,586,302,3,261,114,77,20,11,1405
2021,Harrow 023F,E01034596,17,328,406,2,260,175,45,33,14,1280
2021,Harrow 023G,E01034597,20,426,336,17,241,192,141,19,42,1434
2021,Harrow 023H,E01034598,16,361,311,6,194,253,62,38,26,1267
2021,Harrow 027E,E01034599,15,653,413,3,347,132,67,34,11,1675
2021,Harrow 027F,E01034600,59,756,379,3,448,205,99,15,7,1971
2021,Hillingdon 015G,E01034601,7,522,122,0,205,412,78,26,78,1450
2021,Hillingdon 015H,E01034602,10,516,93,2,220,408,92,13,45,1399
2021,Hillingdon 015I,E01034603,27,467,223,1,189,304,76,14,79,1380
2021,Hillingdon 015J,E01034604,11,599,38,2,257,421,65,15,16,1424
2021,Hillingdon 015K,E01034605,12,585,192,0,330,346,102,27,43,1637
2021,Hillingdon 016G,E01034606,24,894,140,7,342,663,469,25,42,2606
2021,Hillingdon 016H,E01034607,37,862,168,3,461,531,156,11,71,2300
2021,Hillingdon 022G,E01034608,34,950,164,2,441,572,173,10,62,2408
2021,Hillingdon 022H,E01034609,6,797,209,3,342,401,134,16,66,1974
2021,Hillingdon 027G,E01034610,20,673,133,0,387,248,90,11,209,1771
2021,Hillingdon 027H,E01034611,21,437,111,2,301,172,49,14,171,1278
2021,Hillingdon 027I,E01034612,39,685,249,0,433,195,97,19,359,2076
2021,Hillingdon 027J,E01034613,11,298,117,3,200,285,50,3,39,1006
2021,Hillingdon 028F,E01034614,33,654,314,1,318,447,175,16,47,2005
2021,Hillingdon 028G,E01034615,11,755,301,3,434,452,108,19,85,2168
2021,Hillingdon 030F,E01034616,12,446,282,1,309,226,92,33,96,1497
2021,Hillingdon 030G,E01034617,41,587,267,3,514,194,144,21,561,2332
2021,Hammersmith and Fulham 001F,E01035484,29,653,34,10,164,609,183,9,6,1697
2021,Hammersmith and Fulham 001G,E01035485,18,426,11,2,171,375,77,16,6,1102
2021,Hammersmith and Fulham 023G,E01035486,15,719,33,26,318,532,118,6,2,1769
2021,Hammersmith and Fulham 023H,E01035487,8,770,6,8,140,516,97,6,5,1556
2021,Wandsworth 004H,E01035488,10,565,41,9,104,624,94,8,11,1466
2021,Wandsworth 004I,E01035489,9,519,26,6,174,468,112,10,6,1330
2021,Wandsworth 010H,E01035490,9,660,25,14,197,622,156,13,8,1704
2021,Wandsworth 010I,E01035491,6,469,35,5,59,571,82,8,2,1237
2021,Wandsworth 010J,E01035492,18,644,31,8,101,730,133,13,9,1687
2021,Wandsworth 010K,E01035493,13,647,29,6,131,696,110,18,2,1652
2021,Wandsworth 018E,E01035494,16,592,30,9,178,827,133,8,4,1797
2021,Wandsworth 018F,E01035495,16,549,16,0,369,263,130,1,0,1344
2021,Wandsworth 038A,E01035496,12,377,39,5,174,558,81,7,3,1256
2021,Wandsworth 038B,E01035497,16,560,22,2,222,559,83,21,14,1499
2021,Wandsworth 038E,E01035498,19,328,18,5,162,579,92,7,6,1216
2021,Wandsworth 039C,E01035499,19,776,15,1,343,344,101,4,1,1604
2021,Hackney 002G,E01035638,35,591,26,25,239,744,176,47,9,1892
2021,Hackney 002H,E01035639,14,600,19,44,226,589,165,39,12,1708
2021,Hackney 020F,E01035640,13,414,13,22,175,602,129,19,10,1397
2021,Hackney 020G,E01035641,9,458,11,16,172,643,96,11,12,1428
2021,Hackney 025G,E01035642,6,527,4,25,256,864,134,26,1,1843
2021,Hackney 025H,E01035643,13,595,15,19,269,660,112,30,11,1724
2021,Hackney 025I,E01035644,25,328,22,9,100,587,73,24,9,1177
2021,Hackney 025J,E01035645,20,497,16,9,173,467,89,30,5,1306
2021,Hackney 026E,E01035646,19,538,20,17,191,579,116,45,14,1539
2021,Hackney 026F,E01035647,24,294,13,38,59,593,83,12,1,1117
2021,Hackney 026G,E01035648,5,579,21,23,288,454,116,32,19,1537
2021,Hackney 026H,E01035649,16,487,23,44,159,556,117,38,22,1462
2021,Hackney 031C,E01035650,32,611,30,28,315,727,192,65,11,2011
2021,Islington 007E,E01035651,16,468,22,7,292,627,136,6,0,1574
2021,Islington 007F,E01035652,13,396,30,11,83,633,89,23,3,1281
2021,Islington 011J,E01035653,12,448,38,7,86,719,92,19,3,1424
2021,Islington 011K,E01035654,6,362,1,7,188,508,79,9,5,1165
2021,Islington 020F,E01035655,32,528,8,35,346,646,127,3,5,1730
2021,Islington 020G,E01035656,13,474,45,20,130,666,108,17,9,1482
2021,Tower Hamlets 001E,E01035657,3,222,4,9,88,629,74,17,2,1048
2021,Tower Hamlets 001F,E01035658,10,262,10,13,274,626,76,9,7,1287
2021,Tower Hamlets 001G,E01035659,13,438,15,5,538,460,101,3,4,1577
2021,Tower Hamlets 002E,E01035660,5,231,17,1,589,477,103,20,1,1444
2021,Tower Hamlets 002F,E01035661,56,392,17,2,509,496,141,26,7,1646
2021,Tower Hamlets 004H,E01035662,8,249,14,12,45,702,61,19,2,1112
2021,Tower Hamlets 004I,E01035663,9,372,12,3,338,521,67,4,6,1332
2021,Tower Hamlets 006E,E01035664,20,596,5,25,722,933,179,20,7,2507
2021,Tower Hamlets 008F,E01035665,13,387,45,7,322,521,120,9,5,1429
2021,Tower Hamlets 008G,E01035666,8,404,35,7,833,435,187,6,2,1917
2021,Tower Hamlets 008H,E01035667,17,408,19,2,1097,320,124,4,2,1993
2021,Tower Hamlets 009E,E01035668,13,349,22,13,803,744,116,9,2,2071
2021,Tower Hamlets 009F,E01035669,12,276,25,19,422,514,109,8,2,1387
2021,Tower Hamlets 010G,E01035670,58,848,133,6,1697,1114,382,21,20,4279
2021,Tower Hamlets 012F,E01035671,19,399,44,17,935,616,118,7,8,2163
2021,Tower Hamlets 012G,E01035672,35,543,13,5,1654,495,196,10,1,2952
2021,Tower Hamlets 012H,E01035673,9,255,20,1,456,289,91,1,6,1128
2021,Tower Hamlets 014F,E01035674,10,316,12,3,489,444,101,11,4,1390
2021,Tower Hamlets 014G,E01035675,20,370,32,4,719,469,152,7,6,1779
2021,Tower Hamlets 014H,E01035676,9,246,1,1,851,370,82,2,7,1569
2021,Tower Hamlets 014I,E01035677,5,313,15,3,742,320,100,16,3,1517
2021,Tower Hamlets 018E,E01035678,18,507,35,10,710,537,102,14,4,1937
2021,Tower Hamlets 018F,E01035679,8,495,48,2,563,360,115,9,2,1602
2021,Tower Hamlets 019E,E01035680,5,398,22,11,752,564,88,10,4,1854
2021,Tower Hamlets 019F,E01035681,7,252,5,13,1371,240,102,10,4,2004
2021,Tower Hamlets 019G,E01035682,6,237,17,3,848,286,79,3,5,1484
2021,Tower Hamlets 019H,E01035683,9,186,5,12,1331,193,91,1,4,1832
2021,Tower Hamlets 020E,E01035684,13,390,8,3,763,306,83,3,0,1569
2021,Tower Hamlets 020F,E01035685,22,307,8,4,842,217,68,3,4,1475
2021,Tower Hamlets 021G,E01035686,9,215,26,14,653,474,114,9,0,1514
2021,Tower Hamlets 021H,E01035687,19,375,48,5,573,577,134,9,11,1751
2021,Tower Hamlets 021I,E01035688,46,342,98,5,411,616,137,3,10,1668
2021,Tower Hamlets 021J,E01035689,22,325,65,1,599,466,133,7,5,1623
2021,Tower Hamlets 023E,E01035690,15,542,40,0,629,644,148,6,7,2031
2021,Tower Hamlets 023F,E01035691,12,643,50,7,329,664,182,30,5,1922
2021,Tower Hamlets 024E,E01035692,9,335,27,8,507,426,143,6,3,1464
2021,Tower Hamlets 024F,E01035693,13,453,34,3,489,413,137,7,6,1555
2021,Tower Hamlets 024G,E01035694,13,424,33,0,1190,410,134,6,3,2213
2021,Tower Hamlets 024H,E01035695,10,387,25,2,822,247,135,17,3,1648
2021,Tower Hamlets 026E,E01035696,7,261,32,8,248,484,131,10,6,1187
2021,Tower Hamlets 026F,E01035697,22,463,43,5,489,480,148,16,10,1676
2021,Tower Hamlets 032F,E01035698,13,350,42,2,180,319,85,2,8,1001
2021,Tower Hamlets 032G,E01035699,20,406,69,7,596,463,140,10,11,1722
2021,Tower Hamlets 034A,E01035700,23,307,59,7,153,489,90,14,12,1154
2021,Tower Hamlets 034B,E01035701,22,316,46,5,120,554,85,18,10,1176
