date,geography,geography code,Sex: All persons,Sex: Female,Sex: Male
2021,Lambeth 006E,E01003125,1782,966,816
2021,Lambeth 008D,E01003126,1666,829,837
2021,Lambeth 010E,E01003127,2092,1079,1013
2021,Lambeth 008E,E01003128,1641,851,790
2021,Lambeth 004E,E01003129,1797,894,903
2021,Lambeth 026A,E01003130,1867,949,918
2021,Lambeth 026B,E01003131,2150,1094,1056
2021,Lambeth 024A,E01003132,1450,798,652
2021,Lambeth 027C,E01003133,1656,865,791
2021,Lambeth 027D,E01003134,1597,836,761
2021,Lambeth 026C,E01003135,1930,968,962
2021,Lambeth 022A,E01003136,1659,857,802
2021,Lambeth 022B,E01003137,1581,808,773
2021,Lambeth 026D,E01003138,1474,760,714
2021,Lambeth 035A,E01003139,1529,764,765
2021,Lambeth 035B,E01003140,1507,778,729
2021,Lambeth 034B,E01003141,1845,952,893
2021,Lambeth 035C,E01003142,1374,694,680
2021,Lambeth 035D,E01003143,1500,786,714
2021,Lambeth 034C,E01003144,1549,751,798
2021,Lambeth 034D,E01003145,1654,851,803
2021,Lambeth 035E,E01003146,1649,853,796
2021,Lambeth 034E,E01003147,2073,1101,972
2021,Lambeth 032E,E01003148,1837,970,867
2021,Lambeth 030D,E01003149,1756,883,873
2021,Lambeth 032F,E01003150,1945,1027,918
2021,Lambeth 026E,E01003151,1954,1009,945
2021,Lambeth 027E,E01003152,1906,996,910
2021,Lambeth 029D,E01003153,2172,1163,1009
2021,Lambeth 030E,E01003154,1993,1040,953
2021,Lambeth 029E,E01003155,1828,911,917
2021,Lambeth 023B,E01003156,1597,835,762
2021,Lambeth 023C,E01003157,1582,842,740
2021,Lambeth 023D,E01003158,1624,864,760
2021,Lambeth 022C,E01003159,1774,880,894
2021,Lambeth 022D,E01003160,1449,729,720
2021,Lambeth 023E,E01003161,1317,711,606
2021,Lambeth 022E,E01003162,1858,952,906
2021,Lambeth 023F,E01003163,1598,842,756
2021,Lambeth 025A,E01003164,2247,1179,1068
2021,Lambeth 025B,E01003165,1644,854,790
2021,Lambeth 028D,E01003166,2566,1385,1181
2021,Lambeth 028E,E01003167,1760,913,847
2021,Lambeth 025C,E01003168,1658,898,760
2021,Lambeth 025D,E01003169,2353,1204,1149
2021,Lambeth 025E,E01003170,1907,1003,904
2021,Lambeth 020B,E01003171,1645,828,817
2021,Lambeth 024B,E01003172,1945,1032,913
2021,Lambeth 020C,E01003173,1634,905,729
2021,Lambeth 024C,E01003174,2038,1101,937
2021,Lambeth 024D,E01003175,1575,902,673
2021,Lambeth 016E,E01003176,1929,1034,895
2021,Lambeth 020D,E01003177,1603,848,755
2021,Lambeth 020E,E01003178,1501,768,733
2021,Lambeth 024E,E01003179,1620,871,749
2021,Lambeth 005D,E01003180,1600,835,765
2021,Lambeth 007A,E01003181,1519,814,705
2021,Lambeth 009D,E01003182,1787,918,869
2021,Lambeth 005E,E01003183,1604,826,778
2021,Lambeth 007B,E01003184,1422,702,720
2021,Lambeth 007C,E01003185,1930,952,978
2021,Lambeth 007D,E01003186,2440,1154,1286
2021,Lambeth 007E,E01003187,2317,1167,1150
2021,Lambeth 009E,E01003188,1266,666,600
2021,Lewisham 034A,E01003189,1767,910,857
2021,Lewisham 034B,E01003190,2319,1299,1020
2021,Lewisham 034C,E01003191,1659,870,789
2021,Lewisham 034D,E01003192,1789,900,889
2021,Lewisham 029A,E01003193,1799,992,807
2021,Lewisham 029B,E01003194,1767,951,816
2021,Lewisham 029C,E01003195,1486,790,696
2021,Lewisham 029D,E01003196,1759,890,869
2021,Lewisham 029E,E01003197,1655,835,820
2021,Lewisham 009A,E01003198,1494,797,697
2021,Lewisham 007A,E01003199,1971,1039,932
2021,Lewisham 009B,E01003200,1475,743,732
2021,Lewisham 007B,E01003201,1680,891,789
2021,Lewisham 009C,E01003202,1558,874,684
2021,Lewisham 009D,E01003203,1966,1029,937
2021,Lewisham 007C,E01003204,1612,867,745
2021,Lewisham 007D,E01003205,1391,724,667
2021,Lewisham 007E,E01003206,1409,695,714
2021,Lewisham 005A,E01003207,2333,1213,1120
2021,Lewisham 005B,E01003209,1897,1050,847
2021,Lewisham 005C,E01003210,1774,944,830
2021,Lewisham 008B,E01003211,1557,794,763
2021,Lewisham 005D,E01003212,2011,1033,978
2021,Lewisham 008C,E01003213,1964,1072,892
2021,Lewisham 008D,E01003214,1781,959,822
2021,Lewisham 005E,E01003215,1891,1058,833
2021,Lewisham 025A,E01003216,1672,832,840
2021,Lewisham 022A,E01003217,1930,1010,920
2021,Lewisham 022B,E01003218,1551,817,734
2021,Lewisham 025B,E01003219,1723,962,761
2021,Lewisham 022C,E01003220,1668,840,828
2021,Lewisham 025C,E01003221,2160,1128,1032
2021,Lewisham 022D,E01003222,1573,808,765
2021,Lewisham 025D,E01003223,1655,860,795
2021,Lewisham 022E,E01003224,1732,910,822
2021,Lewisham 015A,E01003225,1594,809,785
2021,Lewisham 019A,E01003226,1838,960,878
2021,Lewisham 019B,E01003227,1639,847,792
2021,Lewisham 019C,E01003228,1578,837,741
2021,Lewisham 019D,E01003229,1688,905,783
2021,Lewisham 019E,E01003230,1997,1048,949
2021,Lewisham 015B,E01003231,1551,837,714
2021,Lewisham 015C,E01003232,1705,899,806
2021,Lewisham 015D,E01003233,1837,976,861
2021,Lewisham 038A,E01003235,1422,730,692
2021,Lewisham 037A,E01003236,1689,946,743
2021,Lewisham 037B,E01003237,1689,880,809
2021,Lewisham 037C,E01003238,1480,783,697
2021,Lewisham 037D,E01003239,1612,841,771
2021,Lewisham 038B,E01003240,1997,1021,976
2021,Lewisham 038C,E01003241,1589,848,741
2021,Lewisham 038D,E01003243,1509,800,709
2021,Lewisham 001A,E01003244,1902,965,937
2021,Lewisham 001B,E01003245,1993,1102,891
2021,Lewisham 002A,E01003246,2411,1245,1166
2021,Lewisham 001C,E01003247,2103,1057,1046
2021,Lewisham 002B,E01003248,1641,858,783
2021,Lewisham 001D,E01003249,2057,1066,991
2021,Lewisham 002C,E01003251,1734,938,796
2021,Lewisham 002D,E01003252,1579,862,717
2021,Lewisham 002E,E01003253,1422,750,672
2021,Lewisham 021A,E01003254,1438,746,692
2021,Lewisham 021B,E01003255,1990,1046,944
2021,Lewisham 028A,E01003256,2134,1103,1031
2021,Lewisham 028B,E01003257,1601,843,758
2021,Lewisham 028C,E01003258,1547,829,718
2021,Lewisham 028D,E01003259,1753,940,813
2021,Lewisham 021C,E01003260,1661,841,820
2021,Lewisham 021D,E01003261,1526,811,715
2021,Lewisham 021E,E01003262,1524,779,745
2021,Lewisham 023A,E01003263,1801,948,853
2021,Lewisham 031A,E01003264,1643,854,789
2021,Lewisham 031B,E01003265,1646,862,784
2021,Lewisham 031C,E01003266,1721,917,804
2021,Lewisham 031D,E01003267,1758,915,843
2021,Lewisham 023B,E01003268,1854,967,887
2021,Lewisham 023C,E01003269,1605,820,785
2021,Lewisham 023D,E01003270,1645,860,785
2021,Lewisham 023E,E01003271,1627,822,805
2021,Lewisham 014A,E01003272,1994,1072,922
2021,Lewisham 011A,E01003273,1507,800,707
2021,Lewisham 014B,E01003274,1590,850,740
2021,Lewisham 014C,E01003275,1698,936,762
2021,Lewisham 014D,E01003276,1907,1001,906
2021,Lewisham 011B,E01003277,1674,914,760
2021,Lewisham 011C,E01003278,2085,1110,975
2021,Lewisham 011D,E01003279,1530,809,721
2021,Lewisham 016A,E01003280,1644,869,775
2021,Lewisham 016B,E01003281,1496,776,720
2021,Lewisham 013A,E01003282,2416,1295,1121
2021,Lewisham 013B,E01003283,2127,1076,1051
2021,Lewisham 013C,E01003284,1877,972,905
2021,Lewisham 016C,E01003285,1751,937,814
2021,Lewisham 013D,E01003286,1736,902,834
2021,Lewisham 016D,E01003287,1969,997,972
2021,Lewisham 041A,E01003288,2158,1164,994
2021,Lewisham 041E,E01003290,1910,956,954
2021,Lewisham 041D,E01003291,1544,793,751
2021,Lewisham 017A,E01003292,1791,917,874
2021,Lewisham 017B,E01003293,1569,815,754
2021,Lewisham 017D,E01003295,1783,932,851
2021,Lewisham 003A,E01003297,1702,842,860
2021,Lewisham 039A,E01003298,1280,695,585
2021,Lewisham 003B,E01003299,1790,894,896
2021,Lewisham 039B,E01003300,1487,743,744
2021,Lewisham 003C,E01003301,2632,1488,1144
2021,Lewisham 003D,E01003302,1867,975,892
2021,Lewisham 039C,E01003303,1719,869,850
2021,Lewisham 039D,E01003304,2246,1096,1150
2021,Lewisham 003E,E01003305,2292,1174,1118
2021,Lewisham 024A,E01003307,1599,849,750
2021,Lewisham 024B,E01003308,1789,1004,785
2021,Lewisham 027A,E01003309,1621,834,787
2021,Lewisham 027B,E01003310,1589,878,711
2021,Lewisham 027C,E01003311,1597,825,772
2021,Lewisham 027D,E01003312,1756,888,868
2021,Lewisham 027E,E01003313,1573,858,715
2021,Lewisham 024C,E01003314,1645,872,773
2021,Lewisham 024D,E01003315,1306,686,620
2021,Lewisham 024E,E01003316,1477,809,668
2021,Lewisham 020B,E01003318,2075,1080,995
2021,Lewisham 018A,E01003319,1794,939,855
2021,Lewisham 018B,E01003320,1585,848,737
2021,Lewisham 020C,E01003321,1748,901,847
2021,Lewisham 020D,E01003322,1635,841,794
2021,Lewisham 018C,E01003323,1510,779,731
2021,Lewisham 020E,E01003324,1688,894,794
2021,Lewisham 018D,E01003325,1816,957,859
2021,Lewisham 035A,E01003326,1814,978,836
2021,Lewisham 035B,E01003327,1631,864,767
2021,Lewisham 035C,E01003328,1770,962,808
2021,Lewisham 033A,E01003329,1639,892,747
2021,Lewisham 033B,E01003330,1591,881,710
2021,Lewisham 033C,E01003331,1522,837,685
2021,Lewisham 033D,E01003332,1592,845,747
2021,Lewisham 035D,E01003333,1535,838,697
2021,Lewisham 033E,E01003334,1785,924,861
2021,Lewisham 035E,E01003335,1514,793,721
2021,Lewisham 010A,E01003336,1532,810,722
2021,Lewisham 010B,E01003337,1433,769,664
2021,Lewisham 006A,E01003338,2027,1078,949
2021,Lewisham 006B,E01003339,1689,864,825
2021,Lewisham 006C,E01003340,2068,1063,1005
2021,Lewisham 006D,E01003341,1383,732,651
2021,Lewisham 010C,E01003342,1696,901,795
2021,Lewisham 006E,E01003343,1450,780,670
2021,Lewisham 010D,E01003344,1672,892,780
2021,Lewisham 010E,E01003345,1960,1017,943
2021,Lewisham 026A,E01003346,1669,866,803
2021,Lewisham 030A,E01003347,1750,982,768
2021,Lewisham 030B,E01003348,1788,951,837
2021,Lewisham 026B,E01003349,1545,812,733
2021,Lewisham 030C,E01003350,1321,690,631
2021,Lewisham 026C,E01003351,1690,886,804
2021,Lewisham 030D,E01003352,2288,1186,1102
2021,Lewisham 030E,E01003353,1785,918,867
2021,Lewisham 026D,E01003354,2059,1141,918
2021,Merton 009A,E01003355,1768,861,907
2021,Merton 009B,E01003356,1838,905,933
2021,Merton 012A,E01003357,1867,1012,855
2021,Merton 009C,E01003358,1792,909,883
2021,Merton 006A,E01003359,1748,929,819
2021,Merton 006B,E01003360,1788,916,872
2021,Merton 015A,E01003361,1672,864,808
2021,Merton 021A,E01003362,1382,717,665
2021,Merton 021B,E01003363,1698,827,871
2021,Merton 021C,E01003364,1817,946,871
2021,Merton 021D,E01003365,1486,760,726
2021,Merton 016A,E01003366,1736,863,873
2021,Merton 008A,E01003368,1671,822,849
2021,Merton 005B,E01003369,1641,847,794
2021,Merton 005C,E01003370,1992,1035,957
2021,Merton 005D,E01003371,1551,778,773
2021,Merton 008B,E01003372,1704,882,822
2021,Merton 018A,E01003373,1551,814,737
2021,Merton 022A,E01003374,1811,946,865
2021,Merton 022B,E01003375,1777,893,884
2021,Merton 012B,E01003376,1571,826,745
2021,Merton 012C,E01003377,1641,846,795
2021,Merton 018B,E01003378,2240,1160,1080
2021,Merton 018C,E01003379,2025,1078,947
2021,Merton 011A,E01003380,1745,885,860
2021,Merton 016B,E01003381,1570,837,733
2021,Merton 011B,E01003382,1783,917,866
2021,Merton 009D,E01003383,1647,826,821
2021,Merton 009E,E01003384,1683,879,804
2021,Merton 011C,E01003385,1636,811,825
2021,Merton 013A,E01003386,2272,1151,1121
2021,Merton 014A,E01003387,2085,1110,975
2021,Merton 013B,E01003388,1727,928,799
2021,Merton 013C,E01003389,1796,882,914
2021,Merton 018D,E01003390,1787,939,848
2021,Merton 014B,E01003391,1322,658,664
2021,Merton 013D,E01003392,1416,719,697
2021,Merton 008C,E01003393,1620,819,801
2021,Merton 007A,E01003394,2064,994,1070
2021,Merton 007B,E01003395,1636,779,857
2021,Merton 007C,E01003396,1508,801,707
2021,Merton 007D,E01003397,1525,773,752
2021,Merton 007E,E01003398,1912,949,963
2021,Merton 011D,E01003399,1407,725,682
2021,Merton 003A,E01003400,1461,753,708
2021,Merton 004A,E01003401,1408,754,654
2021,Merton 004B,E01003402,1486,774,712
2021,Merton 004C,E01003403,1481,787,694
2021,Merton 004D,E01003404,1831,951,880
2021,Merton 018E,E01003405,2432,1254,1178
2021,Merton 008D,E01003406,1688,861,827
2021,Merton 008E,E01003407,1945,970,975
2021,Merton 012D,E01003408,1948,995,953
2021,Merton 013E,E01003409,1800,917,883
2021,Merton 012E,E01003410,1634,821,813
2021,Merton 014C,E01003411,2035,1092,943
2021,Merton 014D,E01003412,1753,907,846
2021,Merton 017A,E01003413,2082,1068,1014
2021,Merton 017B,E01003414,1724,872,852
2021,Merton 017C,E01003415,2390,1239,1151
2021,Merton 017D,E01003416,1586,762,824
2021,Merton 025A,E01003417,1591,824,767
2021,Merton 025B,E01003418,1442,729,713
2021,Merton 025C,E01003419,1824,913,911
2021,Merton 025D,E01003420,1483,774,709
2021,Merton 021E,E01003421,1594,813,781
2021,Merton 025E,E01003422,1462,767,695
2021,Merton 011E,E01003423,1643,839,804
2021,Merton 015B,E01003424,1533,755,778
2021,Merton 015C,E01003425,1488,759,729
2021,Merton 015D,E01003426,1756,879,877
2021,Merton 023A,E01003427,1976,983,993
2021,Merton 015E,E01003428,1515,784,731
2021,Merton 019A,E01003429,1629,822,807
2021,Merton 019B,E01003430,1675,849,826
2021,Merton 019C,E01003431,1702,914,788
2021,Merton 019D,E01003432,1705,911,794
2021,Merton 019E,E01003433,1595,790,805
2021,Merton 017E,E01003434,1545,766,779
2021,Merton 014E,E01003435,2126,1089,1037
2021,Merton 023B,E01003436,1742,889,853
2021,Merton 022C,E01003437,2032,1046,986
2021,Merton 024A,E01003438,1827,936,891
2021,Merton 023C,E01003439,1590,803,787
2021,Merton 022D,E01003440,1669,887,782
2021,Merton 022E,E01003441,1898,961,937
2021,Merton 010A,E01003442,1681,895,786
2021,Merton 010B,E01003443,1630,855,775
2021,Merton 010C,E01003444,1611,855,756
2021,Merton 010D,E01003445,1808,942,866
2021,Merton 016C,E01003446,1964,1027,937
2021,Merton 016D,E01003447,1608,866,742
2021,Merton 023D,E01003448,2301,1205,1096
2021,Merton 024B,E01003449,1873,942,931
2021,Merton 024C,E01003450,1801,909,892
2021,Merton 024D,E01003451,1942,978,964
2021,Merton 024E,E01003452,2226,1126,1100
2021,Merton 023E,E01003453,1837,932,905
2021,Merton 003B,E01003454,1362,722,640
2021,Merton 005E,E01003455,1670,860,810
2021,Merton 003C,E01003456,1598,823,775
2021,Merton 006C,E01003457,1629,804,825
2021,Merton 006D,E01003458,1757,893,864
2021,Merton 006E,E01003459,2181,1166,1015
2021,Merton 002A,E01003460,1405,746,659
2021,Merton 004E,E01003461,1448,770,678
2021,Merton 002B,E01003462,1419,730,689
2021,Merton 010E,E01003463,1505,787,718
2021,Merton 002C,E01003464,1389,757,632
2021,Merton 002D,E01003465,1311,682,629
2021,Merton 020A,E01003466,1711,892,819
2021,Merton 020B,E01003467,1766,876,890
2021,Merton 020C,E01003468,1761,899,862
2021,Merton 020D,E01003469,1651,853,798
2021,Merton 020E,E01003470,1998,1013,985
2021,Merton 016E,E01003471,1723,876,847
2021,Merton 001A,E01003472,1352,715,637
2021,Merton 001B,E01003473,1473,767,706
2021,Merton 001C,E01003474,1355,705,650
2021,Merton 003D,E01003476,1335,685,650
2021,Merton 003E,E01003477,1596,803,793
2021,Merton 001E,E01003478,1911,993,918
2021,Newham 035A,E01003479,1547,807,740
2021,Newham 033A,E01003480,2012,1058,954
2021,Newham 035B,E01003481,1476,730,746
2021,Newham 032A,E01003483,1654,845,809
2021,Newham 032B,E01003484,1798,938,860
2021,Newham 035C,E01003485,1688,878,810
2021,Newham 033C,E01003486,1206,640,566
2021,Newham 033D,E01003487,1353,722,631
2021,Newham 019A,E01003488,1983,1031,952
2021,Newham 019B,E01003489,2993,1517,1476
2021,Newham 019C,E01003490,1994,961,1033
2021,Newham 022A,E01003491,1980,984,996
2021,Newham 025A,E01003492,2032,993,1039
2021,Newham 025C,E01003494,2116,1073,1043
2021,Newham 025D,E01003495,2072,1047,1025
2021,Newham 027A,E01003496,1340,733,607
2021,Newham 034A,E01003497,1648,816,832
2021,Newham 027B,E01003498,1868,928,940
2021,Newham 030A,E01003499,2373,1232,1141
2021,Newham 027C,E01003500,2049,1051,998
2021,Newham 030B,E01003501,2355,1212,1143
2021,Newham 030C,E01003502,2671,1331,1340
2021,Newham 030D,E01003503,2882,1394,1488
2021,Newham 034D,E01003506,1425,742,683
2021,Newham 031A,E01003507,2261,1154,1107
2021,Newham 031B,E01003508,2558,1316,1242
2021,Newham 031C,E01003509,2064,1078,986
2021,Newham 036A,E01003511,1922,990,932
2021,Newham 036B,E01003512,1980,1013,967
2021,Newham 035D,E01003513,1562,807,755
2021,Newham 036C,E01003514,1658,841,817
2021,Newham 036D,E01003515,2106,1078,1028
2021,Newham 032C,E01003516,1888,951,937
2021,Newham 036E,E01003517,1884,1024,860
2021,Newham 032D,E01003518,1637,841,796
2021,Newham 032E,E01003519,1619,806,813
2021,Newham 018A,E01003520,1983,990,993
2021,Newham 018B,E01003521,2172,1034,1138
2021,Newham 018C,E01003522,1851,915,936
2021,Newham 024A,E01003523,2464,1344,1120
2021,Newham 019D,E01003524,1930,952,978
2021,Newham 018D,E01003525,2075,1058,1017
2021,Newham 018E,E01003526,1880,948,932
2021,Newham 024B,E01003527,1828,937,891
2021,Newham 005A,E01003528,1359,729,630
2021,Newham 010A,E01003529,2417,1127,1290
2021,Newham 010B,E01003530,1893,929,964
2021,Newham 010C,E01003531,2253,1091,1162
2021,Newham 010D,E01003532,2309,1052,1257
2021,Newham 011A,E01003533,2315,1091,1224
2021,Newham 010E,E01003534,2323,1118,1205
2021,Newham 023A,E01003535,1856,966,890
2021,Newham 023B,E01003536,2120,1064,1056
2021,Newham 024C,E01003537,2161,1076,1085
2021,Newham 029A,E01003538,2136,1097,1039
2021,Newham 029B,E01003539,2516,1270,1246
2021,Newham 029C,E01003540,2031,1018,1013
2021,Newham 029D,E01003541,2022,1000,1022
2021,Newham 024D,E01003542,2234,1147,1087
2021,Newham 001A,E01003543,2333,1166,1167
2021,Newham 001B,E01003544,1811,906,905
2021,Newham 006A,E01003545,1753,910,843
2021,Newham 001C,E01003546,1788,962,826
2021,Newham 007A,E01003547,1955,936,1019
2021,Newham 006B,E01003548,2248,1133,1115
2021,Newham 006C,E01003549,2119,1069,1050
2021,Newham 001D,E01003550,1780,901,879
2021,Newham 009A,E01003551,1830,941,889
2021,Newham 016A,E01003552,1597,805,792
2021,Newham 009B,E01003553,2021,1021,1000
2021,Newham 009C,E01003554,1899,943,956
2021,Newham 007B,E01003555,1884,948,936
2021,Newham 008A,E01003556,1969,967,1002
2021,Newham 006D,E01003557,1956,969,987
2021,Newham 008B,E01003558,1715,862,853
2021,Newham 009D,E01003559,2391,1201,1190
2021,Newham 011B,E01003560,1676,830,846
2021,Newham 007C,E01003561,1714,854,860
2021,Newham 014A,E01003562,2100,1017,1083
2021,Newham 011C,E01003563,2620,1346,1274
2021,Newham 014B,E01003564,2367,1179,1188
2021,Newham 014C,E01003565,2089,1053,1036
2021,Newham 014D,E01003566,1962,943,1019
2021,Newham 007D,E01003567,1938,960,978
2021,Newham 017A,E01003568,2586,1165,1421
2021,Newham 017B,E01003569,2465,1083,1382
2021,Newham 008C,E01003570,1908,938,970
2021,Newham 008D,E01003571,2278,1093,1185
2021,Newham 008E,E01003572,1674,822,852
2021,Newham 017C,E01003573,2331,1090,1241
2021,Newham 017D,E01003574,2550,1244,1306
2021,Newham 005B,E01003575,1659,802,857
2021,Newham 002A,E01003576,1801,947,854
2021,Newham 005C,E01003577,2387,1259,1128
2021,Newham 003A,E01003578,1994,966,1028
2021,Newham 004A,E01003579,1987,1006,981
2021,Newham 005D,E01003580,2002,1036,966
2021,Newham 002B,E01003581,1803,907,896
2021,Newham 002C,E01003582,1598,833,765
2021,Newham 002D,E01003583,2096,1039,1057
2021,Newham 003B,E01003584,1916,947,969
2021,Newham 004B,E01003585,1629,787,842
2021,Newham 003C,E01003586,1833,822,1011
2021,Newham 004C,E01003587,2486,1260,1226
2021,Newham 011D,E01003588,1560,773,787
2021,Newham 011E,E01003589,1856,909,947
2021,Newham 003D,E01003590,1607,868,739
2021,Newham 004D,E01003591,2256,1107,1149
2021,Newham 022B,E01003592,1888,936,952
2021,Newham 027D,E01003593,1508,804,704
2021,Newham 026A,E01003594,1829,918,911
2021,Newham 026B,E01003595,1813,960,853
2021,Newham 016B,E01003596,1717,893,824
2021,Newham 016C,E01003597,2189,1012,1177
2021,Newham 021A,E01003598,1894,974,920
2021,Newham 022C,E01003599,1650,810,840
2021,Newham 021B,E01003600,1629,815,814
2021,Newham 028A,E01003601,2201,1149,1052
2021,Newham 026C,E01003602,2186,1095,1091
2021,Newham 028B,E01003603,1940,1021,919
2021,Newham 031D,E01003604,2292,1202,1090
2021,Newham 028C,E01003605,2070,1039,1031
2021,Newham 026D,E01003607,1895,1000,895
2021,Newham 028D,E01003608,2034,1014,1020
2021,Newham 041C,E01003611,1961,1061,900
2021,Newham 039A,E01003615,1700,853,847
